Candidate identification,Candidate name,Incumbent challenger status,Party code,Party affiliation,Total receipts,Transfers from authorized committees,Total disbursements,Transfers to authorized committees,Beginning cash,Ending cash,Contributions from candidate,Loans from candidate,Other loans,Candidate loan repayments,Other loan repayments,Debts owed by,Total individual contributions,Candidate state,Candidate district,Special election status,Primary election status,Runoff election status,General election status,General election percentage,Contributions from other political committees,Contributions from party committees,Coverage end date,Refunds to individuals,Refunds to committees
H6IL18021,"MICHEL, ROBERT H",I,2,REP,697084,0,687875,0,0,0,0,0,0,0,0,0,0,IL,18,,W,,W,52,0,0,12/31/1982,0,0
H2IL19028,"GWINN, JOHN",,1,DEM,145818,0,143808,0,0,0,0,0,0,0,0,0,0,IL,19,,W,,L,48,0,0,12/31/1982,0,0
H2IL19044,"LINFIELD, JON W",,1,DEM,17162,0,17161,0,0,0,0,0,0,0,0,0,0,IL,19,,L,,,0,0,0,9/30/1982,0,0
H8IL22052,"CRANE, DANIEL B",I,2,REP,328330,0,305850,0,0,0,0,0,0,0,0,0,0,IL,19,,W,,W,52,0,0,12/31/1982,0,0
H0IL18016,"KNUPPEL, JOHN L",,1,DEM,22347,0,23099,0,0,0,0,0,0,0,0,0,0,IL,20,,L,,,0,0,0,12/31/1982,0,0
H0IL20012,"ROBINSON, DAVID L",,1,DEM,45599,0,45859,0,0,0,0,0,0,0,0,0,0,IL,20,,,,,,0,0,12/30/1982,0,0
H2IL20018,"CURRAN, MICHAEL D",,1,DEM,10801,0,8892,0,0,0,0,0,0,0,0,0,0,IL,20,,,,,,0,0,12/31/1982,0,0
H2IL20026,"DURBIN, RICHARD J",,1,DEM,780052,0,777043,0,0,0,0,0,0,0,0,0,0,IL,20,,W,,W,50,0,0,12/31/1982,0,0
H6IL20027,"FINDLEY,PAUL",I,2,REP,777576,0,780105,0,0,0,0,0,0,0,0,0,0,IL,20,,W,,L,50,0,0,12/31/1982,0,0
H0IL21010,"SEVERNS, PENNY LEE",,1,DEM,5482,0,6436,0,0,0,0,0,0,0,0,0,0,IL,21,,,,,,0,0,6/30/1981,0,0
H6IL23021,"PRICE, MELVIN",I,1,DEM,44880,0,35168,0,0,0,0,0,0,0,0,0,0,IL,21,,W,,W,64,0,0,12/31/1982,0,0
H2IL21024,"GAFFNER, ROBERT H",,2,REP,12730,0,12910,0,0,0,0,0,0,0,0,0,0,IL,21,,W,,L,33,0,0,12/31/1982,0,0
H2IL21016,"CLIMACO, SANDRA L.",,3,IND,15783,0,15333,0,0,0,0,0,0,0,0,0,0,IL,21,,L,,L,3,0,0,12/31/1982,0,0
H0IL22018,"VOELZ, PETE",,1,DEM,0,0,413,0,0,0,0,0,0,0,0,0,0,IL,22,,,,,,0,0,7/31/1981,0,0
H6IL24037,"SIMON, PAUL",I,1,DEM,519054,0,535672,0,0,0,0,0,0,0,0,0,0,IL,22,,W,,W,66,0,0,12/31/1982,0,0
H2IL24010,"PRINEAS, PETER GREGORY",,2,REP,20230,0,19366,0,0,0,0,0,0,0,0,0,0,IL,22,,W,,L,34,0,0,11/30/1982,0,0
H0IL23024,"DAVINROY, RONALD L",,2,REP,0,0,2137,0,0,0,0,0,0,0,0,0,0,IL,23,,,,,,0,0,6/30/1981,0,0
H8IL24041,"ANDERSON, JOHN T",,2,REP,3567,0,4506,0,0,0,0,0,0,0,0,0,0,IL,24,,,,,,0,0,1/31/1981,0,0
H2IN01040,"HALL, KATIE",,1,DEM,43446,0,38306,0,0,0,0,0,0,0,0,0,0,IN,1,,,,W,56,0,0,12/31/1982,0,0
H6IN01025,"BENJAMIN, ADAM JR",I,1,DEM,109571,0,121978,0,0,0,0,0,0,0,0,0,0,IN,1,,W,,,0,0,0,12/31/1982,0,0
H2IN01016,"ROMANOWSKI, THADDEUS",,2,REP,100,0,100,0,0,0,0,0,0,0,0,0,0,IN,1,,L,,,0,0,0,5/18/1982,0,0
H2IN01024,"KRIEGER, THOMAS H",,2,REP,10551,0,10526,0,0,0,0,0,0,0,0,0,0,IN,1,,W,,L,43,0,0,12/31/1982,0,0
H6IN02023,"FITHIAN, FLOYD J.",I,1,DEM,67394,0,76009,0,0,0,0,0,0,0,0,0,0,IN,2,,,,,,0,0,3/16/1982,0,0
H6IN10059,"SHARP, PHILIP RILEY",I,1,DEM,394372,0,372331,0,0,0,0,0,0,0,0,0,0,IN,2,,W,,W,56,0,0,12/31/1982,0,0
H0IN02018,"LOGAN, JAMES H",,2,REP,176,0,176,0,0,0,0,0,0,0,0,0,0,IN,2,,,,,,0,0,12/31/1981,0,0
H0IN02059,"CONOVER, WILLIAM G.",,2,REP,7060,0,7068,0,0,0,0,0,0,0,0,0,0,IN,2,,,,,,0,0,12/31/1982,0,0
H2IN02014,"DICKMAN, CLIFFORD L",,2,REP,69383,0,69229,0,0,0,0,0,0,0,0,0,0,IN,2,,L,,,0,0,0,12/31/1982,0,0
H2IN02022,"MACKENZIE, KEN",,2,REP,65157,0,66305,0,0,0,0,0,0,0,0,0,0,IN,2,,L,,,0,0,0,12/31/1982,0,0
H2IN02030,"VAN NATTA, RALPH",,2,REP,255224,0,252568,0,0,0,0,0,0,0,0,0,0,IN,2,,W,,L,44,0,0,12/31/1982,0,0
H6IN02056,"SULLIVAN, GLENN H.",,3,UNK,0,0,0,0,0,0,0,0,0,0,0,0,0,IN,2,,,,,,0,0,7/31/1981,0,0
H2IN03012,"ROSS, STEVEN",,1,DEM,41240,0,41239,0,0,0,0,0,0,0,0,0,0,IN,3,,L,,,0,0,0,12/31/1982,0,0
H2IN03020,"BODINE, RICHARD CLAY",,1,DEM,114439,0,113831,0,0,0,0,0,0,0,0,0,0,IN,3,,W,,L,49,0,0,12/31/1982,0,0
H2IN03053,"WARD, THOMAS WILLIAM (TOM)",,1,DEM,10157,0,9847,0,0,0,0,0,0,0,0,0,0,IN,3,,L,,,0,0,0,12/31/1982,0,0
H6IN03039,"BRADEMAS, JOHN",C,1,DEM,8857,0,31737,0,0,0,0,0,0,0,0,0,0,IN,3,,,,,,0,0,12/31/1981,0,0
H0IN03024,"HILER, JOHN PATRICK",I,2,REP,264718,0,315521,0,0,0,0,0,0,0,0,0,0,IN,3,,W,,W,51,0,0,12/31/1982,0,0
H6IN03062,"THORSON, THOMAS LANDON",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,IN,3,,,,,,0,0,6/30/1981,0,0
H2IN04010,"MILLER, ROGER M",,1,DEM,12290,0,12289,0,0,0,0,0,0,0,0,0,0,IN,4,,W,,L,35,0,0,11/8/1982,0,0
H2IN04028,"RORICK, DENNIS L",,1,DEM,6524,0,6500,0,0,0,0,0,0,0,0,0,0,IN,4,,L,,,0,0,0,5/15/1982,0,0
H8IN04017,"WALDA, JOHN D",O,1,DEM,1739,0,1924,0,0,0,0,0,0,0,0,0,0,IN,4,,,,,,0,0,6/30/1981,0,0
H0IN04022,"COATS, DANIEL R",I,2,REP,174334,0,155819,0,0,0,0,0,0,0,0,0,0,IN,4,,W,,W,64,0,0,12/31/1982,0,0
H0IN04030,"HELMKE, PAUL",O,2,REP,1985,0,1951,0,0,0,0,0,0,0,0,0,0,IN,4,,,,,,0,0,12/31/1982,0,0
H2IN04036,"CAMERON, JOHN D JR",,3,AMP,52,0,52,0,0,0,0,0,0,0,0,0,0,IN,4,,,,L,1,0,0,10/13/1982,0,0
H8IN04033,"HIVELY, TERRY EUGENE",,3,AMP,0,0,0,0,0,0,0,0,0,0,0,0,0,IN,4,,,,,,0,0,6/30/1981,0,0
H0IN05011,"ACKERSON, NELS",,1,DEM,1433,0,1472,0,0,0,0,0,0,0,0,0,0,IN,5,,,,,,0,0,12/31/1982,0,0
H2IN05017,"MAXWELL, DR. ALLEN B.",,1,DEM,33164,0,35865,0,0,0,0,0,0,0,0,0,0,IN,5,,W,,L,39,0,0,12/31/1982,0,0
H6IN05042,"HILLIS, ELWOOD H",I,2,REP,190048,0,186117,0,0,0,0,0,0,0,0,0,0,IN,5,,W,,W,61,0,0,12/31/1982,0,0
H2IN06064,"GRABIANOWSKI, GEORGE E",O,1,DEM,37782,0,36352,0,0,0,0,0,0,0,0,0,0,IN,6,,W,,L,35,0,0,12/31/1982,0,0
H2IN06072,"MORRIS, E ALEXANDER",O,1,DEM,1870,0,1870,0,0,0,0,0,0,0,0,0,0,IN,6,,L,,,0,0,0,7/13/1982,0,0
H0IN06027,"STOVALL, ROS",,2,REP,2500,0,2525,0,0,0,0,0,0,0,0,0,0,IN,6,,,,,,0,0,6/30/1982,0,0
H2IN06015,"PRICE, JOHN RICHARD",O,2,REP,100887,0,100712,0,0,0,0,0,0,0,0,0,0,IN,6,,L,,,0,0,0,12/31/1982,0,0
H2IN06023,"BURTON, DANNY L",O,2,REP,395489,0,391438,0,0,0,0,0,0,0,0,0,0,IN,6,,W,,W,65,0,0,12/31/1982,0,0
H2IN06031,"MELCHERT, BRUCE B",O,2,REP,151507,0,155395,0,0,0,0,0,0,0,0,0,0,IN,6,,L,,,0,0,0,12/31/1982,0,0
H2IN06049,"NATION, STEVEN ROY",O,2,REP,7111,0,4329,0,0,0,0,0,0,0,0,0,0,IN,6,,,,,,0,0,12/31/1981,0,0
H2IN06056,"BARTL, RICKY R",O,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,IN,6,,L,,,0,0,0,12/31/1982,0,0
H6IN06065,"CRANE, DAVID GOODRICH",,2,REP,7883,0,31079,0,0,0,0,0,0,0,0,0,0,IN,6,,,,,,0,0,12/31/1982,0,0
H6IN10075,"FRAZIER, WILLIAM GOULD",O,2,REP,180742,0,181222,0,0,0,0,0,0,0,0,0,0,IN,6,,L,,,0,0,0,12/31/1982,0,0
H0IN07017,"CARROLL, PATRICK DUNSTAN",,1,DEM,418,0,2369,0,0,0,0,0,0,0,0,0,0,IN,7,,,,,,0,0,1/31/1982,0,0
H2IN07013,"BONNEY, STEPHEN S",,1,DEM,22346,0,21883,0,0,0,0,0,0,0,0,0,0,IN,7,,W,,L,38,0,0,12/31/1982,0,0
H6IN07071,"ZIETLOW, CHARLOTTE T.",,1,DEM,0,0,8344,0,0,0,0,0,0,0,0,0,0,IN,7,,,,,,0,0,9/30/1981,0,0
H6IN07030,"MYERS, JOHN T",I,2,REP,171062,0,171430,0,0,0,0,0,0,0,0,0,0,IN,7,,W,,W,62,0,0,12/31/1982,0,0
H0IN08015,"SNIDER, KENNETH CHARLES",,1,DEM,90553,0,90729,0,0,0,0,0,0,0,0,0,0,IN,8,,,,,,0,0,4/15/1982,0,0
H2IN08011,"AVERY, DENNIS THEODORE",,1,DEM,225,0,346,0,0,0,0,0,0,0,0,0,0,IN,8,,,,,,0,0,4/15/1982,0,0
H2IN08029,"MCCLOSKEY, FRANCIS X",,1,DEM,153427,0,154010,0,0,0,0,0,0,0,0,0,0,IN,8,,W,,W,51,0,0,12/31/1982,0,0
H6IN08053,"CORNWELL, DAVID LANCE",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,IN,8,,,,,,0,0,6/30/1981,0,0
H8IN08026,"DECKARD, JOEL",I,2,REP,293281,0,286682,0,0,0,0,0,0,0,0,0,0,IN,8,,,,L,48,0,0,12/31/1982,0,0
H6IN09036,"HAMILTON, LEE HERBERT",I,1,DEM,141182,0,153695,0,0,0,0,0,0,0,0,0,0,IN,9,,W,,W,67,0,0,12/31/1982,0,0
H2IN09027,"COATES, FLOYD EUGENE",,2,REP,318692,0,233898,0,0,0,0,0,0,0,0,0,0,IN,9,,W,,L,32,0,0,12/31/1982,0,0
H2IN09035,"CORCORAN, JOSEPH V",,2,REP,23670,0,23298,0,0,0,0,0,0,0,0,0,0,IN,9,,L,,,0,0,0,12/31/1982,0,0
H6IN11040,"JACOBS, ANDREW JR",I,1,DEM,109779,0,112683,0,0,0,0,0,0,0,0,0,0,IN,10,,W,,W,67,0,0,12/31/1982,0,0
H2IN10017,"VALENTINE, STEVEN R",,2,REP,2280,0,2280,0,0,0,0,0,0,0,0,0,0,IN,10,,,,,,0,0,1/31/1982,0,0
H2IN10025,"CARROLL, MICHAEL A",,2,REP,179721,0,175176,0,0,0,0,0,0,0,0,0,0,IN,10,,W,,L,33,0,0,12/31/1982,0,0
H6IN10018,"LUELLEN, ROBERT J",,2,REP,111,0,156,0,0,0,0,0,0,0,0,0,0,IN,10,,,,,,0,0,9/30/1982,0,0
H0KS01040,"MARTIN, HAROLD PHILIP",O,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,KS,1,,,,,,0,0,2/24/1981,0,0
H2KS01012,"ROTH, KENT",,1,DEM,20889,0,20542,0,0,0,0,0,0,0,0,0,0,KS,1,,W,,L,30,0,0,12/31/1982,0,0
H0KS01016,"ROBERTS, C PATRICK",I,2,REP,183718,0,140111,0,0,0,0,0,0,0,0,0,0,KS,1,,W,,W,68,0,0,12/31/1982,0,0
H0KS02014,"WOOTTON, BOB G",,1,DEM,72,0,235,0,0,0,0,0,0,0,0,0,0,KS,2,,,,,,0,0,6/30/1981,0,0
H0KS02022,"YOUNT, H J ""JIM""",,1,DEM,1119,0,1557,0,0,0,0,0,0,0,0,0,0,KS,2,,,,,,0,0,7/31/1981,0,0
H0KS02030,"KEYS, SAMUEL R",,1,DEM,5000,0,10881,0,0,0,0,0,0,0,0,0,0,KS,2,,,,,,0,0,9/8/1982,0,0
H2KS02010,"SLATTERY, JAMES C",C,1,DEM,270981,0,264993,0,0,0,0,0,0,0,0,0,0,KS,2,,W,,W,57,0,0,12/31/1982,0,0
H2KS02028,"ANDERSON, R R",C,2,REP,41976,0,41974,0,0,0,0,0,0,0,0,0,0,KS,2,,L,,,0,0,0,1/31/1983,0,0
H2KS02044,"KAY, MORRIS",C,2,REP,160029,0,163179,0,0,0,0,0,0,0,0,0,0,KS,2,,W,,L,43,0,0,12/31/1982,0,0
H2KS02051,"TAYLOR, DENNIS",C,2,REP,16192,0,16643,0,0,0,0,0,0,0,0,0,0,KS,2,,L,,,0,0,0,12/31/1982,0,0
H2KS02069,"MCCORMICK, WILLIAM B",C,2,REP,6876,0,6871,0,0,0,0,0,0,0,0,0,0,KS,2,,L,,,0,0,0,12/31/1982,0,0
H8KS02017,"JEFFRIES, JAMES E",I,2,REP,97589,0,94416,0,0,0,0,0,0,0,0,0,0,KS,2,,,,,,0,0,12/31/1982,0,0
H8KS02025,"HEIN, RONALD REED",,2,REP,20500,0,20620,0,0,0,0,0,0,0,0,0,0,KS,2,,,,,,0,0,12/31/1982,0,0
H0KS03012,"WEYFORTH, JOHN STUART (JACK)",,1,DEM,915,0,955,0,0,0,0,0,0,0,0,0,0,KS,3,,,,,,0,0,12/31/1982,0,0
H0KS03020,"WATKINS, DANIEL L",,1,DEM,8230,0,10861,0,0,0,0,0,0,0,0,0,0,KS,3,,,,,,0,0,7/31/1982,0,0
H2KS03018,"KOSTAR, WILLIAM L",,1,DEM,34554,0,34518,0,0,0,0,0,0,0,0,0,0,KS,3,,W,,L,38,0,0,12/31/1982,0,0
H6KS03043,"WINN, LARRY JR",I,2,REP,154831,0,140007,0,0,0,0,0,0,0,0,0,0,KS,3,,W,,W,59,0,0,12/31/1982,0,0
H6KS04041,"GLICKMAN, DANIEL R",I,1,DEM,153353,0,150875,0,0,0,0,0,0,0,0,0,0,KS,4,,W,,W,74,0,0,12/31/1982,0,0
H0KS04010,"HUNTER, CLAY",,2,REP,0,0,5519,0,0,0,0,0,0,0,0,0,0,KS,4,,,,,,0,0,7/31/1981,0,0
H2KS04016,"CAYWOOD, GERALD ""JERRY""",,2,REP,39343,0,39774,0,0,0,0,0,0,0,0,0,0,KS,4,,W,,L,24,0,0,12/31/1982,0,0
H8KS04013,"LITSEY, JAMES P.",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,KS,4,,,,,,0,0,6/30/1981,0,0
H2KS04024,"PETERJOHN, KENT",,3,LIB,1144,0,1140,0,0,0,0,0,0,0,0,0,0,KS,4,,,,L,2,0,0,12/2/1982,0,0
H2KS05013,"ROWE, LEE",,1,DEM,14653,0,14827,0,0,0,0,0,0,0,0,0,0,KS,5,,W,,L,31,0,0,12/31/1982,0,0
H8KS05028,"MCGILL, DUANE S. ""PETE""",C,2,REP,12871,0,12665,0,0,0,0,0,0,0,0,0,0,KS,5,,,,,,0,0,1/31/1983,0,0
H8KS05036,"WHITTAKER, ROBERT RUSSELL",I,2,REP,181848,0,144988,0,0,0,0,0,0,0,0,0,0,KS,5,,W,,W,68,0,0,12/31/1982,0,0
H8KS05044,"JOHNSTON, DONALD A.",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,KS,5,,,,,,0,0,3/2/1981,0,0
H6KY01029,"HUBBARD, CARROLL JR",I,1,DEM,144968,0,94532,0,0,0,0,0,0,0,0,0,0,KY,1,,,,W,100,0,0,12/31/1982,0,0
H2KY02018,"STOOPS, ROY FAYE",,1,DEM,60204,0,60278,0,0,0,0,0,0,0,0,0,0,KY,2,,L,,,0,0,0,12/31/1982,0,0
H2KY02026,"SPALDING, H S (HARRY) DR",,1,DEM,199601,0,150104,0,0,0,0,0,0,0,0,0,0,KY,2,,L,,,0,0,0,9/13/1982,0,0
H2KY02034,"REEVES, BRIAN",,1,DEM,78688,0,75772,0,0,0,0,0,0,0,0,0,0,KY,2,,L,,,0,0,0,12/31/1982,0,0
H6KY02019,"NATCHER, WILLIAM H",I,1,DEM,13768,0,13767,0,0,0,0,0,0,0,0,0,0,KY,2,,W,,W,74,0,0,12/31/1982,0,0
H0KY02012,"WATSON, MARK",,2,REP,14364,0,14280,0,0,0,0,0,0,0,0,0,0,KY,2,,,,L,26,0,0,12/31/1982,0,0
H2KY03040,"O'BRIEN, MARK D",,1,DEM,18183,0,18183,0,0,0,0,0,0,0,0,0,0,KY,3,,L,,,0,0,0,6/30/1982,0,0
H6KY03025,"MAZZOLI, ROMANO L",I,1,DEM,137601,0,152325,0,0,0,0,0,0,0,0,0,0,KY,3,,W,,W,65,0,0,12/31/1982,0,0
H2KY03016,"MAPLE, RUSSELL RAY",,2,REP,12387,0,8671,0,0,0,0,0,0,0,0,0,0,KY,3,,L,,,0,0,0,12/31/1982,0,0
H2KY03024,"BROWN, CARL WAYNE",,2,REP,99062,0,102112,0,0,0,0,0,0,0,0,0,0,KY,3,,W,,L,32,0,0,12/31/1982,0,0
H2KY03065,"HELERINGER, BOB",,2,REP,19655,0,19422,0,0,0,0,0,0,0,0,0,0,KY,3,,L,,,0,0,0,12/31/1982,0,0
H8KY03013,"KLEIN, TOMMY",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,KY,3,,L,,,0,0,0,12/31/1982,0,0
H8KY03054,"LEVERONNE, NORBERT D",,2,REP,300,0,300,0,0,0,0,0,0,0,0,0,0,KY,3,,,,,,0,0,10/30/1981,0,0
H2KY04014,"KNIPPER, JOHN E",,1,DEM,7658,0,7658,0,0,0,0,0,0,0,0,0,0,KY,4,,L,,,0,0,0,7/15/1982,0,0
H2KY04030,"MANN, TERRY LAWRENCE",,1,DEM,195104,0,186716,0,0,0,0,0,0,0,0,0,0,KY,4,,W,,L,45,0,0,12/31/1982,0,0
H6KY04031,"SNYDER, M GENE",I,2,REP,310438,0,303653,0,0,0,0,0,0,0,0,0,0,KY,4,,W,,W,54,0,0,12/31/1982,0,0
H2KY05011,"CARMICAL, NAPOLEON",,1,DEM,160,0,1317,0,0,0,0,0,0,0,0,0,0,KY,5,,L,,,0,0,0,5/8/1982,0,0
H2KY05037,"DAVENPORT, DOYLE",,1,DEM,7433,0,6439,0,0,0,0,0,0,0,0,0,0,KY,5,,W,,L,35,0,0,10/1/1982,0,0
H0KY05015,"ROGERS, HAROLD D",I,2,REP,275410,0,236224,0,0,0,0,0,0,0,0,0,0,KY,5,,W,,W,65,0,0,12/31/1982,0,0
H0KY05023,"ROGERS, JOHN D",O,2,REP,2000,0,2000,0,0,0,0,0,0,0,0,0,0,KY,5,,,,,,0,0,12/31/1982,0,0
H0KY05031,"EMBERTON, TOM",O,2,REP,5431,0,6818,0,0,0,0,0,0,0,0,0,0,KY,5,,,,,,0,0,12/31/1982,0,0
H0KY05064,"HUFF, GENE",O,2,REP,18005,0,18153,0,0,0,0,0,0,0,0,0,0,KY,5,,,,,,0,0,12/31/1981,0,0
H2KY05029,"HAMLIN, THURMAN JEROME",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,KY,5,,L,,,0,0,0,5/25/1982,0,0
H0KY06013,"MILLER, EDWIN EARL",,1,DEM,19394,0,19460,0,0,0,0,0,0,0,0,0,0,KY,6,,L,,,0,0,0,12/31/1982,0,0
H2KY06019,"ROBINSON, DICK",,1,DEM,18345,0,15418,0,0,0,0,0,0,0,0,0,0,KY,6,,L,,,0,0,0,11/16/1982,0,0
H2KY06027,"HAMMOND, JERRY W",,1,DEM,8936,0,3712,0,0,0,0,0,0,0,0,0,0,KY,6,,L,,,0,0,0,12/31/1982,0,0
H2KY06035,"MILLS, DON",,1,DEM,108244,0,107428,0,0,0,0,0,0,0,0,0,0,KY,6,,W,,L,41,0,0,12/31/1982,0,0
H8KY06016,"EASTERLY, CHARLES THOMAS",,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,KY,6,,,,,,0,0,12/31/1982,0,0
H8KY06040,"HOPKINS, LARRY J",I,2,REP,489597,0,453076,0,0,0,0,0,0,0,0,0,0,KY,6,,,,W,57,0,0,12/31/1982,0,0
H6KY07026,"PERKINS, CARL D",I,1,DEM,23564,0,19214,0,0,0,0,0,0,0,0,0,0,KY,7,,,,W,79,0,0,12/31/1982,0,0
H2KY07025,"HAMBY, GEORGE THOMAS",,2,REP,12141,0,8928,0,0,0,0,0,0,0,0,0,0,KY,7,,W,,L,21,0,0,1/2/1983,0,0
H6LA01167,"FAUCHEUX, RON",C,1,DEM,1000,0,1027,0,0,0,0,0,0,0,0,0,0,LA,1,,,,,,0,0,12/31/1982,0,0
H6LA01084,"LIVINGSTON, ROBERT L JR",I,2,REP,242556,0,138464,0,0,0,0,0,0,0,0,0,0,LA,1,,,,W,86,0,0,12/31/1982,0,0
H6LA01118,"MOREAU, JAMES A.",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,LA,1,,,,,,0,0,6/30/1981,0,0
H2LA01034,"WEISS, SUZANNE",,3,SOC,1670,0,1669,0,0,0,0,0,0,0,0,0,0,LA,1,,,,L,7,0,0,10/16/1982,0,0
H6LA02017,"BOGGS, LINDY (MRS HALE)",I,1,DEM,476779,0,464594,0,0,0,0,0,0,0,0,0,0,LA,2,,,,W,77,0,0,12/31/1982,0,0
H0LA02010,"COUHIG, ROBERT E JR",,2,REP,84832,0,85555,0,0,0,0,0,0,0,0,0,0,LA,2,,,,,,0,0,12/31/1982,0,0
H0LA03018,"TAUZIN, WILBERT JOSEPH 'BILLY' II",I,1,DEM,415797,0,286358,0,0,0,0,0,0,0,0,0,0,LA,3,,,,W,100,0,0,12/31/1982,0,0
H0LA03034,"GUARISCO, ANTHONY J JR",O,1,DEM,47149,0,47155,0,0,0,0,0,0,0,0,0,0,LA,3,,,,,,0,0,12/31/1982,0,0
H0LA03026,"DONELON, JAMES J",O,2,REP,72724,0,85216,0,0,0,0,0,0,0,0,0,0,LA,3,,,,,,0,0,12/31/1982,0,0
H6LA03023,"TREEN, DAVID C.",C,2,REP,15711,0,7197,0,0,0,0,0,0,0,0,0,0,LA,3,,,,,,0,0,12/31/1982,0,0
H0LA04016,"DUNN, GEORGE FORREST",,1,DEM,60010,0,10000,0,0,0,0,0,0,0,0,0,0,LA,4,,,,,,0,0,6/30/1982,0,0
H0LA04024,"CAMPBELL, FOSTER L JR",,1,DEM,9527,0,10037,0,0,0,0,0,0,0,0,0,0,LA,4,,,,,,0,0,12/31/1982,0,0
H8LA04019,"ROEMER, CHARLES ELSON III (BUDDY)",I,1,DEM,827373,0,831885,0,0,0,0,0,0,0,0,0,0,LA,4,,,,W,100,0,0,12/31/1982,0,0
H8LA04035,"WEAVER, LOY FRANK",C,1,DEM,684,0,802,0,0,0,0,0,0,0,0,0,0,LA,4,,,,,,0,0,7/31/1981,0,0
H8LA04068,"GRISBAUM, CHARLES",,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,LA,4,,,,,,0,0,10/15/1981,0,0
H8LA04076,"LEACH, CLAUDE ""BUDDY""",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,LA,4,,,,,,0,0,6/30/1981,0,0
H6LA05051,"HUCKABY, THOMAS JERALD (JERRY)",I,1,DEM,261734,0,106208,0,0,0,0,0,0,0,0,0,0,LA,5,,,,W,84,0,0,12/31/1982,0,0
H8LA05024,"BROWN, JAMES HARVEY JR.",,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,LA,5,,,,,,0,0,7/31/1981,0,0
H6LA06034,"MOORE, W HENSON",I,2,REP,341197,0,228513,0,0,0,0,0,0,0,0,0,0,LA,6,,,,W,77,0,0,12/31/1982,0,0
H6LA07024,"BREAUX, JOHN B",I,1,DEM,253646,0,171244,0,0,0,0,0,0,0,0,0,0,LA,7,,,,W,79,0,0,12/31/1982,0,0
H2LA08013,"RANDOLPH, EDWARD GORDON JR",,1,DEM,257405,0,254022,0,0,0,0,0,0,0,0,0,0,LA,8,,,,L,39,0,0,12/31/1982,0,0
H6LA08014,"LONG, GILLIS W",I,1,DEM,477542,0,516909,0,0,0,0,0,0,0,0,0,0,LA,8,,,,W,60,0,0,12/31/1982,0,0
H0MA01016,"DOYLE, HELEN E",,1,DEM,770,0,760,0,0,0,0,0,0,0,0,0,0,MA,1,,,,,,0,0,12/31/1982,0,0
H6MA01021,"CONTE, SILVIO O",I,2,REP,102518,0,52867,0,0,0,0,0,0,0,0,0,0,MA,1,,,,W,100,0,0,12/31/1982,0,0
H0MA02014,"HOPFMANN, ALWIN E",,1,DEM,143,0,305,0,0,0,0,0,0,0,0,0,0,MA,2,,,,,,0,0,12/31/1982,0,0
H8MA02017,"BOLAND, EDWARD P",I,1,DEM,30398,0,32187,0,0,0,0,0,0,0,0,0,0,MA,2,,,,W,73,0,0,12/31/1982,0,0
H6MA03043,"EARLY, JOSEPH D HON",I,1,DEM,86794,0,110878,0,0,0,0,0,0,0,0,0,0,MA,3,,,,W,100,0,0,12/31/1982,0,0
H0MA04036,"FRANK, BARNEY",I,1,DEM,1306269,0,1243302,0,0,0,0,0,0,0,0,0,0,MA,4,,,,W,59,0,0,12/31/1982,0,0
H0MA04044,"MOFENSON, DAVID J",O,1,DEM,8596,0,10341,0,0,0,0,0,0,0,0,0,0,MA,4,,,,,,0,0,12/31/1982,0,0
H0MA04051,"CLARK, ARTHUR JOSEPH",O,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,MA,4,,,,,,0,0,12/31/1982,0,0
H6MA04025,"DRINAN, ROBERT F.",C,1,DEM,2672,0,17441,0,0,0,0,0,0,0,0,0,0,MA,4,,,,,,0,0,12/31/1982,0,0
H0MA04010,"JONES, RICHARD ALAN DR",O,2,REP,8557,0,10133,0,0,0,0,0,0,0,0,0,0,MA,4,,,,,,0,0,1/12/1982,0,0
H6MA04017,"MASON, ARTHUR D.",,2,REP,40,0,40,0,0,0,0,0,0,0,0,0,0,MA,4,,,,,,0,0,6/30/1981,0,0
H6MA10022,"HECKLER, MARGARET M",I,2,REP,860181,0,840208,0,0,0,0,0,0,0,0,0,0,MA,4,,,,L,41,0,0,12/31/1982,0,0
H8MA05069,"SHANNON, JAMES M",I,1,DEM,187320,0,112931,0,0,0,0,0,0,0,0,0,0,MA,5,,,,W,85,0,0,12/31/1982,0,0
H8MA05077,"MARKEY, JOHN K",C,1,DEM,1000,0,1762,0,0,0,0,0,0,0,0,0,0,MA,5,,,,,,0,0,6/30/1981,0,0
