Candidate identification,Candidate name,Incumbent challenger status,Party code,Party affiliation,Total receipts,Transfers from authorized committees,Total disbursements,Transfers to authorized committees,Beginning cash,Ending cash,Contributions from candidate,Loans from candidate,Other loans,Candidate loan repayments,Other loan repayments,Debts owed by,Total individual contributions,Candidate state,Candidate district,Special election status,Primary election status,Runoff election status,General election status,General election percentage,Contributions from other political committees,Contributions from party committees,Coverage end date,Refunds to individuals,Refunds to committees
H2IA03028,"NAGLE, DAVID",I,1,DEM,366251,5300,350454,5300,14930,30045,0,0,0,23000,0,9082,88312,IA,3,,W,,W,100,264001,1666,12/31/1990,0,1596
H0IA03071,"ABBAS, JEFFREY LYN",,2,REP,6807,0,6805,0,0,0,0,0,0,0,0,0,6807,IA,3,,W,,,0,0,0,9/30/1990,0,0
H6IA03045,"REDFERN, DONALD B",,2,REP,1319,0,1637,0,274,15,0,0,0,0,0,29928,0,IA,3,,,,,,0,0,12/31/1990,0,0
H8IA03033,"SIMPSON, MARVIN B III",,2,REP,383,0,417,0,34,0,283,0,0,0,0,430,100,IA,3,,,,,,0,0,12/31/1990,100,0
H6IA04043,"SMITH, NEAL",I,1,DEM,167829,0,56903,0,264580,375509,0,0,0,0,0,0,9321,IA,4,,W,,W,98,116970,0,12/31/1990,0,0
H0IA05027,"POWELL, RODNEY H",,1,DEM,67585,0,63723,0,0,3862,7675,0,0,0,0,28230,20610,IA,5,,W,,L,32,34920,4290,12/31/1990,0,0
H6IA05081,"HUGHES, SCOTT H",,1,DEM,11939,0,11939,0,25,25,0,11633,0,10939,0,43692,0,IA,5,,,,,,0,0,12/31/1990,0,0
H0IA05019,"HULTMAN, CALVIN OSCAR",,2,REP,4200,2000,4205,0,160,154,0,0,0,0,0,10894,2200,IA,5,,,,,,0,0,12/31/1990,0,0
H2IA05015,"DANKER, ARLYN",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,23085,0,IA,5,,,,,,0,0,1/1/1991,0,0
H4IA05078,"LIGHTFOOT, JIM ROSS",I,2,REP,497363,0,418134,0,61580,140810,0,0,0,0,0,0,329222,IA,5,,W,,W,68,146243,3925,12/31/1990,559,0
H6IA06089,"O'BRIEN, DAVID ALFRED",C,1,DEM,18548,0,8189,0,-271,0,10069,3140,0,1760,0,0,2878,IA,6,,,,,,0,0,12/31/1990,0,0
H8IA06036,"EARLL, MIKE",,1,DEM,45492,0,42692,0,0,2798,0,4300,0,3200,0,5205,19588,IA,6,,W,,L,28,17350,2990,12/31/1990,0,0
H6IA06014,"GRANDY, FREDRICK LAWRENCE",I,2,REP,409067,0,322563,0,-546,85951,0,0,0,20000,0,101069,145742,IA,6,,W,,W,72,251675,3913,12/31/1990,2300,0
H0ID01097,"RUSH, DICK",O,1,DEM,75967,0,75965,0,0,0,0,18040,0,917,0,17230,49238,ID,1,,L,,,0,8250,0,12/31/1990,0,0
H2ID01010,"LA ROCCO, LARRY",O,1,DEM,449419,0,447895,0,0,1522,0,43000,750,16500,750,71316,154286,ID,1,,W,,W,53,238753,11250,12/31/1990,1675,0
H8ID01041,"GIVENS, JEANNE I",O,1,DEM,113991,0,115337,0,1407,60,9900,27900,0,9900,0,18000,60054,ID,1,,L,,,0,13625,0,12/31/1990,0,0
H0ID01030,"CRAIG, LARRY E",I,2,REP,1734617,73500,1652532,2000,9748,91834,0,0,0,0,0,0,747943,ID,1,,,,,,811026,56674,12/31/1990,1855,3900
H0ID01071,"SMYSER, CHARLES A ""SKIP""",O,2,REP,487424,0,480994,0,0,6430,0,15000,0,15000,0,29220,220371,ID,1,,W,,L,47,198459,52503,12/31/1990,0,0
H0ID01089,"PARKINSON, WARD DOUGLAS",O,2,REP,109375,0,106927,0,0,2447,100000,0,0,0,0,0,9375,ID,1,,,,,,0,0,3/31/1990,9375,0
H2ID02018,"STALLINGS, RICHARD HOWARD",I,1,DEM,405115,0,406219,0,1687,583,0,3000,0,0,0,16067,129587,ID,2,,W,,W,64,266702,978,12/31/1990,550,0
H0ID00024,"MCDEVITT, SEAN DANIEL",,2,REP,145855,0,144462,0,0,1089,58155,30000,30000,0,30000,30000,45539,ID,2,,W,,L,36,1900,5667,12/31/1990,2781,0
H0ID02020,"HAWKLEY, DANIEL LELAND",,2,REP,314,0,251,0,0,63,243,0,0,0,0,0,71,ID,2,,L,,,0,0,0,5/2/1990,0,0
H0ID02038,"RYDALCH, ANN",,2,REP,7449,0,7448,0,0,0,0,0,0,0,0,0,5599,ID,2,,L,,,0,1850,0,12/31/1990,0,0
H6ID02027,"HANSEN, GEORGE V",C,2,REP,0,0,71,0,71,0,0,0,0,0,0,32823,0,ID,2,,,,,,0,0,12/31/1990,0,0
H6ID02092,"RICHARDSON, MELVIN M",,2,REP,11315,0,11402,0,87,0,8993,0,0,0,0,0,1521,ID,2,,,,,,0,0,12/31/1989,0,0
H6ID02100,"HANSEN, CONNIE",,2,REP,5500,0,5733,0,233,0,5500,0,0,0,0,0,0,ID,2,,,,,,0,0,6/30/1989,0,0
H8ID02049,"REID, JANET L",,2,REP,289,0,1153,0,0,0,0,0,0,0,0,590,288,ID,2,,L,,,0,0,0,12/31/1990,73,0
H0IL01079,"MARCHMAN, GILBERT S",,1,DEM,20105,0,19656,0,2000,8,0,3000,0,0,0,3000,17105,IL,1,,L,,,0,0,0,3/31/1990,50,0
H4IL01022,"HAYES, CHARLES A REP",I,1,DEM,114165,3500,129009,3500,40554,25702,0,0,0,0,0,6572,22349,IL,1,,W,,W,94,85250,1950,12/31/1990,0,0
H0IL01061,"PEYTON, BABETTE",,2,REP,40074,0,42901,0,0,-177,0,29201,50,1273,0,27979,9243,IL,1,,W,,L,6,1000,380,12/31/1990,0,0
H4IL01089,"PREACELY, DIANE",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,3488,0,IL,1,,,,,,0,0,12/31/1990,0,0
H0IL02010,"SAVAGE, GUS",I,1,DEM,196636,0,190685,0,702,5941,0,21700,1450,11999,0,61530,115686,IL,2,,W,,W,78,57800,0,12/31/1990,0,0
H6IL02017,"RAGLAND, LAWRENCE",,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,2,,,,,,0,0,12/31/1990,0,0
H6IL02108,"ARIAS, RAYMOND C",,1,DEM,300,0,4211,0,3911,0,0,0,0,3000,0,0,0,IL,2,,,,,,300,0,2/6/1989,0,0
H8IL02039,"REYNOLDS, MEL",,1,DEM,188644,0,189642,0,0,0,11000,0,0,0,0,34419,121444,IL,2,,L,,,0,48100,0,12/31/1990,0,0
H0IL02085,"WELCH, SIDNEY",,2,REP,1157,0,1718,0,0,239,0,800,0,0,0,800,357,IL,2,,L,,,0,0,0,6/30/1990,0,0
H6IL03023,"RUSSO, MARTIN A",I,1,DEM,547782,0,541279,0,2289,8789,0,0,0,0,0,2621,162482,IL,3,,W,,W,71,382966,0,12/31/1990,0,2500
H8IL03037,"MCCARTHY, JOSEPH J",,2,REP,3814,0,5720,0,1907,0,0,0,0,0,1000,51587,3802,IL,3,,,,,,0,0,6/30/1990,25,0
H6IL04039,"COLLINS, SHAWN",C,1,DEM,12673,0,12998,0,391,67,0,10748,0,3748,0,20904,0,IL,4,,,,,,0,0,12/31/1990,0,0
H6IL04054,"EMMERICH, PATRICIA",C,1,DEM,0,0,10512,0,0,0,0,0,0,0,0,10512,0,IL,4,,,,,,0,0,12/31/1990,0,0
H8IL04035,"SANGMEISTER, GEORGE E",I,1,DEM,481112,0,476318,0,18349,23142,0,0,3000,55000,6000,6000,100800,IL,4,,W,,W,59,356393,13880,12/31/1990,0,0
H0IL04032,"HOFFMAN, MANNY",,2,REP,651729,0,642391,0,0,9309,39000,194174,0,119535,0,157483,292150,IL,4,,W,,L,41,87725,32871,12/31/1990,0,0
H6IL04062,"DAVIS, JACK",C,2,REP,1501,0,10553,0,23831,14778,0,0,0,0,0,0,0,IL,4,,,,,,0,0,12/31/1989,0,1010
H2IL05019,"LIPINSKI, WILLIAM O",I,1,DEM,183213,0,171746,0,7646,19110,0,0,0,0,0,0,44710,IL,5,,W,,W,66,137317,0,12/31/1990,1750,0
H0IL05047,"SHESTOKAS, DAVID J",,2,REP,88393,0,59658,0,0,24374,0,69167,0,0,0,44463,14143,IL,5,,W,,L,31,500,1583,12/12/1990,0,0
H2IL05035,"HOLOWINSKI, JOHN J",,2,REP,0,0,119,0,270,151,0,0,0,0,119,23631,0,IL,5,,,,,,0,0,12/31/1990,0,0
H0IL05054,"BARTOS, RONALD (RON)",,3,UNK,4200,0,3095,0,0,1104,0,4200,0,0,0,4200,0,IL,5,,W,,L,3,0,0,12/31/1990,0,0
H0IL06029,"CASSIDY, TERENCE P",,1,DEM,1520,0,1055,0,39,503,0,0,0,0,0,0,255,IL,6,,W,,L,33,0,1000,12/31/1990,0,0
H8IL06030,"ANDRLE, WILLIAM J",,1,DEM,0,0,164,0,717,552,0,0,0,0,0,0,0,IL,6,,,,,,0,0,12/31/1989,0,0
H6IL06026,"HYDE, HENRY J",I,2,REP,302541,0,270435,0,155663,187768,0,0,0,0,0,0,140433,IL,6,,W,,W,67,130648,0,12/31/1990,360,0
H4IL07037,"DAVIS, DANNY K",,1,DEM,0,0,5011,4000,9877,4794,0,0,0,0,0,29172,0,IL,7,,,,,,0,0,12/31/1990,0,0
H6IL07024,"COLLINS, CARDISS",I,1,DEM,338642,60000,459181,60000,211451,90911,0,0,0,25000,0,0,30235,IL,7,,W,,W,80,279198,3050,12/31/1990,0,0
H0IL07035,"DOOLEY, ROBERT MICHAEL",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,4000,IL,7,,W,,L,20,0,0,11/6/1990,0,0
H8IL07053,"HOWLETT, EDWARD G",,2,REP,0,0,70,0,70,0,0,0,0,0,0,0,0,IL,7,,,,,,0,0,12/31/1990,0,0
H6IL08022,"ROSTENKOWSKI, DAN",I,1,DEM,378282,0,298643,0,1034438,1114068,0,0,0,0,0,0,31265,IL,8,,W,,W,79,197700,0,12/31/1990,0,0
H0IL09023,"EISENDRATH, EDWIN W III",,1,DEM,644647,0,642119,0,0,2529,1000,235000,0,0,0,237977,393901,IL,9,,L,,,0,9250,0,12/31/1990,3125,0
H0IL09049,"CHIAKULAS, JAMES (NEWPORT)",,1,DEM,40446,0,38857,0,0,1588,34136,2000,0,0,0,3321,4310,IL,9,,L,,,0,0,0,3/31/1990,25,0
H6IL09038,"YATES, SIDNEY R",I,1,DEM,779125,0,839106,0,113811,53828,0,0,0,0,0,0,487335,IL,9,,W,,W,71,267746,16862,12/31/1990,0,0
H4IL09017,"SOHN, HERBERT MD",,2,REP,11545,0,15164,0,7782,4261,0,0,0,0,0,17797,9545,IL,9,,W,,L,29,2000,0,12/31/1990,0,0
H8IL10073,"FRIEDMAN, EUGENE F",,1,DEM,890,0,1116,0,226,0,0,0,0,1038,0,15074,125,IL,10,,,,,,500,240,1/31/1991,0,0
H8IL10016,"PORTER, JOHN EDWARD",I,2,REP,255970,0,313498,0,129521,71996,0,0,0,0,0,0,123933,IL,10,,W,,W,68,110025,225,12/31/1990,0,0
H6IL11026,"ANNUNZIO, FRANK",I,1,DEM,723159,0,855952,0,168512,35719,0,0,0,0,0,0,206867,IL,11,,W,,W,54,478891,2975,12/31/1990,1200,6000
H0IL11029,"DUDYCZ, WALTER W",,2,REP,408470,0,407617,200,0,850,0,0,0,0,0,0,170853,IL,11,,W,,L,45,217755,19648,12/31/1990,0,500
H6IL11018,"GOTTLIEB, GEORGE SIMON",,2,REP,5171,0,4773,0,2,401,3950,4950,0,3950,0,3940,0,IL,11,,,,,,0,0,12/31/1990,0,0
H6IL12016,"CRANE, PHILIP MILLER",I,2,REP,163442,0,163326,3000,115804,115919,0,0,3000,0,0,0,140245,IL,12,,W,,W,82,0,129,12/31/1990,0,0
H8IL13036,"CRAIG, EVELYN",,1,DEM,9113,0,13501,0,61,51,645,10542,0,12064,0,3620,1442,IL,13,,,,,,800,0,12/31/1990,300,0
H4IL13043,"FAWELL, HARRIS W",I,2,REP,336789,0,271915,0,38935,103808,0,0,0,0,0,0,207130,IL,13,,W,,W,66,119570,1376,12/31/1990,850,0
H4IL13050,"NELSON, DIANA",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,9386,0,IL,13,,,,,,0,0,12/31/1990,0,0
H4IL13068,"JORDAN, TERRENCE MICHAEL",C,2,REP,1,0,5,0,118,116,0,0,0,0,0,4385,0,IL,13,,,,,,0,0,12/31/1990,0,0
H8IL13044,"HAMILTON, GEORGE THOMAS",,2,REP,0,0,298,0,298,0,0,0,0,298,0,0,0,IL,13,,,,,,0,0,6/30/1989,0,0
H6IL14087,"KEARNS, MARY LOU",C,1,DEM,750,0,750,0,0,0,0,0,0,750,0,32437,0,IL,14,,,,,,750,0,1/31/1991,0,0
H6IL14095,"HASTERT, J DENNIS",I,2,REP,460270,0,311823,0,42612,191061,0,0,0,0,0,0,258477,IL,14,,W,,W,67,180443,1938,12/31/1990,0,0
H4IL15014,"HOFFMANN, JOHN MICHAEL",,1,DEM,1786,0,1786,0,0,0,1786,0,0,700,0,2495,0,IL,15,,,,,,0,0,6/30/1989,0,0
H8IL15031,"CURL, THOMAS J (TOM)",,1,DEM,0,0,3069,0,3069,0,0,0,0,3069,0,0,0,IL,15,,,,,,0,0,6/30/1989,0,0
H6IL21025,"MADIGAN, EDWARD R",I,2,REP,432247,0,277802,0,388122,542570,0,0,0,0,0,0,75382,IL,15,,W,,W,100,272087,1675,12/31/1990,135,2500
H0IL16101,"COX, JOHN W COX JR",O,1,DEM,377421,0,371114,0,0,6306,1200,20000,2000,8682,0,13318,159757,IL,16,,W,,W,55,191666,0,12/31/1990,6000,450
H0IL16119,"DIXON, JAMES E",O,1,DEM,32372,91,31710,0,0,660,0,18600,0,1250,0,17850,13150,IL,16,,L,,,0,500,0,12/31/1990,0,0
H6IL16041,"EYTALIS, STEPHEN J",O,1,DEM,18277,0,18277,0,0,0,5448,11089,0,385,0,7000,1740,IL,16,,L,,,0,0,0,3/31/1990,0,0
H0IL16044,"MARTIN, LYNN",I,2,REP,149504,25000,422772,374808,273268,0,0,0,0,0,0,0,14448,IL,16,,,,,,98500,216,10/15/1989,0,0
H0IL16085,"MANZULLO, DONALD A",O,2,REP,93699,0,93699,0,0,0,0,46200,0,0,0,46200,42695,IL,16,,L,,,0,1585,0,12/31/1990,0,0
H0IL16093,"HALLOCK, JOHN W JR",O,2,REP,552061,58200,548287,57000,0,3773,400,52800,0,48000,0,4800,211214,IL,16,,W,,L,45,205507,8473,12/31/1990,0,0
H2IL19010,"EVANS, LANE",I,1,DEM,417626,0,390401,0,3686,30911,0,0,250,20737,250,0,182912,IL,17,,W,,W,67,228998,1025,12/31/1990,344,400
H2IL17014,"MCMILLAN, KENNETH G",,2,REP,0,0,0,0,136,136,0,0,0,0,0,30917,0,IL,17,,,,,,0,0,12/31/1989,0,0
H4IL17010,"MICHALSKI, JACK",,2,REP,18188,0,18188,0,0,0,1489,0,0,555,0,0,16699,IL,17,,,,,,0,0,12/31/1989,0,0
H4IL17028,"LEE, DAN",,2,REP,116755,0,115495,0,0,1256,765,0,0,0,0,9947,86440,IL,17,,W,,L,33,26830,2720,12/31/1990,0,0
H8IL17029,"STEWART, WILLIAM E",,2,REP,22116,0,22073,0,68,110,11113,6400,0,10000,0,31963,0,IL,17,,,,,,0,0,12/31/1990,0,0
H2IL18012,"STEPHENS, G DOUGLAS",,1,DEM,9273,0,10206,0,265,-652,6000,0,0,5161,1347,4838,1810,IL,18,,,,,,0,0,12/31/1989,0,0
H6IL18021,"MICHEL, ROBERT H",I,2,REP,705878,0,579258,0,115375,241996,0,0,0,0,0,0,160721,IL,18,,W,,W,98,519161,3061,12/31/1990,2000,21600
H4IL19032,"BRUCE, TERRY L",I,1,DEM,471745,0,258093,0,360770,574423,0,0,30000,0,80000,0,63256,IL,19,,W,,W,66,306491,125,12/31/1990,0,0
H0IL19022,"HARVEY, LANE",,2,REP,140075,0,138550,0,0,1524,0,42320,40480,500,42800,60621,55735,IL,19,,L,,,0,250,180,12/31/1990,465,0
H4IL19040,"COFFEY, MAX E",,2,REP,0,0,62,0,62,0,0,0,0,0,0,3567,0,IL,19,,,,,,0,0,1/31/1990,0,0
H8IL19025,"KERANS, ROBERT F",,2,REP,3418,0,3581,0,203,38,200,0,0,0,0,43170,2498,IL,19,,W,,L,32,250,500,12/31/1990,0,0
H2IL20026,"DURBIN, RICHARD JOSEPH",I,1,DEM,338066,0,209360,0,178667,307371,0,0,0,0,0,0,97710,IL,20,,W,,W,66,207978,2302,12/31/1990,220,3050
H6IL20027,"FINDLEY, PAUL",C,2,REP,800,0,10832,375,10030,0,0,0,0,0,0,0,0,IL,20,,,,,,0,0,12/31/1990,0,0
H6IL20043,"MCCARTHY, KEVIN BART",,2,REP,0,0,274,0,274,0,0,0,0,0,0,49637,0,IL,20,,,,,,0,0,12/31/1990,0,0
H8IL20031,"JURGENS, PAUL EUGENE",,2,REP,44565,0,44861,0,296,0,0,0,0,0,0,0,31725,IL,20,,W,,L,34,10500,2340,12/31/1990,0,0
H6IL21066,"FIELDS, PETE",C,1,DEM,3500,0,3500,0,0,0,3500,0,0,3500,0,0,0,IL,21,,,,,,0,0,2/5/1990,0,0
H8IL21021,"COSTELLO, JERRY F",I,1,DEM,719747,65616,446175,51279,260,273831,0,0,14337,75000,14337,0,376857,IL,21,,W,,W,66,231550,12607,12/31/1990,2125,0
H2IL21024,"GAFFNER, ROBERT H",C,2,REP,24670,0,26230,0,1933,374,18568,0,0,6775,10000,12920,5033,IL,21,,W,,L,34,0,0,9/30/1990,0,0
H4IL22010,"BUZBEE, KENNETH VON",C,1,DEM,0,0,4,4,4,0,0,0,0,0,0,0,0,IL,22,,,,,,0,0,6/30/1989,0,0
H8IL22094,"POSHARD, GLENDAL W",I,1,DEM,68178,0,103396,0,37457,2136,0,0,0,0,0,0,60675,IL,22,,W,,W,84,3350,2120,12/31/1990,0,0
H0IL22026,"WHAM, JIM",,2,REP,26137,0,26130,0,0,6,15931,0,0,0,0,0,10156,IL,22,,W,,L,16,0,50,11/26/1990,0,0
H4IL22051,"PATCHETT, JOHN RANDALL",C,2,REP,3541,0,4128,195,586,0,400,0,0,0,0,2086,2661,IL,22,,,,,,0,0,12/30/1989,316,0
H8IL22110,"KELLEY, PATRICK J",C,2,REP,984,0,2071,0,1087,0,500,0,0,0,0,5398,109,IL,22,,,,,,0,0,7/31/1989,0,0
H0IN01028,"REISING, GREGORY STRAHL",,1,DEM,47926,0,47926,0,0,0,8328,0,0,0,0,0,32647,IN,1,,L,,,0,1000,0,5/23/1990,0,0
H4IN01012,"VISCLOSKY, PETER J",I,1,DEM,248272,0,299280,3750,95066,43701,0,0,0,0,0,0,64521,IN,1,,W,,W,66,168020,1218,12/31/1990,0,0
H0IN01044,"EWEN, DON",,2,REP,2022,0,2022,0,0,0,52,1945,0,0,0,0,25,IN,1,,L,,,0,0,0,5/25/1990,0,0
H6IN01017,"COSTAS, WILLIAM BILL",,2,REP,21358,0,21355,0,0,0,15110,0,0,0,0,0,6228,IN,1,,W,,L,34,0,0,12/17/1990,0,0
H8IN01062,"SHAW, DAVID W",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,IN,1,,L,,,0,0,0,7/31/1990,0,0
H6IN10059,"SHARP, PHILIP R",I,1,DEM,714491,0,773178,0,88631,29944,0,0,0,0,0,0,183811,IN,2,,W,,W,59,498599,4025,12/31/1990,300,3250
H6IN02031,"LYNCH, DONALD J",,2,REP,0,0,0,0,67,67,0,0,0,0,0,11295,0,IN,2,,,,,,0,0,6/30/1990,0,0
H6IN10075,"FRAZIER, WILLIAM GOULD",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,303324,0,IN,2,,,,,,0,0,12/31/1990,0,0
H8IN02060,"PENCE, MICHAEL R",,2,REP,595391,456,599977,456,8115,3527,0,25000,25000,0,0,70614,473023,IN,2,,W,,L,41,0,20576,12/31/1990,0,0
H0IN03065,"ROEMER, TIM",C,1,DEM,508843,41,486120,0,0,22145,37967,0,0,0,0,0,192604,IN,3,,W,,W,51,251406,19702,12/31/1990,1005,450
H0IN03073,"DURHAM, DANIEL THOMAS",,1,DEM,15555,0,15555,0,0,0,2679,0,0,0,0,0,12826,IN,3,,L,,,0,0,0,6/30/1990,0,0
H2IN03053,"WARD, THOMAS W",,1,DEM,339,0,2516,0,3089,912,0,0,0,0,0,0,0,IN,3,,,,,,0,0,12/31/1990,0,0
H0IN03024,"HILER, JOHN PATRICK",I,2,REP,776009,9211,745145,100,2617,33481,0,0,0,0,0,0,473494,IN,3,,W,,L,49,257112,25640,12/31/1990,1170,14700
H6IN04037,"WILLIAMS, JOHNNIE CAROLYN",,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,IN,4,,L,,,0,0,0,10/31/1990,0,0
H6IN05026,"LONG, JILL LYNETTE",I,1,DEM,1169271,10328,1168337,20041,435,1369,0,0,5000,0,0,56929,409327,IN,4,W,W,,W,61,687528,54116,12/30/1990,0,0
H0IN04022,"COATS, DANIEL R",C,2,REP,93858,0,327112,223281,233253,0,0,0,83000,0,84752,83000,0,IN,4,,,,,,1000,23,12/31/1989,0,0
H0IN04030,"HELMKE, PAUL",C,2,REP,286,0,286,0,0,0,0,0,0,286,0,3009,286,IN,4,,,,,,0,0,12/31/1990,0,0
H0IN04063,"HARPER, MITCHELL V",O,2,REP,13850,0,13850,0,0,0,0,0,148,0,148,0,12294,IN,4,L,,,,0,1250,50,7/29/1989,0,0
H0IN04097,"STEPHAN, DAN",,2,REP,17774,0,17773,0,0,0,0,4000,0,912,0,3087,12474,IN,4,,,,,,1300,0,12/31/1990,500,0
H0IN04121,"HAWKS, RICK",,2,REP,580037,9736,575363,5888,0,3152,0,0,0,0,0,1991,457001,IN,4,,W,,L,39,79448,25931,12/31/1990,3585,0
H8IN04074,"TURNER, JEFF",O,2,REP,12926,0,21885,0,8959,0,0,0,0,4648,0,2312,12926,IN,4,L,,,,0,0,0,12/19/1989,0,0
H8IN04082,"HEATH, DANIEL G",O,2,REP,401812,0,401811,0,0,0,0,10500,0,10500,0,0,183122,IN,4,L,,,,0,134980,73209,12/31/1989,0,500
H0IN04089,"EVANS, CHARLES RAY",O,3,UNK,14,0,14,0,0,0,14,0,0,0,0,0,0,IN,4,L,,,,0,0,0,6/30/1989,0,0
H6IN05059,"JONTZ, JAMES",I,1,DEM,620713,0,652280,0,33315,1746,0,0,3000,0,0,42596,192231,IN,5,,W,,W,53,405145,7510,12/31/1990,20,0
H0IN05037,"JOHNSON, JOHN ARTHUR",,2,REP,783818,0,781224,0,0,2594,0,626074,0,0,0,626077,116732,IN,5,,W,,L,47,33600,4754,12/31/1990,100,0
H8IN05048,"WILLIAMS, PATRICIA LEE",,2,REP,3577,0,5375,0,1797,0,0,0,0,0,0,0,0,IN,5,,,,,,0,0,12/31/1989,0,1000
H0IN06043,"FADELY, JAMES PHILIP",,1,DEM,41866,0,41180,0,0,686,3779,0,0,0,0,0,26058,IN,6,,W,,L,37,9000,1878,12/31/1990,0,0
H6IN06024,"HOLLAND, GEORGE THOMAS",,1,DEM,694,0,1268,0,575,0,86,0,0,0,0,0,600,IN,6,,L,,,0,0,0,7/31/1990,0,0
H2IN06023,"BURTON, DAN",I,2,REP,526451,0,311727,0,186172,400894,0,0,0,0,0,0,274824,IN,6,,W,,W,63,203436,1103,12/31/1990,2375,1000
H8IN07127,"WATERFILL, MARK R",,1,DEM,750,0,1000,0,296,45,500,0,0,0,0,5961,0,IN,7,,,,,,250,0,12/31/1990,0,0
H6IN07030,"MYERS, JOHN T",I,2,REP,189646,2200,219311,5196,132552,102885,0,0,0,0,0,0,44342,IN,7,,W,,W,58,98870,42,12/31/1990,100,0
H2IN08029,"MCCLOSKEY, FRANK",I,1,DEM,467981,0,446040,0,1441,23382,0,0,0,0,0,0,129792,IN,8,,W,,W,55,322920,3538,12/31/1990,500,0
H0IN08064,"HERMANN, BETTY J",,2,REP,9795,0,9794,0,0,0,0,500,1200,500,0,500,8095,IN,8,,,,,,0,0,3/21/1990,0,0
H2IN08045,"MCINTYRE, RICHARD D",C,2,REP,0,0,0,0,72,72,0,0,0,0,0,24106,0,IN,8,,,,,,0,0,12/31/1990,0,0
H8IN08026,"DECKARD, JOEL",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,4000,0,IN,8,,,,,,0,0,12/31/1990,0,0
H8IN08042,"HARRIS, JAMES R",,2,REP,0,0,771,0,772,0,0,0,0,444,0,19505,0,IN,8,,,,,,0,0,7/31/1990,0,0
H8IN08067,"MOURDOCK, RICHARD E",,2,REP,147535,0,146961,0,0,572,7398,10000,0,0,0,13958,110476,IN,8,,W,,L,45,13125,6363,12/31/1990,800,0
H8IN08091,"MYERS, JOHN L",,2,REP,2115,0,4281,0,2394,227,0,0,0,0,0,19456,2015,IN,8,,,,,,100,0,12/31/1990,0,0
H6IN09036,"HAMILTON, LEE HERBERT",I,1,DEM,399758,0,392606,500,51442,58592,0,0,0,0,0,0,184442,IN,9,,W,,W,69,188824,3569,12/31/1990,0,299
H0IN10060,"TANDY, JOCELYN ELISE",,1,DEM,2738,0,2721,0,0,16,300,0,0,0,0,0,0,IN,10,,L,,,0,0,0,6/30/1990,0,0
H6IN11040,"JACOBS, ANDREW JR",I,1,DEM,28712,0,14816,0,18293,32188,0,0,0,0,0,0,25611,IN,10,,W,,W,66,0,0,12/31/1990,150,0
H0IN10045,"RAY, WILLIE FREDRIC JR",,2,REP,3319,0,2591,0,0,727,25,0,0,0,0,0,3285,IN,10,,L,,,0,0,0,4/22/1990,0,0
H0IN10052,"HORVATH, JANOS",,2,REP,36283,0,32397,0,0,3884,0,14500,0,0,0,14500,20558,IN,10,,W,,L,34,0,0,12/31/1990,0,0
H0IN11043,"CUMMINGS, JAMES",,2,REP,2584,0,5467,0,2883,0,0,0,0,0,0,0,2459,IN,10,,,,,,125,0,3/31/1989,0,0
H6IN10026,"EYNON, JAMES P",,2,REP,0,0,22,0,22,0,0,0,0,0,0,0,0,IN,10,,,,,,0,0,6/30/1989,0,0
H0KS01073,"WEST, DUANE",,1,DEM,16965,0,16701,0,0,263,5000,0,0,0,0,615,10965,KS,1,,,,L,37,250,3045,12/3/1990,0,0
H0KS01016,"ROBERTS, CHARLES PATRICK",I,2,REP,225572,0,156356,0,330315,399529,0,0,0,0,0,0,36418,KS,1,,W,,W,63,133250,6728,12/31/1990,0,0
H2KS02010,"SLATTERY, JIM",I,1,DEM,467018,0,504861,0,90853,52999,0,0,0,0,0,0,121639,KS,2,,W,,W,63,327550,217,12/31/1990,100,0
H0KS02063,"MORGAN, SCOTT ELLINGWOOD",,2,REP,95921,0,92427,0,0,2417,0,0,0,0,0,4855,79872,KS,2,,W,,L,37,8054,6846,12/31/1990,75,0
H6KS02185,"KLINE, PHILLIP DEAN",,2,REP,345,0,399,0,63,0,0,345,0,0,0,2028,0,KS,2,,,,,,0,0,12/31/1990,0,0
H8KS02058,"MEINHARDT, PHIL",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,KS,2,,,,,,0,0,6/30/1990,0,0
H0KS03046,"JONES, LEROY",,1,DEM,78289,0,76007,0,0,2281,0,11500,0,9000,0,2500,14870,KS,3,,W,,L,40,51299,0,12/31/1990,0,0
H4KS03014,"MEYERS, JAN MC",I,2,REP,211505,0,209986,0,561,2081,0,0,500,0,500,0,94498,KS,3,,W,,W,60,110641,1965,12/31/1990,0,0
H6KS04041,"GLICKMAN, DANIEL ROBERT",I,1,DEM,520945,0,355581,0,26900,192262,0,0,0,0,0,0,200822,KS,4,,W,,W,71,294865,2208,12/31/1990,150,2300
