Candidate identification,Candidate name,Incumbent challenger status,Party code,Party affiliation,Total receipts,Transfers from authorized committees,Total disbursements,Transfers to authorized committees,Beginning cash,Ending cash,Contributions from candidate,Loans from candidate,Other loans,Candidate loan repayments,Other loan repayments,Debts owed by,Total individual contributions,Candidate state,Candidate district,Special election status,Primary election status,Runoff election status,General election status,General election percentage,Contributions from other political committees,Contributions from party committees,Coverage end date,Refunds to individuals,Refunds to committees
H2GA04094,"WILSON, ROBERT EARL",C,1,DEM,100251,0,107388,0,7190,52,8950,90601,0,101348,0,72220,700,GA,4,,,,,,0,0,12/31/1994,0,0
H4GA04041,"YATES, JAMES COMER",,1,DEM,532143,0,521432,0,0,11310,4519,28350,0,28586,0,1332,346960,GA,4,,W,,L,42,95575,17650,12/31/1994,508,0
H6GA04020,"LEVITAS, ELLIOTT HARRIS",C,1,DEM,0,0,0,0,913,913,0,0,0,0,0,28847,0,GA,4,,,,,,0,0,6/30/1993,0,0
H0GA04023,"LINDER, JOHN",I,2,REP,857558,10885,685044,0,1219,173767,0,0,0,73015,0,0,468403,GA,4,,W,,W,58,331106,5291,12/31/1994,950,0
H2GA04037,"MORSBERGER, EMORY LEE",C,2,REP,166532,0,167311,0,779,0,0,0,0,167242,0,0,0,GA,4,,,,,,0,0,12/31/1993,0,0
H2GA04045,"MILLER, RAY",C,2,REP,32000,0,41424,0,9661,242,32000,0,0,30000,0,83826,0,GA,4,,,,,,0,0,12/31/1993,0,0
H2GA04052,"PHILLIPS, R T (TOM)",C,2,REP,45438,0,45438,0,0,0,45422,0,0,45422,0,45422,16,GA,4,,,,,,0,0,6/30/1994,0,0
H2GA04078,"ROBINSON, RICHARD EDWIN",C,2,REP,183065,0,183065,0,0,0,183065,0,0,183065,0,0,0,GA,4,,,,,,0,0,12/31/1993,0,0
H2GA04086,"FISHER, JIMMY W",C,3,UNK,0,0,0,0,0,0,0,0,0,0,0,0,0,GA,4,,,,,,0,0,12/31/1993,0,0
H2GA05075,"THOMAS, MABLE ""ABLE""",,1,DEM,4394,0,4200,0,194,0,4194,0,0,4200,0,0,200,GA,5,,,,,,0,0,12/31/1993,0,0
H6GA05217,"LEWIS, JOHN",I,1,DEM,549417,0,323725,0,324123,569461,0,0,0,0,0,0,118524,GA,5,,W,,W,69,373278,0,12/31/1994,500,0
H2GA05091,"STABLER, PAUL R",,2,REP,0,0,57,0,57,0,0,0,0,0,0,6555,0,GA,5,,,,,,0,0,12/31/1994,0,0
H4GA05055,"DIXON, DALE",,2,REP,49945,0,49792,0,0,151,0,8781,0,0,0,19535,32540,GA,5,,W,,L,31,1125,7499,12/31/1994,0,0
H8GA05064,"TIBBS, JAMES W DR",,2,REP,0,0,354,0,0,0,1111,0,0,1465,0,0,0,GA,5,,,,,,0,0,10/6/1993,0,0
H0GA06028,"MARIETTA, ROGER B",,1,DEM,0,0,0,0,0,0,0,0,0,0,0,15362,0,GA,6,,,,,,0,0,6/30/1993,0,0
H2GA06040,"BROWN, LEONARD BART JR",,1,DEM,0,0,0,0,0,0,0,0,0,0,0,7322,0,GA,6,,,,,,0,0,12/31/1994,0,0
H2GA06057,"CENTER, TONY",,1,DEM,2207,0,5196,100,2989,0,0,0,0,3096,0,7086,650,GA,6,,,,,,0,0,12/31/1994,0,0
H2GA06073,"SIFEN, RONALD ALAN",,1,DEM,0,0,0,0,0,0,0,0,0,0,0,23637,0,GA,6,,,,,,0,0,12/31/1994,0,0
H6GA00010,"JONES, BEN LEWIS",C,1,DEM,318659,0,321774,0,3366,251,0,3000,0,1500,0,22118,284133,GA,6,,W,,L,36,6685,21760,12/31/1994,500,0
H2GA06032,"CLARK, HERMAN",,2,REP,13560,0,13578,0,19,0,0,7615,0,0,0,53322,5277,GA,6,,,,,,0,0,12/31/1994,0,0
H4GA06061,"TERRELL, BOBBY L",,2,REP,10735,0,10274,0,0,0,1000,1700,0,0,0,0,8035,GA,6,,L,,,0,0,0,7/2/1994,0,0
H6GA06033,"GINGRICH, NEWT",I,2,REP,2012572,0,1817792,0,25365,220145,0,0,0,0,52445,0,1182887,GA,6,,W,,W,64,763620,3715,12/31/1994,13811,2400
H4GA07135,"DARDEN, GEORGE W III",I,1,DEM,879928,0,846821,0,654,33761,456,0,0,0,0,0,413408,GA,7,,W,,L,48,410125,20942,12/31/1994,0,0
H0GA07059,"BEVERLY, ALFRED WILEY",,2,REP,2120,0,3061,0,224,16,2107,0,0,0,0,3750,0,GA,7,,,,,,0,0,12/31/1994,0,0
H2GA07048,"FITZGERALD, BRENDA CODY",,2,REP,269062,0,263507,0,0,5556,15360,44794,0,0,0,52039,193127,GA,7,,L,,,0,12750,0,12/31/1994,0,3000
H4GA07242,"HERRIOTT, ROBERT PAUL",,2,REP,22135,0,22134,0,0,0,0,5050,0,0,0,0,17085,GA,7,,,,,,0,0,6/30/1994,4660,0
H4GA07259,"BARR, ROBERT L JR",,2,REP,648262,0,622336,0,0,0,0,0,0,0,0,0,540445,GA,7,,W,,W,52,87250,20045,12/31/1994,0,4000
H8GA07086,"RIVARD, ROBERT F JR",,2,REP,0,0,0,0,0,0,0,0,0,0,0,4581,0,GA,7,,,,,,0,0,12/31/1994,0,0
H2GA08012,"ROWLAND, JAMES ROY JR",I,1,DEM,142077,0,134070,28399,120061,128069,0,0,0,0,0,0,13017,GA,8,,,,,,112010,0,12/31/1994,1500,1000
H2GA08046,"LIGHTLE, WILLIAM HOMER",O,1,DEM,48731,0,46921,0,0,1808,0,0,11050,0,500,10550,13931,GA,8,,L,,,0,23500,250,9/30/1994,0,0
H4GA08018,"DOROUGH, KERMIT SANDERS JR",O,1,DEM,57828,29129,57827,0,0,0,0,0,0,2816,0,29129,23208,GA,8,,L,,,0,300,0,12/31/1994,0,0
H4GA08026,"MATHIS, CRAIG",O,1,DEM,389023,109000,390437,109000,1416,0,0,0,0,0,0,0,87287,GA,8,,R,W,L,37,136800,47167,12/31/1994,0,0
H4GA08034,"SPEARMAN, TYRON",O,1,DEM,133863,0,133862,0,0,0,3935,10000,0,10000,0,0,110617,GA,8,,R,L,,0,9250,0,12/30/1994,0,0
H4GA08042,"STUCKEY, EUGENE",O,1,DEM,97796,0,99848,0,0,253,0,26050,0,0,0,5076,69150,GA,8,,L,,,0,1000,0,12/31/1994,2500,0
H4GA08059,"WEBSTER, CRAIG ALAN",O,1,DEM,26605,0,24931,0,0,1591,16293,0,0,0,0,0,10312,GA,8,,L,,,0,0,0,12/31/1994,0,0
H6GA08062,"EVANS, BILLY LEE",O,1,DEM,44339,0,42507,0,0,1832,4241,2000,0,0,0,2000,31153,GA,8,,L,,,0,5000,800,12/31/1994,0,0
H0GA08024,"CUNNINGHAM, ROBERT F (BOB)",,2,REP,83717,0,90387,425,6670,0,0,40713,0,36485,40713,28513,29944,GA,8,,,,,,200,0,12/31/1994,400,0
H2GA08038,"CHAMBLISS, C SAXBY",O,2,REP,686389,0,680079,0,1243,7107,1000,0,0,0,0,10000,479135,GA,8,,W,,W,63,178090,22499,12/31/1994,1000,100
H2GA09036,"DEAL, NATHAN",I,1,DEM,489911,2289,368648,0,1461,122724,0,0,0,0,112562,0,253611,GA,9,,W,,W,58,225777,0,12/31/1994,2970,200
H2GA09044,"RAMSEY, TOM",C,1,DEM,24550,0,28684,0,4198,64,0,24450,0,5648,0,84158,100,GA,9,,,,,,0,0,12/31/1994,0,0
H6GA09029,"JENKINS, EDGAR L",C,1,DEM,38588,0,57377,0,393327,374538,0,0,0,0,0,0,0,GA,9,,,,,,0,0,12/31/1994,0,0
H2GA09051,"GRAMMER, JUDY F",C,2,REP,33773,0,33782,0,67,57,1852,14750,1000,7500,0,11447,15820,GA,9,,L,,,0,50,0,12/31/1994,0,0
H4GA09024,"CASTELLO, ROBERT L",,2,REP,23740,0,22953,0,0,784,1460,0,0,0,0,904,21680,GA,9,,W,,L,42,0,1000,12/31/1994,0,0
H8GA09025,"HUTCHINS, JULIAN CLYDE ""HUTCH""",,2,REP,0,0,0,0,59,59,0,0,0,0,0,0,0,GA,9,,,,,,0,0,10/15/1994,0,0
H2GA10026,"JOHNSON, C DONALD",I,1,DEM,776751,0,773823,0,6254,9180,0,50000,0,82153,1000,41000,399567,GA,10,,W,,L,35,301607,16949,12/31/1994,2900,0
H6GA10027,"BARNARD, DRUIE DOUGLAS JR",C,1,DEM,16139,0,274946,0,258817,0,0,0,0,0,0,0,0,GA,10,,,,,,0,0,3/31/1994,0,0
H2GA10059,"SIMPSON, THOMAS E (TOM)",,2,REP,0,0,28,0,225,196,0,0,0,0,0,0,0,GA,10,,,,,,0,0,12/31/1993,0,0
H4GA10022,"NORWOOD, CHARLES WHITLOW JR",,2,REP,983682,0,1044586,0,0,12486,0,70000,0,0,0,107655,738403,GA,10,,R,W,W,65,175077,200,12/31/1994,28,0
H4GA10030,"JACKSON, WILLIAM S ""BILL"" SR",,2,REP,68218,0,68219,0,0,0,783,24500,0,509,0,23990,40435,GA,10,,L,,,0,2500,0,12/31/1994,1200,0
H8GA02020,"HUDGENS, RALPH TERRY",,2,REP,203131,0,210000,0,7141,273,0,49300,0,0,0,49300,151653,GA,10,,R,L,,0,700,0,12/31/1994,0,0
H2GA11016,"MCKINNEY, CYNTHIA",I,1,DEM,306775,2546,274232,0,4066,36615,0,0,0,0,0,0,89895,GA,11,,W,,W,66,202216,10493,12/31/1994,2000,200
H2GA11024,"WALKER, EUGENE P",C,1,DEM,5200,0,5721,0,519,0,0,0,0,5000,0,1721,5200,GA,11,,,,,,0,0,12/31/1994,0,0
H2GA11081,"DELOACH, GEORGE L",C,1,DEM,37431,0,40606,0,3290,115,37306,0,0,40606,0,1410,125,GA,11,,,,,,0,0,12/31/1994,0,0
H2GA11099,"LOCKHART, VERDREE SR",C,1,DEM,0,0,0,0,125,125,0,0,0,0,0,13630,0,GA,11,,,,,,0,0,12/31/1994,0,0
H2GA11040,"LOVETT, WOODROW",C,2,REP,11083,0,12019,0,982,45,2177,5008,0,0,0,12008,2823,GA,11,,W,,L,34,1000,74,12/31/1994,0,0
H4GA11020,"DAVIS, ANNETTE",,2,REP,0,0,0,0,0,0,0,0,0,0,0,9752,0,GA,11,,L,,,0,0,0,7/15/1994,0,0
H2GU00025,"UNDERWOOD, ROBERT A",,1,DEM,61752,0,61710,0,1825,1238,200,0,0,5750,0,11750,54684,GU,0,,W,,W,100,4025,255,12/31/1994,0,0
H8GU01012,"PANGELINAN, VICENTE C",,1,DEM,0,0,467,0,287,0,0,0,0,0,0,56047,0,GU,0,,,,,,0,0,12/31/1994,0,0
H2GU00017,"BLAZ, BEN GARRIDO",I,2,REP,0,0,0,0,673,673,0,0,0,0,0,17500,0,GU,0,,,,,,0,0,12/31/1994,0,0
H4HI01043,"NAKASATO, DENNIS MASARU",,1,DEM,70677,0,70675,0,0,0,15330,0,0,0,0,0,52647,HI,1,,L,,,0,2550,0,10/15/1994,25,275
H6HI01121,"ABERCROMBIE, NEIL",I,1,DEM,371788,0,391451,0,33907,14242,0,0,0,0,0,221,125335,HI,1,,W,,W,54,240100,0,12/31/1994,300,0
H8HI01119,"BITTERMAN, MARY GAYLE FOLEY",,1,DEM,48,0,0,0,575,625,0,0,0,0,0,0,0,HI,1,,,,,,0,0,12/31/1994,0,0
H0HI01074,"LIU, MICHAEL MINORU FAWN",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,93449,0,HI,1,,,,,,0,0,12/31/1994,0,0
H2HI01013,"REES, NALANI K",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,HI,1,,,,,,0,0,10/13/1993,0,0
H2HI01021,"SUTTON, WARNER C KIMO",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,HI,1,,,,,,0,0,12/31/1994,0,0
H4HI01035,"SWINDLE, ORSON G III",,2,REP,279263,0,276355,0,0,2906,0,20000,0,20000,0,0,222608,HI,1,,W,,L,43,20990,14999,12/31/1994,0,0
H0HI02049,"CROZIER, MICHAEL L",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,37100,0,HI,2,,,,,,0,0,6/30/1993,0,0
H0HI02056,"MENOR, RON",C,1,DEM,0,0,54,0,288,234,0,0,0,0,0,198589,0,HI,2,,,,,,0,0,12/31/1994,0,0
H6HI01113,"HANNEMANN, MULIUFI FRANCIS",C,1,DEM,17875,0,20862,0,4283,1293,0,16672,0,17078,1500,52980,0,HI,2,,,,,,1000,0,12/31/1994,0,0
H6HI02038,"MINK, PATSY T",I,1,DEM,215369,0,157523,2000,49359,107206,1426,0,0,7000,2000,131590,110355,HI,2,,W,,W,70,97500,607,12/31/1994,2000,2500
H2HI02052,"HEIM, BONNIE",,2,REP,1131,0,3000,0,1868,0,1104,0,0,3000,0,0,0,HI,2,,,,,,0,0,8/6/1993,0,0
H6HI02129,"HUSTACE, MARIA",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,31738,0,HI,2,,,,,,0,0,6/30/1994,0,0
H4IA01028,"WINEKAUF, GLEN",,1,DEM,77772,0,75637,0,0,2132,127,233,0,233,0,2750,38986,IA,1,,W,,L,38,31566,5264,12/31/1994,0,0
H6IA01015,"LEACH, JAMES A",I,2,REP,277155,0,268937,0,759,8975,10000,0,0,10000,0,0,257837,IA,1,,W,,W,60,0,876,12/31/1994,1145,0
H4IA01044,"CUDDEHE, MICHAEL JAMES",,3,UNK,14618,0,14618,0,0,0,8528,5000,0,760,0,0,1090,IA,1,,,,L,1,0,0,12/31/1994,0,0
H0IA02016,"SOVERN, STEVE",C,1,DEM,0,0,0,0,14,14,0,0,0,0,0,4600,0,IA,2,,,,,,0,0,6/30/1994,0,0
H2IA03028,"NAGLE, DAVID R",C,1,DEM,487983,1754,491552,1754,10854,7275,0,0,0,0,0,25134,190392,IA,2,,W,,L,43,233028,36508,12/31/1994,0,1500
H0IA02040,"NUSSLE, JAMES ALLEN",I,2,REP,892653,0,877142,0,5194,20705,0,0,0,0,0,4456,488274,IA,2,,W,,W,56,368915,23354,12/31/1994,400,500
H0IA02065,"ERTL, JOSEPH L",C,2,REP,0,0,0,0,453,453,0,0,0,0,0,92700,0,IA,2,,,,,,0,0,12/31/1994,0,0
H0IA05027,"POWELL, RODNEY H",,1,DEM,1810,0,1734,0,22,97,0,1360,0,0,0,23931,0,IA,3,,,,,,0,0,12/31/1994,0,0
H2IA03036,"BAXTER, ELAINE B",,1,DEM,365191,0,374500,0,11714,2405,3600,8000,0,8000,0,3602,163635,IA,3,,W,,L,41,172492,13821,12/31/1994,250,0
H4IA03032,"WALSHIRE, LARRY PAUL",,1,DEM,37177,0,36096,0,0,0,264,5546,0,200,0,5165,16216,IA,3,,L,,,0,15000,150,12/31/1994,0,0
H4IA05078,"LIGHTFOOT, JIM ROSS",I,2,REP,717624,0,709487,0,8357,16196,0,0,0,0,0,24264,363719,IA,3,,W,,W,58,318209,25700,12/31/1994,0,0
H6IA03045,"REDFERN, DONALD B",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,IA,3,,,,,,0,0,6/30/1994,0,0
H2IA03069,"CHROMAN, LARRY STEVEN",,3,UNK,413,0,499,0,85,0,413,0,0,0,0,0,0,IA,3,,,,,,0,0,6/1/1993,0,0
H4IA04063,"LAUTERS, LAWRENCE J",,1,DEM,5758,0,5757,0,0,0,5757,0,0,0,0,0,6,IA,4,,L,,,0,0,0,7/25/1994,0,0
H6IA04043,"SMITH, NEAL",I,1,DEM,583454,18100,1005498,18100,502580,80533,0,0,0,0,0,0,196313,IA,4,,W,,L,46,325500,17959,12/31/1994,1000,0
H4IA04048,"GANSKE, JOHN GREGORY",,2,REP,1218297,0,1200189,0,0,18108,2250,616177,0,0,0,617456,436935,IA,4,,W,,W,53,161658,758,12/31/1994,50,0
H4IA04055,"IRWIN, L JAY III",,2,REP,3010,0,3009,964,0,0,0,0,0,0,0,0,3010,IA,4,,,,,,0,0,3/31/1994,0,0
H8IA04015,"LUNDE, PAUL",,2,REP,1876,0,1876,0,1,0,1692,177,0,0,1,1278,0,IA,4,,L,,,0,0,0,12/31/1994,0,0
H4IA05110,"PETERSON, MICHAEL K",O,1,DEM,138382,0,138342,0,0,41,2435,20000,0,10146,0,15900,53763,IA,5,,L,,,0,60497,450,12/31/1994,0,0
H4IA05128,"DAHL, PAUL ELLIOTT",O,1,DEM,5127,0,5126,0,0,0,4561,0,0,0,0,0,565,IA,5,,L,,,0,0,0,7/31/1994,0,0
H4IA05136,"MCGUIRE, SHEILA M",O,1,DEM,730572,0,719811,0,0,10482,241,7000,0,7000,0,2500,435762,IA,5,,W,,L,39,270947,8796,12/31/1994,0,100
H6IA05081,"HUGHES, SCOTT H",,1,DEM,0,0,25,0,25,0,0,0,0,25,0,0,0,IA,5,,,,,,0,0,5/23/1994,0,0
H0IA05019,"HULTMAN, CALVIN OSCAR",,2,REP,0,0,0,0,662,662,0,0,0,0,0,10401,0,IA,5,,,,,,0,0,6/30/1994,0,0
H2IA05015,"DANKER, ARLYN",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,23085,0,IA,5,,,,,,0,0,6/30/1993,0,0
H4IA05102,"LATHAM, TOM",O,2,REP,766466,0,748800,0,0,17567,27777,250000,0,0,0,265868,282595,IA,5,,W,,W,61,183323,21230,12/31/1994,250,500
H4IA05144,"BANKS, BRADLY CARTER",O,2,REP,84288,0,81889,0,0,1213,6574,1802,0,0,0,2830,73793,IA,5,,L,,,0,750,0,12/31/1994,1260,0
H6IA06014,"GRANDY, FRED",I,2,REP,262293,0,447603,265424,174722,0,127836,0,0,43272,0,0,59519,IA,5,,,,,,185907,6896,11/15/1994,0,500
H8IA06036,"EARLL, MIKE",,1,DEM,1723,0,1723,0,0,0,1723,0,0,1723,0,0,0,IA,6,,,,,,0,0,12/31/1994,0,0
H2ID01010,"LAROCCO, LARRY",I,1,DEM,850904,3187,847215,0,2042,5730,0,0,0,25000,0,28708,280196,ID,1,,W,,L,45,545277,8100,12/31/1994,350,1500
H0ID01030,"CRAIG, LARRY E",C,2,REP,160030,0,99300,0,58562,119291,0,0,0,0,0,0,40877,ID,1,,,,,,112025,0,12/31/1994,50,0
H2ID01051,"GILBERT, RACHEL S",,2,REP,0,0,0,0,253,253,0,0,0,0,0,4000,0,ID,1,,,,,,0,0,12/31/1993,0,0
H2ID01077,"KINSEY, SONNY",,2,REP,12907,0,12906,0,0,0,7221,0,0,0,0,1404,5684,ID,1,,L,,,0,0,0,6/30/1994,0,0
H4ID01032,"CHENOWETH, HELEN P",,2,REP,799284,0,796149,0,0,3135,18102,105750,6200,6250,7200,168190,522545,ID,1,,W,,W,55,111069,34322,12/31/1994,250,0
H4ID01057,"MCMURRAY, RON",,2,REP,173285,0,166897,0,0,6386,0,55838,0,5200,0,69068,105129,ID,1,,L,,,0,11500,0,12/31/1994,25,0
H4ID01065,"LEROY, DAVID H",,2,REP,105957,0,105957,0,0,0,3344,0,0,0,0,0,99676,ID,1,,L,,,0,2000,0,9/30/1994,0,0
H2ID02067,"WILLIAMS, J D",C,1,DEM,3308,0,2844,0,4369,4833,0,2500,0,0,0,24629,750,ID,2,,,,,,0,0,12/31/1994,0,0
H4ID02030,"FLETCHER, PENNY",,1,DEM,29941,0,26862,0,0,3075,0,0,0,0,0,0,5841,ID,2,,W,,L,25,20800,3300,12/31/1994,0,0
H0ID00024,"MCDEVITT, SEAN DANIEL",,2,REP,5620,0,5620,0,0,0,5620,0,0,0,0,0,0,ID,2,,,,,,0,0,12/31/1994,3400,0
H2ID02034,"CRAPO, MICHAEL D",I,2,REP,511946,0,352461,0,2568,162055,0,0,7117,27309,20632,0,174519,ID,2,,W,,W,75,319274,1442,12/31/1994,250,0
H2ID02059,"GLENN, GARY",C,2,REP,6698,0,6948,0,250,0,0,113,0,2570,0,19104,6585,ID,2,,,,,,0,0,7/31/1993,0,0
H6ID02019,"WATKINS, DANE H",,2,REP,0,0,0,0,0,0,0,0,0,0,0,25424,0,ID,2,,,,,,0,0,12/31/1994,0,0
H6ID02027,"HANSEN, GEORGE V",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,25623,0,ID,2,,,,,,0,0,6/30/1993,0,0
H8ID02049,"REID, JANET L",,2,REP,575,0,589,0,0,0,0,0,0,0,0,0,575,ID,2,,,,,,0,0,12/31/1994,0,0
H4ID02022,"SUMMA, CHARLES EUGENE",,3,,820,0,820,0,0,0,583,0,0,0,0,0,237,ID,2,,,,,,0,0,12/31/1993,0,0
H2IL01034,"THOMAS, ROOSEVELT",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,17272,0,IL,1,,,,,,0,0,7/31/1994,0,0
H2IL01042,"RUSH, BOBBY L",I,1,DEM,196510,0,195833,0,112,784,0,0,0,0,0,9456,53335,IL,1,,W,,W,76,143175,0,12/31/1994,100,0
H4IL01212,"KELLY, WILLIAM J",,2,REP,43248,0,35853,0,0,7142,1520,0,750,0,0,3000,38283,IL,1,,W,,L,24,2199,0,12/31/1994,0,0
H0IL02010,"SAVAGE, GUS",C,1,DEM,16000,0,11721,0,1353,5633,0,0,0,0,0,41749,0,IL,2,,,,,,0,0,12/31/1994,0,0
H4IL02087,"SHAW, WILLIAM ""BILL""",,1,DEM,36475,0,36473,0,0,0,0,0,0,0,500,0,15574,IL,2,,L,,,0,0,0,6/30/1994,180,0
H8IL02039,"REYNOLDS, MELVIN J",I,1,DEM,426983,0,427562,0,1032,0,22000,30000,0,30000,0,13428,114274,IL,2,,W,,W,98,256759,2250,12/31/1994,0,0
H4IL02103,"STREETER, ALLAN",,3,IND,33657,0,31913,0,0,1743,6100,6600,0,0,189,12722,20261,IL,2,,L,,,0,0,300,6/30/1994,0,0
H2IL02081,"PETERS, LOUANNER",,3,UNK,0,0,51,0,253,202,0,0,0,0,0,7573,0,IL,2,,,,,,0,0,12/31/1994,0,0
H2IL05019,"LIPINSKI, WILLIAM O",I,1,DEM,378373,0,366804,0,0,35162,0,0,0,0,0,0,123060,IL,3,,W,,W,54,244900,1933,12/31/1994,2000,0
H6IL03023,"RUSSO, MARTIN A",C,1,DEM,38643,0,38713,0,4494,4424,0,12172,0,30000,0,51425,10800,IL,3,,,,,,6000,0,12/31/1994,0,0
H2IL03030,"O'CONNOR, JOHN ""JACK""",,2,REP,11667,0,17397,1475,5730,0,0,11667,0,4168,0,0,0,IL,3,,,,,,0,0,6/30/1994,0,0
H2IL03055,"LEPINSKE, HARRY C",,2,REP,6830,0,6841,0,14,1,3925,0,0,0,0,19195,2905,IL,3,,,,,,0,0,12/31/1994,0,0
H2IL03089,"O'CONNOR, WILLIAM A",,2,REP,2845,0,6003,0,0,0,2845,0,0,0,0,300,0,IL,3,,,,,,0,0,12/31/1994,0,0
H4IL03044,"NALEPA, JAMES T ""JIM""",,2,REP,279148,0,277722,0,0,1424,6203,25000,0,20000,0,16833,154222,IL,3,,W,,L,46,75125,4847,12/31/1994,0,0
H2IL04061,"SOLIZ, JUAN M",C,1,DEM,31200,0,28793,0,0,2406,0,1700,0,0,0,0,0,IL,4,,L,,,0,0,200,2/23/1994,0,0
H2IL08039,"GUTIERREZ, LUIS V",I,1,DEM,406609,0,367811,0,18024,56820,0,0,0,0,0,0,135054,IL,4,,W,,W,75,198646,1000,12/31/1994,500,0
H6IL04039,"COLLINS, SHAWN",C,1,DEM,0,0,0,0,67,67,0,0,0,0,0,20904,0,IL,4,,,,,,0,0,6/30/1994,0,0
H4IL04034,"BAKER, STEVE (AKA) STEVE PIEKARCZYK",,2,REP,2341,0,2341,0,0,0,7341,898,0,0,0,0,0,IL,4,,,,,,0,0,12/31/1994,0,0
H4IL04042,"VALTIERRA, STEVEN",,2,REP,12995,0,12603,0,0,300,0,7860,0,0,0,9568,5135,IL,4,,W,,L,25,0,0,10/15/1994,0,0
H6IL04062,"DAVIS, JACK",C,2,REP,0,0,9611,0,9611,0,0,0,0,0,0,0,0,IL,4,,,,,,0,0,1/1/1993,0,0
H0IL05054,"BARTOS, RONALD (RON)",C,3,UNK,0,0,598,0,874,271,0,0,0,0,0,4200,0,IL,4,,,,,,0,0,12/31/1994,0,0
H2IL00010,"SIMPSON, DICK",,1,DEM,258062,0,261164,0,3102,0,1641,14500,0,7705,0,0,238490,IL,5,,L,,,0,1185,0,7/18/1994,0,0
H2IL04079,"WOJCIK, MICHAEL A",,1,DEM,8890,0,8889,0,0,0,0,0,0,0,0,0,8890,IL,5,,L,,,0,0,0,7/15/1994,0,0
H4IL05031,"BLAGOJEVICH, ROD R",,1,DEM,125647,0,70337,0,0,55309,0,0,0,0,0,0,118095,IL,5,,,,,,800,0,12/31/1994,1250,0
H4IL05056,"KASZAK, NANCY",,1,DEM,8761,0,6774,0,0,1408,0,576,0,576,0,0,8185,IL,5,,,,,,0,0,12/31/1994,0,0
H4IL05064,"CULLERTON, JOHN J",,1,DEM,420022,0,420021,1500,0,0,1500,17000,0,17000,0,0,366357,IL,5,,L,,,0,28730,1900,9/30/1994,6700,0
H6IL08022,"ROSTENKOWSKI, DAN",I,1,DEM,1449757,0,2495222,0,1245721,200255,0,0,0,0,0,0,418547,IL,5,,W,,L,46,808544,3000,12/31/1994,2000,500
H4IL05114,"FLANAGAN, MICHAEL PATRICK",,2,REP,116132,0,108302,250,0,7829,806,4000,3600,2000,3000,60398,80184,IL,5,,W,,W,54,16150,11392,12/31/1994,100,0
H4IL05122,"PARKER, JAMES S",,2,REP,5735,0,3166,0,0,2568,0,0,0,0,0,1866,5735,IL,5,,L,,,0,0,0,3/31/1994,0,0
H8IL11055,"ZENKICH, ELIAS R",,2,REP,45388,0,45714,0,968,640,0,31000,0,3500,0,122308,13810,IL,5,,L,,,0,0,200,12/31/1994,0,0
H2IL06025,"WATKINS, BARRY W",,1,DEM,261,0,372,0,110,0,0,0,0,17,0,0,0,IL,6,,,,,,21,0,4/21/1994,24,0
H4IL06039,"BERRY, TOM",,1,DEM,18095,0,14449,0,0,3642,0,0,0,0,0,0,3429,IL,6,,W,,L,24,9250,5000,12/31/1994,0,0
H6IL06026,"HYDE, HENRY J",I,2,REP,367184,0,423027,0,134632,78790,0,0,0,0,0,0,187388,IL,6,,W,,W,73,173327,0,12/31/1994,0,0
H4IL07037,"DAVIS, DANNY K",,1,DEM,0,0,40,0,3501,3459,0,0,0,0,0,17886,0,IL,7,,,,,,0,0,12/31/1994,0,0
H6IL07024,"COLLINS, CARDISS",I,1,DEM,372910,3970,200544,3970,49167,221532,0,0,0,0,0,0,63214,IL,7,,W,,W,80,299425,450,12/31/1994,1000,0
H2IL07049,"BOCCIO, NORMAN G",,2,REP,0,0,716,0,716,0,0,0,0,0,0,0,0,IL,7,,,,,,0,0,12/31/1993,0,0
H8IL07053,"HOWLETT, EDWARD G",,2,REP,0,0,0,0,0,0,0,0,0,0,0,25190,0,IL,7,,,,,,0,0,12/31/1993,0,0
H2IL08062,"SMITH, SHEILA ANN",,1,DEM,2223,0,3460,0,1315,78,0,0,0,993,0,5418,0,IL,8,,,,,,500,0,12/31/1994,0,0
H4IL08068,"STRELKA, MICHAEL",,1,DEM,448,0,448,0,0,0,448,0,0,0,0,0,0,IL,8,,L,,,0,0,0,3/31/1994,0,0
H4IL08076,"WALBERG, ROBERT C",,1,DEM,66977,0,66960,0,0,15,4738,16600,0,300,0,24693,39114,IL,8,,W,,L,35,6525,0,12/31/1994,0,0
H2IL08047,"SKOIEN, GARY JOHN",,2,REP,197152,0,200184,0,4211,1177,0,38899,1000,1000,0,72899,150480,IL,8,,L,,,0,4250,0,12/31/1994,100,0
H4IL08035,"SVENSON, JUDITH MCCRACKEN",,2,REP,30430,0,29845,0,0,582,0,19650,0,0,0,19650,8780,IL,8,,L,,,0,2000,0,12/31/1994,0,0
