Candidate identification,Candidate name,Incumbent challenger status,Party code,Party affiliation,Total receipts,Transfers from authorized committees,Total disbursements,Transfers to authorized committees,Beginning cash,Ending cash,Contributions from candidate,Loans from candidate,Other loans,Candidate loan repayments,Other loan repayments,Debts owed by,Total individual contributions,Candidate state,Candidate district,Special election status,Primary election status,Runoff election status,General election status,General election percentage,Contributions from other political committees,Contributions from party committees,Coverage end date,Refunds to individuals,Refunds to committees
H0IA01059,"SIMPSON, BOB",C,1,DEM,29129,0,28536,0,0,43,12360,0,600,0,0,120472,9919,IA,1,,W,,L,36,4750,1500,12/7/2000,100,0
H0IA01075,"GUY, GREGORY T",C,1,DEM,8190,0,8189,0,0,0,0,3741,0,558,0,0,4448,IA,1,,L,,,0,0,0,9/30/2000,0,0
H6IA01064,"RUSH, BOB",C,1,DEM,976,0,4113,0,3154,0,0,0,0,3470,0,0,50,IA,1,,,,,,0,0,12/31/1999,0,0
H6IA01015,"LEACH, JAMES A",I,2,REP,389098,0,375143,0,349,14301,0,0,0,40000,0,57000,387471,IA,1,,W,,W,62,0,541,12/31/2000,4065,0
H2IA03028,"NAGLE, DAVID R",C,1,DEM,0,0,0,0,58,58,0,0,0,0,0,12484,0,IA,2,,,,,,0,0,6/30/1999,0,0
H6IA02112,"TYSON, MIRIAM BROWN",C,1,DEM,0,0,145,0,145,0,0,0,0,0,0,0,0,IA,2,,,,,,0,0,12/31/1999,0,0
H6IA02120,"SMITH, DONNA L",C,1,DEM,92952,0,92577,0,480,851,5066,100,0,100,0,3436,34653,IA,2,,W,,L,44,31247,25112,12/31/2000,0,0
H8IA04031,"TULLY, ROBERT GERARD",C,1,DEM,7217,0,13577,0,6359,0,0,0,0,3000,0,0,1412,IA,2,,,,,,0,5000,6/30/1999,0,0
H0IA02040,"NUSSLE, JAMES ALLEN",I,2,REP,822867,0,907935,0,108081,23011,0,0,0,0,0,0,316826,IA,2,,W,,W,55,482871,5010,12/31/2000,0,1000
H0IA05027,"POWELL, RODNEY H",C,1,DEM,0,0,0,0,47,47,0,0,0,0,0,17881,0,IA,3,,,,,,0,0,12/31/1999,0,0
H6IA03144,"BOSWELL, LEONARD L",I,1,DEM,757498,0,710518,0,23732,70711,0,0,0,0,20000,0,307062,IA,3,,W,,W,63,416100,12999,12/31/2000,1000,0
H6IA03193,"MARCUS, JAY BENJAMIN",C,2,REP,218067,0,216036,0,111,2142,33859,58853,0,25964,0,69052,120977,IA,3,,W,,L,34,4210,0,12/31/2000,0,0
H8IA03041,"MCKIBBEN, LARRY",C,2,REP,35168,0,36720,0,1553,0,21105,4217,0,33322,0,0,3345,IA,3,,,,,,1000,0,7/31/2000,0,0
H8IA03058,"FERREN, PHILIP KAY",C,2,REP,33363,0,33338,0,153,178,0,22222,0,1108,0,132380,11117,IA,3,,L,,,0,0,0,12/31/2000,0,0
H0IA04053,"HUSTON, MICHAEL L",C,1,DEM,128422,0,125658,0,0,2763,0,5500,0,0,0,9292,89330,IA,4,,W,,L,37,27500,4277,12/31/2000,0,0
H6IA04076,"HATCH, JACK",C,1,DEM,1746,0,1746,0,0,0,1746,0,0,1746,0,1796,0,IA,4,,,,,,0,0,6/30/1999,0,0
H8IA05038,"DVORAK, JON",C,1,DEM,42,0,3650,0,3800,2249,0,0,0,1500,0,25556,0,IA,4,,,,,,0,0,12/31/2000,0,0
H4IA04048,"GANSKE, JOHN GREG",I,2,REP,1055301,0,839762,0,187214,402753,0,0,0,125527,0,-978,650648,IA,4,,W,,W,62,379747,128,12/31/2000,1700,0
H0IA05043,"PALECEK, MIKE",C,1,DEM,5935,0,5933,0,0,0,0,0,0,0,0,0,5023,IA,5,,W,,L,29,212,700,11/27/2000,0,0
H4IA05102,"LATHAM, TOM",I,2,REP,489182,0,375152,0,25783,139815,0,0,0,0,0,0,220678,IA,5,,W,,W,69,254006,5034,12/31/2000,0,0
H0ID01154,"PALL, LINDA LOUISE BLACKWELDER",O,1,DEM,72266,0,72061,0,0,202,0,0,0,0,0,22305,58072,ID,1,,W,,L,31,10300,2000,12/31/2000,0,0
H6ID01094,"WILLIAMS, DANIEL EVERETT",C,1,DEM,11877,0,19855,0,10164,2186,0,0,0,0,0,0,0,ID,1,,,,,,0,0,12/31/2000,0,0
H0ID01139,"OTTER, CLEMENT LEROY",O,2,REP,1212820,0,1212580.64,0,0,237.26,0,407000,0,207000,0,200000,476348,ID,1,,W,,W,65,310207,14878,12/31/2000,200,0
H0ID01162,"MANSFIELD, DENNIS",O,2,REP,171468,0,171469,0,0,0,0,0,0,0,0,0,165247,ID,1,,L,,,0,5550,0,6/30/2000,644,0
H0ID01188,"BENJAMIN, CRAIG STERLING",O,2,REP,9533,0,9533,0,0,0,618,0,0,0,0,0,9470,ID,1,,L,,,0,0,0,6/30/2000,0,0
H4ID01057,"MCMURRAY, RON",O,2,REP,206768,0,206768,1476,3,0,543,112711,0,88558,0,95277,85395,ID,1,,L,,,0,0,5000,9/30/2000,2000,0
H8ID01058,"PAQUIN, TONY",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,62787,0,ID,1,,,,,,0,0,6/30/1999,0,0
H0ID01121,"CARLTON, CHRISTOPHER M",O,3,REF,0,0,0,0,0,0,0,0,0,0,0,0,0,ID,1,,W,,,0,0,0,6/30/2000,0,0
H0ID02053,"CHAPPELL, JACK WAYNE",C,1,DEM,1270,0,6229,0,1030,0,4824,0,0,0,0,0,50,ID,2,,L,,,0,0,0,5/23/2000,0,0
H2ID02067,"WILLIAMS, J D",C,1,DEM,0,0,0,0,4533,4533,0,0,0,0,0,24629,0,ID,2,,,,,,0,0,12/31/1999,0,0
H6ID02118,"SEIDL, JOHN D",C,1,DEM,0,0,198,0,202,104,0,0,0,0,0,35541,100,ID,2,,,,,,0,0,12/31/2000,0,0
H2ID02034,"CRAPO, MICHAEL D",C,2,REP,1172,0,10020,0,9331,439,0,0,0,0,0,0,0,ID,2,,,,,,0,0,12/31/2000,0,0
H8ID02064,"SIMPSON, MICHAEL K",I,2,REP,720232,13994,731554,25000,25966,14641,0,96259,0,198808,0,0,228773,ID,2,,W,,W,71,377370,1946,12/31/2000,500,1000
H8ID02072,"STUBBS, MARK DARWIN",C,2,REP,49660,0,49584,0,523,600,0,48360,0,21059,10988,271585,1300,ID,2,,,,,,0,0,12/31/2000,0,0
H0IL01087,"OBAMA, BARACK H",C,1,DEM,508641,0,493505.8,0,0,15135.52,0,9500,0,0,0,23804,475235,IL,1,,L,,,0,15050,2500,12/31/2000,4250,0
H0IL01095,"TROTTER, DONNE E",C,1,DEM,152582,0,166543,0,0,8326,0,20000,0,0,0,20000,123787,IL,1,,L,,,0,4900,1670,12/31/2000,0,0
H0IL01103,"ROBY, GEORGE C",C,1,DEM,7600,0,11706,0,1000,0,0,6000,2850,0,0,0,800,IL,1,,L,,,0,0,0,11/28/2000,0,0
H2IL01042,"RUSH, BOBBY LEE",I,1,DEM,699387,0,637198,0,481,62667,0,0,0,0,0,25749,355348,IL,1,,W,,W,88,339681,4358,12/31/2000,3900,5000
H6IL01092,"DAVIS, CALEB A JR",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,1,,,,,,0,0,12/31/2000,0,0
H4IL01212,"KELLY, WILLIAM J",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,3000,0,IL,1,,,,,,0,0,12/31/1999,0,0
H6IL02124,"JACKSON, JESSE LOUIS JR",I,1,DEM,545037,0,304619,0,245440,485677,0,0,0,0,0,8880,299065,IL,2,,W,,W,90,214250,0,12/31/2000,500,4900
H2IL05019,"LIPINSKI, WILLIAM O",I,1,DEM,422239,0,364052,0,90841,150990,0,0,0,0,0,0,146822,IL,3,,W,,W,75,274074,0,12/31/2000,1600,500
H0IL08033,"MARSHALL, ROBERT",C,2,REP,12915,0,11034,0,372,303,0,12915,0,0,0,108485,0,IL,3,,,,,,0,0,12/31/2000,0,0
H8IL03045,"GROTH, KARL ANDREW",C,2,REP,18466,0,18073,0,0,31,2560,4685,0,0,0,8759,9611,IL,3,,,,L,25,1110,500,12/31/2000,0,250
H2IL08039,"GUTIERREZ, LUIS V",I,1,DEM,448374,0,454558,0,320410,314224,0,0,0,0,0,0,218970,IL,4,,W,,W,89,202600,500,12/31/2000,0,0
H4IL04034,"BAKER, STEVE (AKA) STEVE PIEKARCZYK",C,2,REP,2567,0,2567,0,0,0,2567,0,0,0,0,0,0,IL,4,,,,,,0,0,6/30/2000,0,0
H6IL04112,"PASSMORE, WILLIAM",C,3,LIB,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,4,,,,,,0,0,6/30/1999,0,0
H4IL05031,"BLAGOJEVICH, ROD R",I,1,DEM,821330,0,279230,1350,382483,924583,0,0,0,0,0,28654,541780,IL,5,,W,,W,87,248300,9521,12/31/2000,40,2000
H4IL05114,"FLANAGAN, MICHAEL PATRICK",C,2,REP,240,0,3340,0,3263,163,0,0,0,0,0,36460,0,IL,5,,,,,,0,0,12/31/1999,0,0
H8IL02088,"BEAUCHAMP, MATT",C,3,LIB,36348,0,36217,0,4686,0,3855,30000,0,7575,0,0,150,IL,5,,W,,L,13,0,0,12/31/2000,0,0
H0IL06037,"CHRISTENSEN, BRENT MARTIN",C,1,DEM,280143,29500,279108,29500,0,1031,8000,54500,0,44500,0,10000,179756,IL,6,,W,,L,41,6636,1700,12/31/2000,0,0
H8IL06055,"CRAMER, THOMAS ALLEN",C,1,DEM,189640,0,194090,0,517,112,0,4326,0,4450,0,12726,185314,IL,6,,L,,,0,0,0,12/31/2000,0,0
H6IL06026,"HYDE, HENRY J",I,2,REP,2744677,0,2436839,0,250584,558423,0,0,0,0,0,0,2286801,IL,6,,W,,W,59,414363,0,12/31/2000,1200,0
H4IL07037,"DAVIS, DANNY K",I,1,DEM,285593,0,232309,1500,117849,181139,0,0,0,40000,0,78686,127965,IL,7,,W,,W,86,150332,1702,12/31/2000,0,0
H4IL07086,"SMITH, ED H.",C,1,DEM,3079,0,3903,0,188,188,0,1000,1000,1600,1000,7410,100,IL,7,,,,,,0,0,12/31/2000,2000,0
H6IL07024,"COLLINS, CARDISS",C,1,DEM,1960,0,16878,0,102090,87173,0,0,0,0,0,0,0,IL,7,,,,,,0,0,12/31/2000,0,0
H6IL07099,"STEELE, BOBBIE L",C,1,DEM,0,0,0,0,272,272,0,0,0,0,0,75479,0,IL,7,,,,,,0,0,6/30/1999,0,0
H8IL07061,"JACKSON, WILNER J",C,1,DEM,0,0,0,0,0,0,0,3900,0,0,0,3350,0,IL,7,,,,,,0,0,12/31/2000,0,0
H0IL08041,"PRESSL, LANCE P",C,1,DEM,286370,0,281881,0,0,4488,16543,80090,0,1090,0,79000,143665,IL,8,,W,,L,39,45600,300,12/31/2000,0,0
H2IL08047,"SKOIEN, GARY JOHN",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,72363,0,IL,8,,,,,,0,0,12/31/1999,0,0
H4IL08043,"FITZGERALD, PETER G",C,2,REP,0,0,107,0,107,107,0,0,0,107,0,1079999,0,IL,8,,,,,,0,0,2/29/2000,0,0
H6IL12016,"CRANE, PHILIP MILLER",I,2,REP,1064989,0,970024,285000,89605,184569,0,0,0,0,0,0,306261,IL,8,,W,,W,61,679930,71859,12/31/2000,0,0
H8IL08044,"MCSWEENEY, DAVID",C,2,REP,1455,0,1472,0,65,47,0,1455,0,0,0,490875,0,IL,8,,,,,,0,0,12/31/2000,0,0
H6IL09061,"PRITZKER, JAY ROBERT",C,1,DEM,61537,0,72962,0,6849,926,0,61518,0,5510,0,1249007,0,IL,9,,,,,,0,0,12/28/2000,57740,0
H8IL09067,"SCHAKOWSKY, JANICE D",I,1,DEM,849837,0,694724,0,7761,162869,0,0,0,0,0,0,642863,IL,9,,W,,W,76,183803,553,12/31/2000,0,9000
H8IL09075,"CARROLL, HOWARD W",C,1,DEM,145426,0,148120,0,2693,0,139526,0,0,141440,3625,0,2800,IL,9,,,,,,100,3000,6/30/2000,0,0
H0IL09056,"DRISCOLL, DENNIS J",C,2,REP,81313,0,85159,0,0,491,612,65000,0,0,0,73740,16017,IL,9,,W,,L,24,12,200,12/31/2000,0,0
H0IL10096,"COHEN, CHRISTOPHER B",O,1,DEM,91925,0,65980,0,0,30208,0,0,0,0,0,0,90425,IL,10,,,,,,1500,0,12/31/2000,0,0
H0IL10237,"GASH, LAUREN BETH",O,1,DEM,1975304,0,1967426,0,0,14718,0,0,0,0,0,12674,1447419,IL,10,,W,,L,49,515761,100,12/31/2000,5970,2887
H4IL10031,"KRUPP, ANDREW M",C,1,DEM,0,0,0,0,93,93,0,0,0,0,0,4672,0,IL,10,,,,,,0,0,6/30/1999,0,0
H0IL10104,"HOCHBERG, ANDREW S",O,2,REP,2572266,0,2572478,0,0,-207,441100,2257786,0,1071686,200000,1190716,303934,IL,10,,L,,,0,9000,0,12/31/2000,13000,0
H0IL10120,"KIRK, MARK STEVEN",O,2,REP,2083719,0,2030292,0,0,53428,0,15000,0,15000,0,0,1404401,IL,10,,W,,W,51,573967,63382,12/31/2000,2850,5300
H0IL10138,"DONNELLEY, SHAWN MARGARET",O,2,REP,2588942,0,2544097,0,0,44843,0,2400000,0,100000,0,2300000,135966,IL,10,,L,,,0,32183,0,9/30/2000,15000,10000
H0IL10153,"LACHNER, THOMAS F",O,2,REP,42874,0,42873,0,0,0,10527,0,0,0,0,0,26347,IL,10,,L,,,0,6000,0,3/31/2000,0,0
H0IL10161,"COX, JOHN H",O,2,REP,731689,0,725741,0,0,5946,0,664500,0,10000,0,654500,59963,IL,10,,L,,,0,150,5000,12/31/2000,0,0
H0IL10179,"GLADMAN, TERRY LYNN MR",O,2,REP,628319,0,633502,0,5000,0,0,603694,0,21826,0,0,24625,IL,10,,L,,,0,0,0,12/31/2000,0,0
H0IL10187,"GOULKA, JAMES E",O,2,REP,313456,0,313457,0,0,0,13736,235000,0,18745,0,0,42800,IL,10,,L,,,0,0,0,9/30/2000,0,0
H0IL10195,"DAMISCH, MARK WILLIAM",O,2,REP,364882,0,364882,0,0,0,104920,164649,0,109693,0,54955,93813,IL,10,,L,,,0,1500,0,9/30/2000,0,0
H0IL10203,"PHELPS, SCOTT",O,2,REP,49346,0,49345,0,0,0,1686,0,0,0,0,0,38160,IL,10,,L,,,0,9000,0,5/31/2000,0,0
H0IL10211,"GUY, JOHN F",O,2,REP,6799,0,6754,0,0,45,1875,500,1282,0,1282,45,3142,IL,10,,L,,,0,0,0,12/31/2000,0,0
H8IL10016,"PORTER, JOHN E",I,2,REP,300403,0,521556,0,327740,106598,0,0,0,0,0,0,198000,IL,10,,,,,,70529,0,12/31/2000,14550,0
H0IL11045,"STEVENSON, JAMES P",C,1,DEM,146091,0,144916,0,0,972,150,113091,0,0,0,113091,18650,IL,11,,W,,L,44,450,13750,12/31/2000,0,0
H4IL11062,"BALANOFF, CLEM",C,1,DEM,44196,0,52936,0,9462,423,42590,0,0,39973,0,21477,1270,IL,11,,,,,,0,0,12/31/2000,0,0
H4IL11104,"NEAL, DAVID W",C,1,DEM,0,0,0,0,370,370,0,0,0,0,0,13929,0,IL,11,,,,,,0,0,12/31/1999,0,0
H8IL11063,"MUELLER, GARY S",C,1,DEM,0,0,98,0,98,0,0,0,0,98,0,0,0,IL,11,,,,,,0,0,6/30/1999,0,0
H2IL11066,"HERBOLSHEIMER, ROBERT T",C,2,REP,8798,0,8798,0,0,0,0,8798,0,0,0,112982,0,IL,11,,,,,,0,0,12/31/1999,0,0
H2IL11074,"PANAYOTOVICH, SAM",C,2,REP,8950,0,10100,0,1177,27,0,0,0,10100,0,7779,8950,IL,11,,,,,,0,0,12/31/2000,0,0
H4IL11096,"WELLER, GERALD",I,2,REP,1606783,0,1250481,380686,93719,633912,0,0,0,0,0,0,787100,IL,11,,W,,W,56,761457,0,12/31/2000,10650,5500
H8IL12053,"WIEZER, KENNETH CHARLES ""BUD""",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,12,,L,,,0,0,0,12/30/2000,0,0
H8IL21021,"COSTELLO, JERRY F",I,1,DEM,673465,0,373057,0,106182,406589,0,0,0,0,0,0,385881,IL,12,,W,,W,100,261006,0,12/31/2000,600,1000
H0IL12068,"SPONEMAN, ARNO",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,12,,,,,,0,0,6/30/2000,0,0
H8IL12046,"PRICE, WILLIAM MELVIN",C,2,REP,4481,0,13923,0,9442,0,0,0,0,7267,0,286003,0,IL,12,,,,,,0,0,12/31/2000,0,0
H8IL13069,"BIGGERT, JUDY",I,2,REP,543012,0,389861,6000,3001,156148,680,0,0,14150,0,353900,281165,IL,13,,W,,W,66,259374,0,12/31/2000,1000,0
H8IL14034,"COZZI, ROBERT A JR",C,1,DEM,9079,0,9079,0,0,0,0,9079,0,0,0,0,0,IL,14,,,,,,0,0,6/30/2000,0,0
H6IL14095,"HASTERT, J DENNIS",I,2,REP,2386942,0,2299072,0,199513,287382,0,0,0,0,0,0,1004692,IL,14,,W,,W,74,1307648,0,12/31/2000,2825,1000
H0IL15038,"KELLEHER, F MICHAEL JR",O,1,DEM,958618,0,956666,0,0,1951,1442,0,0,0,0,4519,619618,IL,15,,W,,L,47,316930,16510,12/31/2000,31,50
H6IL15076,"PRUSSING, LAUREL LUNT",O,1,DEM,113750,0,115391,0,1641,0,3484,51940,0,1151,0,50788,54872,IL,15,,L,,,0,2950,500,12/31/2000,2000,0
H0IL15046,"EWING, SAMUEL Y",O,2,REP,150110,0,150028,0,0,81,0,0,0,0,0,18174,85645,IL,15,,L,,,0,39120,25343,12/31/2000,0,0
H0IL15053,"JOHNSON, TIMOTHY V",O,2,REP,1602782,0,1564195,0,0,26136,0,490000,0,0,0,373070,702995,IL,15,,W,,W,53,405293,23728,12/31/2000,3875,250
H0IL15061,"BRADY, WILLIAM E",O,2,REP,385909,0,382377,0,0,3531,0,55000,0,13000,0,42000,249259,IL,15,,L,,,0,81650,0,12/31/2000,0,0
H0IL15079,"JONES, JEFFREY DR",O,2,REP,119800,0,151186,0,0,0,118600,0,0,0,0,0,1200,IL,15,,L,,,0,0,0,4/9/2000,1200,0
H2IL15034,"EWING, THOMAS W",I,2,REP,188596,0,295104,0,276340,169832,0,0,0,0,0,0,47675,IL,15,,,,,,123654,625,12/31/2000,800,2000
H0IL16135,"MATHES, DWIGHT LOWELL",C,1,DEM,18830,0,18830,0,0,0,8830,10000,0,10000,0,0,0,IL,16,,,,,,0,0,12/31/2000,0,0
H0IL16143,"HENDRICKSON, CHARLES W",C,1,DEM,54043,0,54882,100,0,-840,5260,0,0,0,0,0,27063,IL,16,,W,,L,33,15920,5800,12/31/2000,0,190
H6IL16058,"LEE, CATHERINE",C,1,DEM,0,0,50,0,582,227,0,0,0,0,0,1284,0,IL,16,,,,,,0,0,6/30/2000,0,0
H0IL16085,"MANZULLO, DONALD A",I,2,REP,703280,0,682309,18320,134185,155159,0,0,0,8184,0,2092,467325,IL,16,,W,,W,67,220364,1863,12/31/2000,0,0
H0IL16150,"HIPPIE, MARTIN VINCENT",C,3,IND,7409,0,7354,0,0,64,0,4040,0,0,0,4040,3369,IL,16,,W,,,0,0,0,12/31/2000,0,0
H2IL19010,"EVANS, LANE A",I,1,DEM,1204520,0,1270267,0,30578,13444,0,0,0,40000,0,47602,516787,IL,17,,W,,W,55,660134,7571,12/31/2000,178,0
H0IL17034,"CEJA, FRANK",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,17,,,,,,0,0,3/31/2000,0,0
H0IL17042,"CURTISS, MICHAEL MD DR",C,2,REP,202282,0,201782,0,0,500,200,166790,0,0,0,0,33554,IL,17,,L,,,0,0,0,4/15/2000,0,0
H6IL17072,"BAYNE, HAROLD ROBERT",C,2,REP,382400,0,383340,0,983,0,0,289000,0,221735,0,0,89659,IL,17,,L,,,0,1000,0,12/31/2000,0,0
H6IL17106,"BAKER, MARK WESLEY",C,2,REP,947137,0,984857,0,41088,3442,0,0,0,0,0,0,542501,IL,17,,W,,L,45,380431,19441,12/31/2000,1963,4000
H0IL18024,"HARANT, JOYCE",C,1,DEM,86431,0,86262,0,0,169,5075,0,0,0,0,0,65298,IL,18,,W,,L,33,15005,750,12/31/2000,0,0
H4IL18067,"HOMER, THOMAS J",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,38000,0,IL,18,,,,,,0,0,12/31/1999,0,0
H4IL18059,"LAHOOD, RAY",I,2,REP,1060668,0,974251,0,174466,260882,0,0,0,0,40820,21235,645489,IL,18,,W,,W,67,320542,5468,12/31/2000,4691,0
H4IL18083,"KOEHLER, JUDY",C,2,REP,0,0,0,0,119,119,0,0,0,0,0,21724,0,IL,18,,,,,,0,0,6/30/1999,0,0
H8IL19066,"PHELPS, DAVID D",I,1,DEM,531961,0,297056,0,4471,239375,0,0,0,0,0,0,168010,IL,19,,W,,W,65,362401,1550,12/31/2000,0,1000
H8IL22094,"POSHARD, GLENN",C,1,DEM,1020,0,1324,1324,304,0,0,0,0,0,0,0,1002,IL,19,,,,,,0,0,12/31/1999,0,0
H4IL19065,"WINTERS, BRENT",C,2,REP,0,0,7285,0,7285,0,0,0,0,7285,0,0,0,IL,19,,,,,,0,0,6/30/1999,0,0
H8IL19033,"BERG, JERRY RAY",C,2,REP,0,0,1224,0,1224,1224,0,0,0,1224,0,50751,0,IL,19,,,,,,0,0,12/31/2000,0,0
H8IL19074,"EATHERLY, JAMES ""JIM""",C,2,REP,36728,0,38405,0,0,0,12750,15758,0,11297,0,0,5720,IL,19,,W,,L,35,1500,1000,12/31/2000,0,0
H0IL20046,"COOPER, JEFFREY SCOTT",C,1,DEM,248965,0,249049,700,0,86,0,24618,0,15350,0,12618,153402,IL,20,,W,,L,37,61450,9495,12/31/2000,1229,0
H6IL20076,"CAHNMAN, SAMUEL J",C,1,DEM,0,0,0,0,420,420,0,0,0,0,0,17066,0,IL,20,,,,,,0,0,12/31/1999,0,0
H6IL20092,"HOFFMAN, JAY C",C,1,DEM,0,0,25041,0,25041,0,0,0,0,0,0,0,0,IL,20,,,,,,0,0,6/30/1999,0,0
H2IL20042,"SHIMKUS, JOHN M",I,2,REP,843987,24821,645920,0,204289,402354,0,0,0,0,0,0,303479,IL,20,,W,,W,63,474617,10320,12/31/2000,1500,0
H4IL20030,"OWENS, BILL",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,849,0,IL,20,,,,,,0,0,12/31/1999,0,0
H6IL12065,"ZERKLE, JAMES K",C,2,REP,0,0,0,0,338,338,0,0,0,0,0,33000,0,IL,20,,,,,,0,0,12/31/2000,0,0
H6IL20084,"OBLINGER, CARL D",C,2,REP,8626,0,8624,0,273,275,8585,0,0,4152,0,26051,37,IL,20,,,,,,0,0,12/31/2000,0,0
H4IN01012,"VISCLOSKY, PETER J",I,1,DEM,447337,0,390320,0,210255,267271,24196,0,0,0,0,0,159069,IN,1,,W,,W,72,215322,40559,12/31/2000,0,0
H0IN01051,"REYNOLDS, JACK",C,2,REP,12457,0,12457,0,0,0,12457,0,0,0,0,0,0,IN,1,,W,,L,26,0,0,1/31/2001,0,0
H0IN02109,"LIGGETT, TROY DAVID",O,1,DEM,71774,0,71737,0,0,37,6223,0,0,0,0,0,43065,IN,2,,L,,,0,18650,1000,12/31/2000,0,200
H0IN02133,"ROCK, ROBERT W",O,1,DEM,369095,0,369888,0,0,505,15,5000,0,5000,0,800,217468,IN,2,,W,,L,39,128450,11750,12/31/2000,0,0
H0IN02141,"GYURE, RONALD ALAN",O,1,DEM,96183,0,95729,0,0,483,4822,0,0,0,0,6240,88054,IN,2,,L,,,0,3250,0,12/31/2000,1000,0
H0IN02158,"BURKS, ANGELA MARIA",O,1,DEM,7340,0,3989,0,0,10,5,800,0,800,0,0,6535,IN,2,,L,,,0,0,0,5/4/2000,0,0
H6IN02106,"CARMICHAEL, ROBERT MARC",C,1,DEM,0,0,68,0,839,770,0,0,0,0,0,13250,0,IN,2,,,,,,0,0,6/30/1999,0,0
H8IN02086,"BOLES, SHERMAN",C,1,DEM,335,0,2793,0,2458,0,0,0,0,0,0,0,0,IN,2,,,,,,0,0,1/20/1999,0,0
H0IN02075,"STEELE, BRAD DERIK",O,2,REP,49591,0,49591,0,0,0,12888,0,0,0,0,0,23018,IN,2,,L,,,0,0,200,6/30/2000,0,0
H0IN02083,"PHIPPS, ANDREW S",O,2,REP,40551,0,40550,0,0,0,6000,0,0,0,0,0,34551,IN,2,,,,,,0,0,3/31/2000,0,0
H0IN02091,"LINDER, JEFFREY MARK",O,2,REP,269222,0,269222,0,0,0,0,35000,0,18026,0,0,201895,IN,2,,L,,,0,32327,0,12/31/2000,0,0
H0IN02117,"GETHERS, DAVID DELMAR",O,2,REP,17490,0,17489,0,0,0,8100,0,0,0,0,0,9390,IN,2,,,,,,0,0,3/31/2000,9390,0
H0IN02125,"MESSER, ALLEN LUCAS",O,2,REP,103590,0,102815,0,0,773,8801,0,0,0,0,0,89738,IN,2,,L,,,0,4750,300,12/31/2000,8000,0
H2IN02071,"SIMMERMAN, JERRELL SHAYNE",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,14929,0,IN,2,,,,,,0,0,12/31/1999,0,0
H4IN02051,"MCINTOSH, DAVID MARTIN",I,2,REP,192225,0,1093125,925000,908231,7333,0,0,0,0,0,0,83295,IN,2,,,,,,52750,0,12/31/2000,3000,0
H8IN02060,"PENCE, MICHAEL RICHARD",O,2,REP,1109916,283,1106140,283,2388,6165,27886,0,0,0,0,5642,701671,IN,2,,W,,W,51,357854,16276,12/31/2000,875,500
H6IN10075,"FRAZIER, WILLIAM G (BILL)",O,3,IND,399470,0,398999,0,0,467,0,393000,0,0,0,407859,6420,IN,2,,W,,L,9,0,0,12/31/2000,0,0
H0IN03065,"ROEMER, TIM",I,1,DEM,679009,0,734206,0,78089,22892,0,0,0,0,0,0,205432,IN,3,,W,,W,52,457960,10632,12/31/2000,250,0
H2IN03061,"BERNACCHI, DOUG ALLEN",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,53666,0,IN,3,,,,,,0,0,12/31/2000,0,0
H2IN03111,"CHOCOLA, JOSEPH CHRISTOPHER",C,2,REP,1127274,0,1109616,0,0,17658,0,515000,0,21450,0,494036,542983,IN,3,,W,,L,47,47496,15999,12/31/2000,620,0
H6IN03138,"ZAKAS, JOE",C,2,REP,6983,0,4358,0,37,2661,0,0,0,0,0,23829,6183,IN,3,,,,,,0,800,12/31/2000,0,0
H0IN04139,"TONSING, BETTY",C,1,DEM,10941,0,10942,0,0,0,0,0,0,0,0,0,10732,IN,4,,,,,,0,125,4/11/2000,0,0
H0IN04147,"FOSTER, MICHAEL DEWAYNE",C,1,DEM,31188,0,30685,0,0,502,2302,400,0,400,0,0,20895,IN,4,,W,,L,36,5100,2450,12/31/2000,50,0
H6IN04094,"HOUSEMAN, GERALD L",C,1,DEM,0,0,74,0,163,70,0,0,0,0,0,2700,0,IN,4,,,,,,0,0,12/31/2000,0,0
H8IN04090,"WEHRLE, MARK J",C,1,DEM,875,0,1009,0,875,0,0,0,0,0,0,0,0,IN,4,,,,,,0,0,12/31/2000,0,0
H4IN04073,"LOOMIS, J MICHAEL",C,2,REP,43232,0,43013,0,342,561,3772,5574,0,0,0,29385,33650,IN,4,,L,,,0,0,0,12/31/2000,1000,0
H4IN04099,"SOUDER, MARK E",I,2,REP,245471,0,288827,0,49891,6333,0,0,0,0,0,0,159761,IN,4,,W,,W,62,84029,1180,12/31/2000,1110,0
H6IN04128,"BISSON, KENNETH ALAN",C,3,LIB,0,0,0,0,191,191,0,0,0,0,0,900,0,IN,4,,,,,,0,0,12/31/2000,0,0
