Candidate identification,Candidate name,Incumbent challenger status,Party code,Party affiliation,Total receipts,Transfers from authorized committees,Total disbursements,Transfers to authorized committees,Beginning cash,Ending cash,Contributions from candidate,Loans from candidate,Other loans,Candidate loan repayments,Other loan repayments,Debts owed by,Total individual contributions,Candidate state,Candidate district,Special election status,Primary election status,Runoff election status,General election status,General election percentage,Contributions from other political committees,Contributions from party committees,Coverage end date,Refunds to individuals,Refunds to committees
H4IL10015,"BRAVER, RUTH CECILE",,1,DEM,478,0,2219,0,1741,0,9709,-9709,0,2000,0,0,0,IL,10,,,,,,0,0,7/31/1985,0,0
H6IL10010,"CLELAND, ROBERT A",,1,DEM,104263,0,103817,0,0,444,0,19200,6400,2000,5600,18000,0,IL,10,,W,,L,25,100,0,12/31/1986,0,0
H8IL10016,"PORTER, JOHN EDWARD",I,2,REP,188340,0,176228,0,84674,96786,0,0,0,0,0,702,0,IL,10,,W,,W,75,77041,0,12/31/1986,100,0
H6IL11026,"ANNUNZIO, FRANK",I,1,DEM,225627,0,171298,0,92826,147155,0,0,0,0,0,0,0,IL,11,,W,,W,71,130832,0,12/31/1986,0,0
H6IL11018,"GOTTLIEB, GEORGE SIMON",,2,REP,31254,0,29870,0,0,1383,3066,6690,725,0,725,2600,0,IL,11,,W,,L,29,5155,0,12/31/1986,0,0
H6IL11034,"MALATESTA, KENNETH ALEXANDER",,2,REP,31137,0,31136,0,0,237,0,15000,0,15500,0,15000,0,IL,11,,L,,,0,500,0,10/15/1986,500,0
H8IL11048,"KIERNIK, ADAM W",,2,REP,18834,0,3196,0,0,15638,100,0,0,0,0,0,0,IL,11,,,,,,0,0,12/31/1986,0,0
H6IL12024,"LEONARDI, JOHN A",,1,DEM,8017,0,7879,0,0,164,235,0,0,0,0,0,0,IL,12,,W,,L,22,4000,0,12/31/1986,0,0
H6IL12016,"CRANE, PHILIP MILLER",I,2,REP,339052,43383,365932,250,156251,129371,10692,0,0,0,0,0,0,IL,12,,W,,W,78,1000,0,12/31/1986,3025,0
H4IL13084,"DONOHUE, MICHAEL JOSEPH",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,13,,,,,,0,0,6/30/1985,0,0
H2IL13021,"RHOADS, MARK QUENTIN",C,2,REP,3050,0,3050,0,0,0,3050,0,0,0,0,38985,0,IL,13,,,,,,0,0,12/31/1986,0,0
H4IL13043,"FAWELL, HARRIS W",I,2,REP,194887,0,193882,500,34226,35230,0,0,0,0,0,0,0,IL,13,,W,,W,73,71028,0,12/31/1986,0,0
H4IL13050,"NELSON, DIANA",C,2,REP,4094,0,4804,0,795,79,4094,0,0,4094,0,9386,0,IL,13,,,,,,0,0,12/31/1986,0,0
H4IL13068,"JORDAN, TERRENCE MICHAEL",C,2,REP,4019,0,4022,0,125,122,3500,0,0,0,0,4385,0,IL,13,,,,,,0,0,12/31/1986,0,0
H6IL14020,"ERLENBORN, JOHN N",C,2,REP,402,0,1267,0,866,0,0,0,0,0,0,0,0,IL,13,,,,,,0,0,1/29/1986,0,0
H6IL14087,"KEARNS, MARY LOU",O,1,DEM,329065,0,322625,0,0,6438,0,50000,4000,0,0,50923,0,IL,14,,W,,L,48,184054,0,12/31/1986,0,500
H4IL14033,"GROTBERG, JOHN E",I,2,REP,117534,0,131095,0,24429,560,0,0,10308,13000,10307,0,0,IL,14,,,,,,67521,0,12/31/1986,0,2300
H6IL14095,"HASTERT, J DENNIS",O,2,REP,342470,0,327219,0,0,15521,0,25000,0,0,0,40927,0,IL,14,,W,,W,52,138737,0,12/31/1986,0,0
H6IL21025,"MADIGAN, EDWARD R",I,2,REP,334872,0,209409,5615,136912,262375,0,0,0,0,0,0,0,IL,15,,W,,W,100,194796,0,12/31/1986,725,0
H2IL16016,"SCHWERDTFEGER, CARL R ""SKIP""",,1,DEM,26009,0,26052,0,126,83,2427,12023,0,12323,5000,12023,0,IL,16,,,,,,0,0,12/31/1986,0,0
H6IL16017,"BOHNSACK, KENNETH F",,1,DEM,44817,0,44369,0,0,446,0,22325,14000,2000,2500,31979,0,IL,16,,W,,L,33,1000,0,12/31/1986,0,0
H0IL16044,"MARTIN, LYNN MORLEY",I,2,REP,363052,0,240692,0,24761,147119,0,0,0,0,14998,0,0,IL,16,,W,,W,67,153856,0,12/31/1986,100,19
H2IL19010,"EVANS, LANE ALLEN",I,1,DEM,632359,0,620183,0,2095,14307,0,55500,1250,43500,1250,43860,0,IL,17,,W,,W,56,334386,0,12/31/1986,114,250
H2IL17014,"MCMILLAN, KENNETH G",,2,REP,13495,0,18555,0,6064,1002,0,0,0,2784,0,66103,0,IL,17,,,,,,0,0,12/31/1986,0,0
H4IL17010,"MICHALSKI, JACK",,2,REP,3516,0,4746,0,0,0,3209,1537,0,0,0,20960,0,IL,17,,,,,,0,0,12/31/1986,0,0
H4IL17028,"LEE, DANIEL E",,2,REP,7525,0,7624,0,97,0,7461,0,0,138,0,0,0,IL,17,,,,,,0,0,12/30/1985,0,0
H6IL17056,"MCHARD, SAMUEL STEVEN",,2,REP,313050,0,312698,0,0,351,0,30000,0,11600,0,19455,0,IL,17,,W,,L,44,76616,0,12/31/1986,0,0
H6IL18062,"DAWSON, JAMES",,1,DEM,12208,0,11949,0,0,258,0,2000,0,0,0,2000,0,IL,18,,W,,L,37,7850,0,12/31/1986,0,0
H6IL18021,"MICHEL, ROBERT H",I,2,REP,689849,0,639765,41016,50231,100315,0,0,0,0,0,0,0,IL,18,,W,,W,63,456371,0,12/31/1986,140,0
H2IL19028,"GWINN, JOHN",,1,DEM,2147,0,2153,0,6,0,0,0,0,0,0,0,0,IL,19,,,,,,2031,0,12/31/1986,0,0
H4IL19024,"LINDLEY, TOM",,1,DEM,5522,0,5779,0,257,0,400,4095,0,403,5345,3691,0,IL,19,,,,,,0,0,12/31/1986,0,0
H4IL19032,"BRUCE, TERRY L",I,1,DEM,371735,0,278421,0,2708,96020,0,60000,0,72000,6000,11654,0,IL,19,,W,,W,66,222165,0,12/31/1986,150,375
H4IL19040,"COFFEY, MAX E",,2,REP,3479,0,3422,0,5,62,0,0,0,0,0,3567,0,IL,19,,,,,,0,0,12/21/1986,0,0
H6IL19011,"SALVI, ALBERT J",,2,REP,37573,0,35170,0,0,2400,7325,0,0,0,0,0,0,IL,19,,W,,L,34,4250,0,11/2/1986,150,0
H8IL22052,"CRANE, DANIEL B",C,2,REP,33400,1000,35894,0,2643,137,0,0,0,4774,0,4471,0,IL,19,,,,,,4500,0,12/31/1986,2000,0
H0IL20012,"ROBINSON, DAVID L",,1,DEM,0,0,0,0,0,0,0,0,0,0,0,22202,0,IL,20,,,,,,0,0,6/30/1985,0,0
H2IL20018,"CURRAN, MICHAEL D",,1,DEM,0,0,0,0,311,311,0,0,0,0,0,3899,0,IL,20,,,,,,0,0,12/31/1986,0,0
H2IL20026,"DURBIN, RICHARD J",I,1,DEM,343599,0,289085,0,8519,62833,0,0,0,0,0,0,0,IL,20,,W,,W,68,168774,0,12/31/1986,500,0
H4IL20014,"AUSTIN, RICHARD G",,2,REP,10641,0,11658,0,967,0,0,0,0,10739,0,0,0,IL,20,,,,,,0,0,10/10/1985,0,0
H6IL20027,"FINDLEY,PAUL",C,2,REP,2807,0,20075,700,32026,14759,0,0,0,0,0,0,0,IL,20,,,,,,0,0,12/31/1986,0,0
H6IL20043,"MCCARTHY, KEVIN BART",,2,REP,107837,0,108129,0,0,-293,0,25462,2000,3170,0,52103,0,IL,20,,W,,L,32,25487,0,12/31/1986,0,0
H6IL21058,"LUCAS, RONALD PAUL",,1,DEM,4118,0,4390,0,4766,4493,0,0,0,0,0,0,0,IL,21,,L,,,0,0,0,12/31/1986,0,0
H6IL21066,"FIELDS, PETE",,1,DEM,86458,0,86446,0,0,10,0,51810,0,7405,0,44405,0,IL,21,,L,,,0,250,0,12/31/1986,0,0
H6IL23021,"PRICE, MELVIN",I,1,DEM,127045,0,143009,0,19062,3094,0,0,0,0,0,0,0,IL,21,,W,,W,50,113175,0,12/31/1986,0,0
H8IL21021,"COSTELLO, JERRY F",,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,21,,,,,,0,0,11/3/1986,0,0
H2IL21024,"GAFFNER, ROBERT H",,2,REP,150447,13458,137353,0,609,13703,4615,16550,1000,0,0,31008,0,IL,21,,W,,L,50,45818,0,1/31/1987,30,0
H4IL22010,"BUZBEE, KENNETH VON",C,1,DEM,21636,0,22182,0,548,3,20410,0,0,21410,0,6589,0,IL,22,,,,,,0,0,12/31/1986,0,0
H4IL22044,"GRAY, KENNETH J",I,1,DEM,314772,0,304950,0,3576,13393,0,0,9500,0,9627,0,0,IL,22,,W,,W,53,152900,0,12/31/1986,500,0
H4IL22051,"PATCHETT, JOHN RANDALL",C,2,REP,222363,0,220564,0,4106,5906,0,0,0,0,0,32174,0,IL,22,,W,,L,47,74525,0,12/31/1986,0,200
H2IN01040,"HALL, KATIE",C,1,DEM,60,0,0,0,-59,0,0,0,0,0,0,23704,0,IN,1,,L,,,0,0,0,6/30/1985,0,0
H4IN01012,"VISCLOSKY, PETER J",I,1,DEM,158528,0,163283,0,19056,14301,0,0,0,0,0,0,0,IN,1,,W,,W,73,97067,0,12/31/1986,0,0
H4IN01020,"CRAWFORD, JACK F",C,1,DEM,0,0,1873,0,2804,928,0,0,0,0,0,0,0,IN,1,,,,,,0,0,12/31/1986,0,0
H2IN01016,"ROMANOWSKI, THADDEUS",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,IN,1,,L,,,0,0,0,7/15/1986,0,0
H6IN01017,"COSTAS, WILLIAM",,2,REP,63575,0,63460,0,0,90,500,54800,0,6000,0,0,0,IN,1,,W,,L,26,19,0,12/31/1986,0,0
H4IN01111,"WILLIS, JAMES ELLIOTT",,3,LIB,548,0,548,0,0,0,548,0,0,0,0,0,0,IN,1,,,,L,1,0,0,10/15/1986,0,0
H6IN10059,"SHARP, PHILIP RILEY",I,1,DEM,403720,0,384009,0,47929,67639,0,0,0,0,0,0,0,IN,2,,W,,W,62,265910,0,12/31/1986,25,1500
H2IN02022,"MACKENZIE, KEN",C,2,REP,10088,0,16763,0,6931,255,0,0,0,800,0,27591,0,IN,2,,,,,,0,0,7/30/1986,0,0
H6IN02031,"LYNCH, DONALD J",,2,REP,117819,0,117598,0,0,219,30300,13000,0,13239,0,14722,0,IN,2,,W,,L,37,9050,0,12/31/1986,0,0
H6IN02080,"WICKLIFF, JAY DEE",,2,REP,44898,0,44898,0,0,0,15048,17572,0,17572,0,0,0,IN,2,,L,,,0,632,0,9/30/1986,0,0
H6IN10075,"FRAZIER, WILLIAM GOULD",C,2,REP,0,0,0,0,17,17,0,0,0,0,0,303341,0,IN,2,,,,,,0,0,12/31/1986,0,0
H2IN03053,"WARD, THOMAS W",,1,DEM,190264,310,189509,0,0,756,0,31725,0,7750,0,30625,0,IN,3,,W,,L,50,97050,0,12/31/1986,0,300
H4IN03018,"BARNES, MICHAEL PHILLIP",C,1,DEM,4242,0,15452,10547,11210,10464,0,0,0,0,0,0,0,IN,3,,,,,,0,0,3/26/1986,0,0
H0IN03024,"HILER, JOHN PATRICK",I,2,REP,400335,0,336768,0,52265,115830,0,0,0,0,0,0,0,IN,3,,W,,W,50,135101,0,12/31/1986,2100,0
H4IN04016,"BARNARD, MICHAEL H",,1,DEM,6,0,1225,0,1219,0,0,0,0,0,0,0,0,IN,4,,,,,,0,0,7/31/1986,0,690
H6IN04078,"SCHER, GREGORY ALAN",,1,DEM,22000,0,15813,0,0,0,1554,900,900,900,900,0,0,IN,4,,W,,L,30,7600,0,12/1/1986,0,0
H0IN04022,"COATS, DANIEL R",I,2,REP,291891,0,225157,5675,80711,147443,25835,0,0,0,0,0,0,IN,4,,W,,W,70,106161,0,12/31/1986,0,0
H0IN04030,"HELMKE, PAUL",C,2,REP,115,0,115,0,0,0,115,0,0,115,0,3595,0,IN,4,,,,,,0,0,12/31/1986,0,0
H2IN05017,"MAXWELL, ALLEN B",,1,DEM,479,0,582,0,102,0,0,0,0,557,0,0,0,IN,5,,,,,,0,0,12/31/1985,0,0
H6IN05026,"LONG, JILL LYNETTE",O,1,DEM,2817,0,2712,0,0,105,845,0,0,0,0,0,0,IN,5,,,,,,0,0,12/31/1985,0,0
H6IN05059,"JONTZ, JAMES",O,1,DEM,463733,0,462970,0,0,762,1295,2900,3138,200,138,41144,0,IN,5,,W,,W,51,293079,0,12/31/1986,51,330
H6IN05034,"BUTCHER, JAMES ROBERT",O,2,REP,423542,1849,424538,1849,1507,511,9396,0,0,0,0,13017,0,IN,5,,W,,L,48,161638,0,12/31/1986,1550,0
H6IN05042,"HILLIS, ELWOOD H",I,2,REP,10264,0,24111,0,54783,40937,0,0,0,0,0,0,0,IN,5,,,,,,62,0,12/31/1986,0,0
H6IN05109,"RIDLEN, JULIAN L",O,2,REP,200955,0,212857,0,0,-11902,2666,30200,0,0,0,48913,0,IN,5,,L,,,0,19100,0,12/31/1986,14150,0
H4IN06011,"CAMPBELL, HOWARD O",,1,DEM,553,0,625,0,72,0,0,0,0,0,0,0,0,IN,6,,,,,,0,0,6/30/1985,0,0
H6IN06016,"MCKENNA, THOMAS F",,1,DEM,50043,0,48045,0,0,1996,0,10800,0,800,0,10000,0,IN,6,,W,,L,31,6500,0,12/31/1986,0,0
H2IN06023,"BURTON, DANNY LEE",I,2,REP,325163,0,216290,500,39506,148379,0,0,0,0,0,0,0,IN,6,,W,,W,68,145742,0,12/31/1986,250,0
H6IN06057,"SMITH, DOUGLAS C",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,IN,6,,L,,,0,0,0,5/6/1986,0,0
H4IN07019,"SMITH, ARTHUR EUGENE",,1,DEM,4542,0,7419,0,3001,124,0,600,0,0,0,6669,0,IN,7,,,,,,0,0,12/31/1986,0,0
H6IN07113,"SMITH, LESLIE EUGENE",,1,DEM,14981,0,14857,0,0,123,0,12279,0,0,0,12279,0,IN,7,,W,,L,32,500,0,12/31/1986,0,0
H6IN07030,"MYERS, JOHN T",I,2,REP,181484,2600,163877,3394,107915,125521,0,0,0,0,0,0,0,IN,7,,W,,W,67,83000,0,12/31/1986,0,4000
H2IN08029,"MCCLOSKEY, FRANK",I,1,DEM,622667,0,625188,0,6352,3832,9350,0,5000,0,0,45652,0,IN,8,,W,,W,53,337806,0,12/31/1986,50,120
H2IN08045,"MCINTYRE, RICHARD D",C,2,REP,574060,0,581786,0,7763,38,0,0,0,30707,0,40475,0,IN,8,,W,,L,47,251557,0,12/31/1986,0,0
H8IN08026,"DECKARD, JOEL",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,4000,0,IN,8,,,,,,0,0,12/31/1986,0,0
H6IN09036,"HAMILTON, LEE H CONGRESSMAN",I,1,DEM,286915,0,306485,500,35422,15851,0,0,0,0,0,0,0,IN,9,,W,,W,72,124400,0,12/31/1986,0,0
H6IN09028,"KILROY, ROBERT WALTER",,2,REP,17276,0,16610,0,0,68,10000,0,0,0,0,6255,0,IN,9,,W,,L,28,100,0,1/31/1987,0,0
H6IN11040,"JACOBS, ANDREW JR",I,1,DEM,52005,0,40577,0,6920,18346,0,0,0,0,0,0,0,IN,10,,W,,W,58,1500,0,12/31/1986,100,0
H6IN10026,"EYNON, JAMES P",,2,REP,533222,0,531148,0,0,2072,10005,85550,0,49550,0,36000,0,IN,10,,W,,L,41,46521,0,12/31/1986,159,0
H6KS00015,"MCATEE, CHARLES D",,3,,0,0,0,0,51,51,0,0,0,0,0,409,0,KS,0,,,,,,0,0,12/31/1986,0,0
H4KS01018,"RINGER, DARRELL T",,1,DEM,4470,0,5134,0,673,9,0,3970,0,0,0,10813,0,KS,1,,,,,,0,0,12/31/1986,0,0
H6KS02177,"LYON, DALE",,1,DEM,10242,0,8637,0,0,1604,2000,0,0,0,0,0,0,KS,1,,W,,L,23,500,0,12/31/1986,0,0
H0KS01016,"ROBERTS, PAT",I,2,REP,181783,0,87221,0,125309,219871,0,0,0,0,0,0,0,KS,1,,W,,W,77,101606,0,12/31/1986,250,0
H2KS02010,"SLATTERY, JAMES C",I,1,DEM,380797,0,361251,0,6345,25888,0,0,0,0,0,0,0,KS,2,,W,,W,71,240455,0,12/31/1986,700,0
H4KS02024,"LAFLIN, ROBERT DUDLEY",,2,REP,250,0,250,0,0,0,250,0,0,0,0,3192,0,KS,2,,,,,,0,0,1/31/1987,0,0
H6KS02185,"KLINE, PHILLIP DEAN",,2,REP,32884,0,20414,0,0,1019,0,0,0,0,0,1887,0,KS,2,,W,,L,29,11200,0,12/31/1986,500,0
H8KS02025,"HEIN, RONALD REED",,2,REP,8663,0,8888,0,225,0,8613,0,0,8700,0,0,0,KS,2,,,,,,0,0,1/19/1986,0,0
H4KS03048,"REARDON, JOHN E",C,1,DEM,418,0,3764,0,2724,103,0,700,0,0,0,13728,0,KS,3,,,,,,0,0,12/31/1986,0,0
H4KS03014,"MEYERS, JAN",I,2,REP,172359,0,139791,0,1348,33914,0,1500,0,16450,0,0,0,KS,3,,W,,W,100,108612,0,12/31/1986,500,0
H4KS03022,"LEFFEL, RUSSELL C ""RUSTY""",C,2,REP,611,0,1281,0,687,17,0,0,0,1215,0,18783,0,KS,3,,,,,,0,0,12/31/1986,0,0
H4KS03030,"ALLEN, MARJORIE POWELL",C,2,REP,3987,0,700,0,51,3338,0,0,0,0,0,13862,0,KS,3,,,,,,0,0,12/31/1986,0,0
H4KS03063,"UHLMANN, JOHN W",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,KS,3,,,,,,0,0,6/30/1985,0,0
H6KS03043,"WINN, LARRY JR",C,2,REP,0,0,8769,0,27170,18401,0,0,0,0,0,0,0,KS,3,,,,,,0,0,12/31/1986,0,0
H4KS03071,"RALPH, JOHN S JR",C,3,IND,1159,0,1597,0,438,0,0,0,0,1594,0,18105,0,KS,3,,,,,,0,0,3/12/1985,0,0
H6KS04041,"GLICKMAN, DANIEL R",I,1,DEM,456405,0,523533,0,77510,10391,0,0,0,0,0,0,0,KS,4,,W,,W,65,184975,0,12/31/1986,800,4750
H6KS04017,"KNIGHT, ROBERT G",,2,REP,231000,0,227587,0,0,3610,0,0,0,0,0,0,0,KS,4,,W,,L,35,18170,0,12/31/1986,800,0
H6KS05014,"BENJAMIN, CHARLES MICHAEL",,1,DEM,11738,0,9029,0,0,2708,0,0,0,0,0,0,0,KS,5,,,,,,0,0,12/31/1986,150,0
H8KS05036,"WHITTAKER, ROBERT R ""BOB""",I,2,REP,210029,0,97850,0,229092,341269,0,0,0,0,0,0,0,KS,5,,W,,W,71,117545,0,12/31/1986,0,750
H6KY01011,"BARLOW, TOM",,1,DEM,30681,0,30681,0,0,0,24137,0,0,0,0,1734,0,KY,1,,L,,,0,0,0,9/30/1986,0,0
H6KY01029,"HUBBARD, CARROLL JR",I,1,DEM,288918,0,237748,0,200155,251699,0,0,0,0,0,0,0,KY,1,,W,,W,100,197500,0,12/31/1986,0,725
H2KY02034,"REEVES, BRIAN",,1,DEM,10426,0,10436,0,10,0,10426,0,0,6406,0,0,0,KY,2,,,,,,0,0,6/30/1985,0,0
H4KY02014,"MILLER, FRANK",,1,DEM,18870,0,13494,0,1381,6757,0,0,0,0,0,19244,0,KY,2,,,,,,500,0,12/31/1986,0,0
H6KY02019,"NATCHER, WILLIAM H",I,1,DEM,5717,0,5714,0,0,0,5607,0,0,0,0,0,0,KY,2,,W,,W,100,0,0,12/31/1986,22,0
H0KY02012,"WATSON, MARK",,2,REP,5000,0,5000,0,0,0,0,5000,0,5000,0,18127,0,KY,2,,,,,,0,0,12/31/1986,0,0
H6KY03025,"MAZZOLI, ROMANO L",I,1,DEM,146795,0,125577,0,2463,23680,0,0,0,0,0,0,0,KY,3,,W,,W,73,79700,0,12/31/1986,0,0
H4KY03012,"MUSSELMAN, CISSY",,2,REP,88976,0,90294,0,1117,0,88970,0,0,88000,0,0,0,KY,3,,,,,,0,0,3/31/1985,0,0
H4KY03053,"WARNER, SUZANNE MCCARROLL",,2,REP,155,0,523,0,368,0,0,0,0,0,0,0,0,KY,3,,,,,,0,0,3/18/1985,0,0
H6KY03082,"HOLMES, LEE",,2,REP,5670,0,169,0,0,5500,0,5000,0,0,0,5000,0,KY,3,,W,,L,26,0,0,5/7/1986,0,0
H2KY04030,"MANN, TERRY L",O,1,DEM,333809,0,332845,0,0,960,0,60000,0,41500,0,21015,0,KY,4,,W,,L,44,121010,0,12/31/1986,0,0
H4KY04010,"MULLOY, WILLIAM PATRICK II",,1,DEM,88918,0,89137,0,1853,1524,86372,0,0,74233,15763,99000,0,KY,4,,,,,,0,0,12/31/1986,0,0
H6KY04015,"BUNNING, JIM",O,2,REP,690697,0,809473,0,0,2937,0,0,0,0,0,0,0,KY,4,,W,,W,55,228215,0,12/31/1986,100,100
H6KY04031,"SNYDER, GENE",I,2,REP,31895,0,40759,0,204748,195883,0,0,0,0,0,0,0,KY,4,,,,,,1000,0,12/31/1986,0,0
H6KY04064,"PARKER, W ED",O,3,AMP,5152,0,5151,0,0,0,295,0,0,0,0,0,0,KY,4,,W,,L,1,0,0,12/31/1986,0,0
H4KY04036,"MEYER, CHRISTOPHER LYNN",,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,KY,4,,,,,,0,0,12/31/1986,0,0
H6KY04072,"MARKSBERRY, WALTER T",O,3,IND,7428,0,7409,0,5001,0,12233,0,0,5389,0,1726,0,KY,4,,W,,L,1,0,0,12/31/1986,0,0
H0KY05015,"ROGERS, HAROLD DALLAS",I,2,REP,253110,0,172875,0,55316,135552,0,0,0,0,0,0,0,KY,5,,W,,W,100,63962,0,12/31/1986,750,0
H2KY06027,"HAMMOND, JERRY WAYNE",,1,DEM,10039,0,10141,0,102,0,10039,0,0,9000,0,0,0,KY,6,,W,,L,26,0,0,6/30/1985,0,0
H6KY06010,"CONNOLLY, TIMOTHY G",,1,DEM,41012,0,40953,0,0,57,81,25800,1750,2018,1218,24348,0,KY,6,,L,,,0,0,0,12/31/1986,0,0
H8KY06016,"EASTERLY, CHARLES THOMAS",,1,DEM,0,0,0,0,0,0,0,0,0,0,0,77612,0,KY,6,,,,,,0,0,12/31/1986,0,0
H8KY06040,"HOPKINS, LARRY J",I,2,REP,409277,0,160669,0,299238,547846,0,0,0,0,0,0,0,KY,6,,W,,W,74,129428,0,12/31/1986,500,0
H4KY07013,"PERKINS, CARL CHRISTOPHER",I,1,DEM,220414,0,247177,0,35463,1114,0,0,0,0,0,0,0,KY,7,,W,,W,80,139950,0,12/31/1986,1400,0
H6KY07018,"POLLEY, JAMES T ""JIM""",,2,REP,57908,0,57712,0,0,194,1000,32600,0,3000,0,29600,0,KY,7,,W,,L,20,200,0,12/31/1986,0,0
H6LA01167,"FAUCHEUX, RON",C,1,DEM,0,0,132,0,512,380,0,0,0,0,0,66082,0,LA,1,,,,,,0,0,12/31/1986,0,0
H6LA01084,"LIVINGSTON, ROBERT L",I,2,REP,236023,0,201033,50000,368781,403766,0,0,0,0,0,0,0,LA,1,,W,,W,100,46995,0,12/31/1986,0,0
H6LA02017,"BOGGS, LINDY (MRS HALE)",I,1,DEM,318411,0,261984,0,3794,60219,0,0,15000,0,25000,0,0,LA,2,,W,,W,91,157150,0,12/31/1986,1975,0
H0LA03018,"TAUZIN, WILBERT JOSEPH II",I,1,DEM,378802,0,329823,0,372024,421002,0,0,0,0,0,0,0,LA,3,,W,,W,100,150975,0,12/31/1986,0,0
H0LA03026,"DONELON, JAMES J",C,2,REP,10237,0,12498,0,2504,242,100,0,0,8272,0,40047,0,LA,3,,,,,,0,0,12/31/1986,0,0
H6LA03023,"TREEN, DAVID C.",C,2,REP,12342,0,99738,0,90390,3187,0,0,0,0,89007,191,0,LA,3,,,,,,10000,0,12/31/1986,0,0
H8LA04019,"ROEMER, CHARLES ELSON III (BUDDY)",I,1,DEM,190084,0,197235,60500,61475,54322,0,0,0,0,0,0,0,LA,4,,W,,W,100,0,0,12/31/1986,0,0
H6LA05010,"HUENEFELD, FRED W JR",,1,DEM,25634,0,25634,0,0,0,8272,1850,0,1850,0,0,0,LA,5,,L,,L,9,0,0,10/15/1986,0,0
H6LA05051,"HUCKABY, THOMAS JERALD (JERRY)",I,1,DEM,234409,0,326332,0,314483,222559,0,0,0,0,0,0,0,LA,5,,W,,W,68,113895,0,12/31/1986,0,0
H6LA05085,"BRADY, THOMAS BUD",,1,DEM,41294,0,41293,0,0,0,14996,7000,0,7000,0,0,0,LA,5,,L,,L,23,0,0,12/31/1986,0,0
H6LA06075,"HUDSON, THOMAS H",O,1,DEM,714938,0,712083,0,0,2619,0,67000,50650,0,35650,82000,0,LA,6,,L,,L,45,202660,0,12/31/1986,3750,0
H6LA06034,"MOORE, W HENSON III",I,2,REP,21005,0,747371,722299,726366,0,0,0,0,0,0,0,0,LA,6,,,,,,7250,0,6/30/1985,0,0
H6LA06083,"BAKER, RICHARD HUGH",O,2,REP,434290,0,433281,0,0,1008,1500,21352,0,3987,0,34518,0,LA,6,,W,,W,51,85467,0,12/31/1986,75,0
H6LA07016,"CAIN, JAMES DAVID",O,1,DEM,287377,0,287377,0,0,0,7422,0,26000,26000,0,26000,0,LA,7,,L,,,0,42550,0,12/31/1986,1200,0
H6LA07024,"BREAUX, JOHN B",I,1,DEM,24813,10000,231661,174164,212677,5829,0,0,0,0,0,0,0,LA,7,,,,,,7050,0,12/31/1986,0,100
H6LA07032,"HAYES, JAMES ALISON",O,1,DEM,850942,0,846953,0,0,3987,0,464126,0,23716,0,443558,0,LA,7,,R,W,W,57,46550,0,12/31/1986,2700,0
H6LA07040,"BRUPBACHER, ROSS A",O,1,DEM,3525,0,3478,0,0,46,625,0,0,0,0,0,0,LA,7,,,,,,0,0,6/30/1985,0,0
H6LA07057,"LOWENTHAL, MARGARET WELSH",O,1,DEM,352661,0,350505,0,0,2155,8500,20000,0,7450,0,12549,0,LA,7,,R,W,L,43,75782,0,12/31/1986,2485,500
H6LA07081,"BELL, PHILIP H",O,1,DEM,30322,0,31067,0,0,154,19050,0,0,0,0,829,0,LA,7,,L,,,0,0,0,9/27/1986,0,0
H6LA07073,"THIBODAUX, DAVID",O,2,REP,75763,0,75662,0,0,368,868,0,0,0,0,0,0,LA,7,,L,,,0,0,0,11/12/1986,0,0
H6LA07065,"CARTER, WILLIAM G D C",O,3,AIP,11415,0,11286,0,0,130,3366,0,0,0,0,186,0,LA,7,,L,,,0,0,0,11/26/1986,0,0
H2LA08013,"RANDOLPH, EDWARD GORDON JR",,1,DEM,11449,0,11619,0,170,0,10181,0,0,8676,457,3575,0,LA,8,,,,,,0,0,6/30/1986,0,0
H6LA08014,"LONG, GILLIS W",I,1,DEM,83723,0,495653,0,432064,20135,0,0,0,0,0,0,0,LA,8,,,,,,0,0,12/31/1986,0,0
H6LA08022,"LONG, GILLIS MRS (CATHY)",O,1,DEM,1098034,0,1093026,0,0,5007,0,425850,0,425850,0,7124,0,LA,8,W,,,,0,117325,0,12/31/1986,1500,1250
H6LA08055,"SCOTT, JOHN W ""JOCK""",O,1,DEM,330543,0,322010,0,0,8530,0,135000,0,35000,0,100000,0,LA,8,L,,,,0,25950,0,12/31/1985,100,0
H6LA08063,"KILLEN, CARSON K",O,1,DEM,389850,0,377796,0,0,12054,0,77346,8000,20936,0,94765,0,LA,8,,L,,,0,34520,0,12/31/1986,0,0
H6LA08071,"WILLIAMS, FAYE",O,1,DEM,407317,6428,403840,6428,0,3475,0,16000,53000,28303,1366,54039,0,LA,8,,R,W,L,49,182922,0,12/31/1986,1330,6000
H6LA08089,"SEVARIO, JOSEPH ADAM III",O,1,DEM,351053,0,343627,0,0,7425,46433,80362,76475,0,0,159737,0,LA,8,,L,,,0,39700,0,12/31/1986,0,0
