Candidate identification,Candidate name,Incumbent challenger status,Party code,Party affiliation,Total receipts,Transfers from authorized committees,Total disbursements,Transfers to authorized committees,Beginning cash,Ending cash,Contributions from candidate,Loans from candidate,Other loans,Candidate loan repayments,Other loan repayments,Debts owed by,Total individual contributions,Candidate state,Candidate district,Special election status,Primary election status,Runoff election status,General election status,General election percentage,Contributions from other political committees,Contributions from party committees,Coverage end date,Refunds to individuals,Refunds to committees
H6IL05093,"SLOVINEC, JOSEPH GEORGE JR",O,1,DEM,1245,0,1758,0,1061,0,1212,0,0,0,0,0,15,IL,9,,,,,,0,0,3/30/1998,0,0
H6IL09038,"YATES, SIDNEY R",I,1,DEM,1256,0,17921,0,16665,0,0,0,0,0,0,0,0,IL,9,,,,,,0,0,12/9/1998,1300,0
H6IL09061,"PRITZKER, JAY ROBERT",O,1,DEM,1902224,0,1904070,0,8695,6849,0,1198000,0,5000,0,1193000,635604,IL,9,,L,,,0,27100,0,12/31/1998,3000,0
H8IL09067,"SCHAKOWSKY, JANICE D",O,1,DEM,1448368,0,1440606,0,0,7761,0,0,0,0,0,24383,1214630,IL,9,,W,,W,74,224691,0,12/31/1998,3100,0
H8IL09075,"CARROLL, HOWARD W",O,1,DEM,869393,0,866698,0,0,2693,1000,199000,0,20000,20000,145000,542081,IL,9,,L,,,0,72405,18675,12/31/1998,5000,0
H8IL09083,"BOYLE, CHARLES A ""PAT""",O,1,DEM,94065,0,94065,0,0,0,0,82000,0,17745,0,0,12065,IL,9,,,,,,0,0,10/15/1998,0,0
H4IL09017,"SOHN, HERBERT MD JD",C,2,REP,24631,0,24631,0,0,0,0,0,0,0,0,0,13556,IL,9,,,,L,23,11000,75,12/31/1998,0,0
H6IL09103,"WALSH, WILLIAM JOSEPH",,2,REP,1403,0,1751,0,188,-160,0,0,0,0,700,0,1000,IL,9,,,,,,0,0,8/12/1997,463,0
H4IL10031,"KRUPP, ANDREW M",,1,DEM,0,0,0,0,93,93,0,0,0,0,0,4672,0,IL,10,,,,,,0,0,12/31/1998,0,0
H6IL10085,"TORF, PHILIP R",,1,DEM,0,0,357,0,357,0,0,0,0,0,0,23551,0,IL,10,,,,,,0,0,7/31/1997,0,0
H6IL10077,"RINAOLO, RICHARD",,2,REP,0,0,0,0,0,0,0,0,0,0,0,40365,0,IL,10,,,,,,0,0,9/16/1997,0,0
H8IL10016,"PORTER, JOHN E",I,2,REP,503319,0,489275,0,313695,327740,0,0,0,0,0,0,316253,IL,10,,W,,W,100,155942,325,12/31/1998,500,0
H4IL11062,"BALANOFF, CLEM",C,1,DEM,25171,0,16693,0,982,9462,13836,0,0,6860,0,37251,10888,IL,11,,,,,,0,0,12/31/1998,0,0
H4IL11104,"NEAL, DAVID W",C,1,DEM,0,0,71,0,441,370,0,0,0,0,0,13929,0,IL,11,,,,,,0,0,12/31/1998,0,0
H4IL11138,"BUCHANAN, JOHN RAYMOND",C,1,DEM,0,0,0,0,1298,1298,0,0,0,0,0,26046,0,IL,11,,,,,,0,0,12/31/1997,0,0
H4IL11146,"GLEASON, MARTY",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,11,,,,,,0,0,12/31/1997,0,0
H6IL11083,"BURKEY, FRANKLIN D",,1,DEM,0,0,130,0,130,0,0,0,0,130,0,0,0,IL,11,,,,,,0,0,6/30/1997,0,0
H6IL11091,"BARACH, STEVE M",C,1,DEM,18116,1894,16840,1894,618,18,601,0,0,0,3096,2496,15620,IL,11,,L,,,0,0,0,6/30/1998,0,0
H8IL11063,"MUELLER, GARY S",C,1,DEM,195873,0,195774,0,0,98,0,39200,0,17000,0,11100,78893,IL,11,,W,,L,41,76850,4310,12/31/1998,300,0
H2IL11066,"HERBOLSHEIMER, ROBERT T",C,2,REP,0,0,116,0,116,0,0,0,0,0,0,112982,0,IL,11,,,,,,0,0,12/31/1998,0,0
H2IL11074,"PANAYOTOVICH, SAM",C,2,REP,11305,0,11400,0,1272,1177,0,0,0,11400,0,17879,11305,IL,11,,,,,,0,0,12/31/1998,0,0
H4IL11096,"WELLER, GERALD C ""JERRY""",I,2,REP,1546104,0,1514474,50000,32857,64484,0,0,0,0,0,0,784243,IL,11,,W,,W,59,606212,175,12/31/1998,13700,12000
H8IL12053,"WIEZER, KENNETH CHARLES",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,12,,L,,,0,0,0,7/15/1998,0,0
H8IL21021,"COSTELLO, JERRY F",I,1,DEM,805287,0,1097159,0,398055,106182,0,0,0,0,0,0,429655,IL,12,,W,,W,60,295680,31360,12/31/1998,800,10600
H8IL12038,"KOHLMEIER, GAIL ANN",C,2,REP,83383,0,83382,0,0,0,2200,27500,0,194,0,28255,50130,IL,12,,L,,,0,3500,0,12/31/1998,0,0
H8IL12046,"PRICE, WILLIAM MELVIN",C,2,REP,855499,0,846057,0,0,9442,0,298270,0,5000,0,294491,414548,IL,12,,W,,L,40,105650,31750,12/31/1998,2625,0
H6IL13089,"HYNES, SUSAN W (WALLACE)",O,1,DEM,234320,500,254066,500,16405,14307,0,3604,0,0,500,287638,118954,IL,13,,W,,L,39,102540,5465,12/31/1998,0,0
H4IL13043,"FAWELL, HARRIS W",I,2,REP,83471,0,99421,0,15949,20547,0,0,0,0,0,0,54927,IL,13,,,,,,26389,240,12/31/1998,0,0
H8IL13069,"BIGGERT, JUDY",O,2,REP,1297856,0,1294853,0,0,3001,2370,400000,5000,31950,5000,374450,539190,IL,13,,W,,W,61,342030,9098,12/31/1998,0,0
H8IL13077,"KRZYSTON, MICHAEL J",O,2,REP,106872,0,106871,0,0,29695,0,99838,0,29745,0,74919,6725,IL,13,,L,,,0,0,0,6/30/1998,0,0
H8IL14034,"COZZI, ROBERT A JR",C,1,DEM,24255,0,24164,0,0,96,0,17481,0,0,0,26760,6760,IL,14,,W,,L,30,0,0,12/31/1998,0,0
H6IL14095,"HASTERT, J DENNIS",I,2,REP,1090531,0,1007970,0,151070,199513,0,0,0,0,0,0,400483,IL,14,,W,,W,70,665341,0,12/31/1998,1250,6500
H6IL15076,"PRUSSING, LAUREL LUNT",C,1,DEM,136307,0,140733,0,6069,1641,14686,0,0,0,0,0,115833,IL,15,,W,,L,39,825,1425,12/31/1998,0,125
H2IL15034,"EWING, THOMAS W",I,2,REP,734500,0,546599,0,88440,276340,0,0,0,0,0,9581,356025,IL,15,,W,,W,61,362604,3724,12/31/1998,330,0
H6IL16058,"LEE, CATHERINE",,1,DEM,2819,0,5486,0,3249,582,0,0,0,2030,0,15472,1841,IL,16,,,,,,800,0,12/31/1998,0,0
H8IL16054,"GAINES, DONALD JOSEPH",C,1,DEM,2324,0,2324,0,0,0,0,2324,0,0,0,2324,0,IL,16,,W,,,0,0,0,2/25/1998,0,0
H0IL16085,"MANZULLO, DONALD A",I,2,REP,541331,17967,439914,46812,32769,134185,0,0,0,26500,0,6092,363537,IL,16,,W,,W,100,152830,4034,12/31/1998,400,0
H2IL19010,"EVANS, LANE A",I,1,DEM,1228712,0,1203109,0,4862,30578,0,50000,0,10000,0,40000,501555,IL,17,,W,,W,52,634436,26499,12/31/1998,145,1650
H6IL17072,"BAYNE, HAROLD R",,2,REP,1000,0,17,0,0,983,0,1000,0,0,0,1000,0,IL,17,,,,,,0,0,12/31/1998,0,0
H6IL17106,"BAKER, MARK",C,2,REP,1345503,10207,1306748,0,2333,41088,0,0,0,0,0,0,692840,IL,17,,W,,L,48,598345,21842,12/31/1998,4445,0
H4IL18042,"HOWARD, TIMOTHY J ""TIM""",C,1,DEM,3682,0,3682,0,0,0,0,3682,0,3624,0,38696,0,IL,18,,,,,,0,0,7/31/1997,0,0
H4IL18067,"HOMER, THOMAS J",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,38000,0,IL,18,,,,,,0,0,12/31/1998,0,0
H6IL18070,"CURRAN, MICHAEL D",,1,DEM,0,0,0,0,235,235,0,0,0,0,0,29700,0,IL,18,,,,,,0,0,6/30/1997,0,0
H4IL18059,"LAHOOD, RAY H",I,2,REP,613741,0,489326,0,50054,174466,0,0,0,0,0,0,339075,IL,18,,W,,W,100,240383,2078,12/31/1998,2000,1000
H4IL18083,"KOEHLER, JUDY",C,2,REP,0,0,1948,0,2068,119,0,0,0,0,0,21724,0,IL,18,,,,,,0,0,12/31/1998,0,0
H8IL19041,"WILSON, ROBERT C",O,1,DEM,21259,0,18892,0,0,2367,0,15500,0,0,0,15500,3259,IL,19,,,,,,2500,0,6/30/1997,0,0
H8IL19058,"HARTKE, CHARLES A",O,1,DEM,22310,0,22309,5721,0,0,0,0,0,0,0,0,19845,IL,19,,,,,,2450,0,9/30/1998,0,0
H8IL19066,"PHELPS, DAVID D",O,1,DEM,646674,0,642202,0,0,4471,0,0,0,0,0,67693,296430,IL,19,,W,,W,58,321230,0,12/31/1998,500,2000
H8IL22094,"POSHARD, GLENN",I,1,DEM,1579,0,36433,25000,35157,304,0,0,0,0,0,0,0,IL,19,,,,,,0,1000,12/31/1998,0,0
H4IL19065,"WINTERS, BRENT",O,2,REP,431637,0,424347,0,0,7285,10975,48587,0,15023,0,43901,188583,IL,19,,W,,L,42,131150,47750,12/31/1998,0,0
H8IL19033,"BERG, JERRY RAY",O,2,REP,148820,0,147594,0,0,1224,18305,32000,0,0,0,51976,70693,IL,19,,L,,,0,27782,0,12/31/1998,3050,0
H8IL19074,"EATHERLY, JAMES EDWARD",O,2,REP,13977,0,13977,0,0,0,0,7050,5782,0,0,7050,1145,IL,19,,L,,,0,0,0,12/31/1998,0,0
H6IL20076,"CAHNMAN, SAMUEL J",C,1,DEM,511,0,510,0,419,420,0,511,0,0,0,17066,0,IL,20,,,,,,0,0,12/31/1998,0,0
H6IL20092,"HOFFMAN, JAY C",C,1,DEM,36566,0,14436,0,2911,25041,0,0,0,0,0,0,0,IL,20,,,,,,0,1000,12/31/1998,0,0
H8IL20056,"VERTICCHIO, RICK",C,1,DEM,254786,0,250307,0,0,691,0,23500,0,20000,0,4276,153816,IL,20,,,,L,39,71190,6280,12/31/1998,600,0
H2IL20042,"SHIMKUS, JOHN M",I,2,REP,874408,0,677009,0,6890,204289,0,0,0,0,0,0,340353,IL,20,,W,,W,61,518942,10473,12/31/1998,2000,0
H4IL20030,"OWENS, BILL",C,2,REP,717,0,717,0,0,0,717,0,0,0,0,849,0,IL,20,,,,,,0,0,12/31/1998,0,0
H6IL12065,"ZERKLE, JAMES K",C,2,REP,0,0,0,0,338,338,0,0,0,0,0,33000,0,IL,20,,,,,,0,0,12/31/1998,0,0
H6IL20084,"OBLINGER, CARL D",C,2,REP,30361,0,30726,0,639,273,29918,0,0,15459,0,30206,438,IL,20,,,,,,0,0,12/31/1998,0,0
H4IN01012,"VISCLOSKY, PETER J",I,1,DEM,498674,0,354691,0,79035,210255,0,0,0,0,0,0,208955,IN,1,,W,,W,72,270544,18500,12/31/1998,0,0
H6IN01124,"PETYO, MICHAEL",C,2,REP,31456,0,31151,0,1173,1480,0,21062,0,0,0,49390,8694,IN,1,,W,,L,26,1500,200,9/30/1998,0,0
H6IN01140,"CRASS, MICHAEL",C,3,LIB,0,0,0,0,0,0,0,0,0,0,0,0,0,IN,1,,,,L,1,0,0,12/15/1998,0,0
H6IN02106,"CARMICHAEL, ROBERT MARC",,1,DEM,7218,0,10768,0,4391,839,0,0,0,0,0,13250,200,IN,2,,,,,,0,7000,12/31/1998,0,0
H8IN02086,"BOLES, SHERMAN",C,1,DEM,112347,0,121392,0,0,2458,0,0,0,0,0,4025,65738,IN,2,,W,,L,38,46200,5408,11/23/1998,2,0
H2IN02071,"SIMMERMAN, JERRELL SHAYNE",,2,REP,0,0,0,0,0,0,0,0,0,0,0,14929,0,IN,2,,,,,,0,0,12/31/1998,0,0
H4IN02051,"MCINTOSH, DAVID MARTIN",I,2,REP,1291564,0,714843,0,331512,908231,0,0,0,0,0,8983,811199,IN,2,,W,,W,61,427184,3210,12/31/1998,5110,2500
H0IN03065,"ROEMER, TIMOTHY JOHN",I,1,DEM,501450,0,489658,0,66298,78089,0,0,0,0,0,0,170744,IN,3,,W,,W,58,313083,9,12/31/1998,0,1500
H0IN03024,"HILER, JOHN PATRICK",C,2,REP,322,0,73,0,14540,14790,0,0,0,0,0,0,0,IN,3,,,,,,0,0,12/31/1997,0,0
H2IN03061,"BERNACCHI, DOUG ALLEN",,2,REP,0,0,0,0,0,0,0,0,0,0,0,53666,0,IN,3,,,,,,0,0,12/31/1998,0,0
H6IN03112,"HOLTZ, DANIEL A",C,2,REP,276826,2631,270523,2631,642,6937,0,0,0,0,0,5344,236494,IN,3,,W,,L,42,13000,22000,12/31/1998,2200,0
H6IN03138,"ZAKAS, JOE",,2,REP,8546,0,10571,0,2062,37,320,0,0,0,0,24187,3885,IN,3,,,,,,0,3350,12/31/1998,0,0
H6IN04094,"HOUSEMAN, GERALD L",,1,DEM,0,0,1601,0,1765,163,0,0,0,1200,0,2700,0,IN,4,,,,,,0,0,12/31/1998,0,0
H6IN05026,"LONG, JILL LYNETTE",C,1,DEM,0,0,0,0,2652,2652,0,0,0,0,0,0,0,IN,4,,,,,,0,0,6/30/1998,0,0
H8IN04090,"WEHRLE, MARK JONATHAN",C,1,DEM,7895,0,6932,0,0,959,600,0,0,0,0,0,5065,IN,4,,W,,L,37,0,0,12/31/1998,205,0
H4IN04073,"LOOMIS, JAMES MICHAEL",,2,REP,4092,0,4124,0,374,342,4092,0,0,0,0,25000,0,IN,4,,,,,,0,0,12/31/1998,0,0
H4IN04099,"SOUDER, MARK E",I,2,REP,268631,0,221310,0,2572,49891,0,0,0,0,0,0,176799,IN,4,,W,,W,63,88194,3008,12/31/1998,1535,3500
H6IN04128,"BISSON, KENNETH ALAN",,3,LIB,12,0,0,0,179,191,0,0,0,0,0,900,0,IN,4,,,,,,0,0,12/31/1998,0,0
H8IN05071,"STEELE, DAVID F III",C,1,DEM,71491,0,69541,0,0,1948,7396,700,0,0,0,700,24473,IN,5,,W,,L,36,29500,9422,12/31/1998,0,0
H2IN05025,"BUYER, STEVE",I,2,REP,346055,0,457278,0,147938,36715,149,0,0,0,0,0,145665,IN,5,,W,,W,63,174340,9255,12/31/1998,250,0
H6IN06123,"DILLARD-TRAMMELL, CARRIE JEAN",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,IN,6,,L,,,0,0,0,5/5/1998,0,0
H6IN06131,"NAGARAJAN, RAMAKRISHNAN",,1,DEM,4105,0,4500,0,1819,1211,0,2500,0,0,0,2500,700,IN,6,,,,,,400,0,12/31/1998,0,0
H6IN10208,"KERN, BOBBY HIDALGO (BOB KERN)",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,30000,0,IN,6,,,,L,17,0,0,10/14/1998,0,0
H2IN06023,"BURTON, DAN L",I,2,REP,896124,0,902183,0,961370,955310,25,0,0,0,0,0,510560,IN,6,,W,,W,72,277986,748,12/31/1998,2230,3146
H8IN06061,"HAUPTMANN, JOSEPH ALFRED",C,3,LIB,14724,0,11741,0,463,3445,305,5000,0,0,0,5691,9085,IN,6,,W,,L,11,250,0,12/31/1998,0,0
H6IN07196,"HELLMANN, ROBERT F",C,1,DEM,31528,0,31589,0,84,23,0,30642,0,0,0,0,660,IN,7,,,,,,0,0,12/16/1997,0,0
H6IN07030,"MYERS, JOHN THOMAS",C,2,REP,0,0,4485,0,4485,0,0,0,0,0,0,0,0,IN,7,,,,,,0,0,6/30/1997,0,0
H6IN07121,"PEASE, EDWARD A",I,2,REP,605919,0,489357,0,6189,122753,0,50000,0,195500,0,7246,191143,IN,7,,W,,W,69,340913,15527,12/31/1998,2175,1000
H6IN07154,"GLUCK, EDWARD JAMES STEPHEN",C,2,REP,0,0,29,0,29,0,0,0,0,29,0,1930,0,IN,7,,,,,,0,0,6/30/1997,0,0
H8IN07135,"HESS, DOUGLAS EDWIN",C,2,REP,2177,0,2345,0,0,0,0,850,0,319,0,40,1564,IN,7,,L,,,0,0,0,5/19/1998,0,0
H6IN08145,"MCCONNELL, RICHARD L",,1,DEM,19001,0,19796,0,1255,458,19001,0,0,299,19000,7290,0,IN,8,,,,,,0,0,2/28/1998,0,0
H6IN08152,"SOUTHWOOD, NOAH JAY",C,1,DEM,2783,0,2782,0,0,0,175,0,0,0,0,0,2608,IN,8,,,,,,0,0,3/31/1998,1590,0
H6IN08160,"WEINZAPFEL, JONATHAN DAVID",,1,DEM,662,0,2718,0,2237,180,0,0,0,0,0,0,0,IN,8,,,,,,0,0,12/31/1998,0,0
H8IN08109,"RIECKEN, GAIL",C,1,DEM,814360,1257,799118,0,0,15255,0,0,24000,0,23997,20934,390229,IN,8,,W,,L,46,354890,19312,12/31/1998,520,2200
H4IN08074,"DEVINE, JEFFREY LEE",,2,REP,0,0,0,0,0,0,0,0,0,0,0,1904,0,IN,8,,,,,,0,0,12/31/1997,0,0
H4IN08108,"HOSTETTLER, JOHN NATHAN",I,2,REP,655752,0,638423,10000,21469,38563,0,0,0,0,0,0,565272,IN,8,,W,,W,52,51430,27148,12/31/1998,11100,1948
H6IN08202,"HAGER, C PAUL JR",,3,LIB,4151,0,4170,0,29,0,385,0,0,214,0,0,3249,IN,8,,,,L,2,0,0,12/31/1998,0,0
H6IN09036,"HAMILTON, LEE HERBERT",I,1,DEM,39663,0,50157,0,32879,22403,0,0,0,0,0,0,19230,IN,9,,,,,,0,0,12/31/1998,1250,0
H8IN09032,"HILL, BARON PAUL",O,1,DEM,1023724,11257,1009101,0,0,14721,5713,0,0,0,0,35000,546555,IN,9,,W,,W,51,396833,56216,12/31/1998,1270,0
H8IN09040,"HOLT, FRED L",O,1,DEM,300,0,0,0,0,0,300,0,0,0,0,0,0,IN,9,,L,,,0,0,0,7/15/1998,0,0
H2IN09076,"BAILEY, MICHAEL EVERETT",O,2,REP,49476,0,49482,0,0,7,10,8100,0,0,0,8100,41366,IN,9,,L,,,0,0,0,12/31/1998,150,0
H4IN09049,"LEISING, JEAN",O,2,REP,669372,10922,647330,0,310,22352,0,0,0,0,0,0,324074,IN,9,,W,,L,48,290593,40025,12/31/1998,0,999
H8IN09057,"FISHER, CLIFFORD DOUGLAS",O,2,REP,500,0,497,0,0,0,500,0,0,0,0,0,0,IN,9,,L,,,0,0,0,9/30/1998,232,0
H6IN10141,"CARSON, JULIA",I,1,DEM,836119,12255,773835,0,6562,68844,0,0,0,2500,0,0,372912,IN,10,,W,,W,58,432667,11124,12/31/1998,3875,150
H6IN11040,"JACOBS, ANDREW JR",C,1,DEM,863,0,4443,0,3579,0,0,0,0,0,0,0,0,IN,10,,,,,,0,0,6/30/1998,0,0
H4IN10047,"SCOTT, MARVIN BAILEY",C,2,REP,16158,0,16150,0,133,140,500,0,0,0,0,0,14316,IN,10,,L,,,0,500,0,12/31/1998,500,0
H6IN10117,"BLANKENBAKER, VIRGINIA MURPHY",C,2,REP,191801,0,235133,0,43670,338,0,10000,4700,1700,0,30580,128266,IN,10,,L,,,0,23489,500,12/31/1998,12950,0
H8IN10063,"HOFMEISTER, GARY A",C,2,REP,785275,10000,771495,0,0,13778,0,132628,0,15000,0,117628,411040,IN,10,,W,,L,39,206155,25450,12/31/1998,1000,0
H6IN10091,"PETERSON, FREDERICK C",C,3,LIB,145,0,145,0,50,50,145,50,0,0,0,50,0,IN,10,,,,L,2,0,0,9/30/1998,0,0
H2KS01046,"DIVINE, JOHN MICHAEL",C,1,DEM,0,0,868,0,868,0,0,0,0,868,0,0,0,KS,1,,,,,,0,0,12/31/1997,0,0
H8KS01019,"PHILLIPS, JIM",C,1,DEM,54158,0,53065,0,180,1273,0,0,17000,17000,0,0,37083,KS,1,,W,,L,19,0,0,12/31/1998,0,0
H6KS01096,"MORAN, JERRY",I,2,REP,499781,30775,295696,4692,80109,284193,0,0,0,0,0,0,257327,KS,1,,W,,W,81,189560,2441,12/31/1998,200,0
H6KS01120,"PRIDEY, SAMUEL GLEN SMITH",C,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,KS,1,,,,,,0,0,6/30/1997,0,0
H6KS02193,"FRIEDEN, JOHN C",C,1,DEM,3239,0,7691,0,4451,0,0,0,0,6589,0,178410,0,KS,2,,,,,,0,550,6/30/1997,0,0
H8KS02066,"CLARK, JIM",C,1,DEM,130539,0,130008,0,210,1331,0,20000,0,3000,0,0,54017,KS,2,,W,,L,39,34500,13582,12/31/1998,0,0
H6KS02227,"RYUN, JIM R",I,2,REP,604083,0,540653,0,257,64068,0,0,0,0,0,1230,306341,KS,2,,W,,W,61,270044,1287,12/31/1998,5579,0
H4KS03089,"HANCOCK, JUDITH L",C,1,DEM,9593,0,12035,0,2442,426,0,0,0,3366,0,5981,3955,KS,3,,,,,,0,0,12/31/1998,0,0
H8KS03031,"DANA, DAN",C,1,DEM,6000,0,4326,0,0,4327,0,6000,0,1230,0,3000,0,KS,3,,L,,,0,0,0,9/30/1998,0,0
H8KS03049,"MOORE, DENNIS",,1,DEM,1010145,0,986688,0,0,23456,0,0,0,0,0,22611,634568,KS,3,,W,,W,52,346683,28500,12/31/1998,125,6700
H6KS03076,"SNOWBARGER, VINCENT K",I,2,REP,1008912,0,1003694,8000,9989,15206,0,2000,0,9500,0,8565,437592,KS,3,,W,,L,48,537113,22700,12/31/1998,25,1000
H6KS03084,"EILERT, ED",C,2,REP,0,0,112,0,467,655,0,0,0,0,0,5500,300,KS,3,,,,,,0,0,12/31/1998,0,0
H6KS03118,"LYDDON, ANNE B",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,13030,0,KS,3,,,,,,0,0,10/24/1997,0,0
H6KS04124,"RATHBUN, RANDY",,1,DEM,4431,0,4712,0,282,0,260,0,0,0,0,0,0,KS,4,,,,,,0,0,6/30/1998,0,0
H8KS04039,"KINARD, MICHAEL R",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,KS,4,,L,,,0,0,0,7/15/1998,0,0
H8KS04047,"LAWING, JIM",C,1,DEM,14790,0,28869,0,0,1041,0,0,5000,5000,0,0,7340,KS,4,,W,,L,38,0,0,12/31/1998,0,0
H4KS04087,"TIAHRT, TODD",I,2,REP,770598,0,634310,0,22952,159240,0,0,0,0,0,0,436985,KS,4,,W,,W,59,305687,7764,12/31/1998,250,6540
H6KY01011,"BARLOW, TOM",C,1,DEM,231,0,231,0,0,0,0,231,0,0,231,24884,0,KY,1,,,,,,0,0,12/31/1998,0,0
H6KY01052,"NULL, DENNIS L",,1,DEM,5147,0,5483,0,335,0,386,0,0,0,0,4328,180,KY,1,,,,,,0,0,12/31/1998,0,0
H8KY01033,"BARLOW, THOMAS J III",C,1,DEM,144093,0,144088,0,0,0,0,6000,0,6000,0,0,73373,KY,1,,W,,L,45,49250,15470,12/31/1998,0,0
H2KY01028,"HAMRICK, STEVEN WALL",,2,REP,0,0,6,0,6,0,0,0,0,0,0,4966,0,KY,1,,,,,,0,0,12/31/1998,0,0
H4KY01040,"WHITFIELD, EDWARD",I,2,REP,827994,0,608491,0,80627,300134,0,0,0,0,0,0,303254,KY,1,,W,,W,55,464570,6602,12/31/1998,800,1000
H4KY02055,"ADKISSON, DAVID C",,1,DEM,62726,0,62941,0,216,0,62726,0,0,62786,0,0,0,KY,2,,,,,,0,0,12/31/1998,0,0
H6KY02043,"WRIGHT, JOE",,1,DEM,2607,0,16368,0,13761,0,0,0,0,0,0,0,0,KY,2,,,,,,0,0,6/30/1997,0,0
H4KY02030,"LEWIS, RON",I,2,REP,439469,0,335500,50000,5452,109420,25,0,0,0,0,3300,241519,KY,2,,W,,W,64,146411,400,12/31/1998,100,0
H4KY03061,"WARD, MICHAEL D",C,1,DEM,9780,0,11628,0,1976,128,0,0,0,0,0,0,0,KY,3,,,,,,0,0,12/31/1998,0,0
H4KY03178,"WILSON, BILL",C,1,DEM,0,0,98,0,63,0,0,0,0,0,0,5417,0,KY,3,,,,,,0,0,12/31/1998,0,0
H8KY00027,"WOODWARD, VIRGINIA L",C,1,DEM,183446,0,183144,0,0,0,5100,12500,0,0,0,8753,152195,KY,3,,L,,,0,12550,0,12/31/1998,0,0
H8KY03138,"GORMAN, F CHRIS",C,1,DEM,704830,0,702866,0,0,1961,2500,1000,0,0,0,1000,430710,KY,3,,W,,L,48,241050,26238,12/31/1998,100,1000
H6KY03090,"NORTHUP, ANNE MEAGHER",I,2,REP,1867307,0,1772454,0,18249,113101,2000,0,0,0,0,0,1095340,KY,3,,W,,W,52,670445,40701,12/31/1998,12594,2500
H2KY03099,"LEWIS, RICHARD",,3,TX,0,0,0,0,923,923,0,0,0,0,0,6815,0,KY,3,,,,,,0,0,12/31/1997,0,0
H8KY00035,"LUCAS, KENNETH R",O,1,DEM,1071269,0,1065956,0,0,5314,59598,65000,0,0,0,102000,530859,KY,4,,W,,W,53,401730,7437,12/31/1998,0,520
H8KY04078,"FEINBERG, HOWARD LESLIE DO",O,1,DEM,563953,0,550659,0,0,13193,14563,498551,0,211471,0,287080,41565,KY,4,,L,,,0,5250,0,12/31/1998,0,0
H8KY00019,"ROBINSON, RICHARD LEE",O,2,REP,286623,0,286621,0,0,0,3280,4500,0,1244,0,3254,184650,KY,4,,L,,,0,84250,0,12/31/1998,410,1000
H8KY04052,"WILLIAMS, EDWIN GEX III",O,2,REP,882542,10213,874701,0,0,7842,0,14000,0,14000,0,17601,582031,KY,4,,W,,L,47,256501,15250,12/31/1998,1621,0
H8KY04060,"KIDNEY, JAMES",O,2,REP,45894,0,46302,0,0,0,0,18294,0,788,0,0,25805,KY,4,,L,,,0,0,0,5/26/1998,800,0
H0KY05015,"ROGERS, HAROLD D",I,2,REP,416230,0,360481,0,549207,604954,0,0,0,0,0,0,186935,KY,5,,W,,W,78,163021,1333,12/31/1998,0,500
H2KY06068,"ISAAC, TERESA ANN",O,1,DEM,180105,0,179801,0,0,303,922,10961,0,2215,0,8743,158011,KY,6,,L,,,0,10000,200,12/31/1998,5050,0
H2KY06076,"BAESLER, HENRY SCOTT",I,1,DEM,45879,0,53912,7045,8033,0,0,0,0,0,0,0,4240,KY,6,,,,,,41300,200,12/31/1997,0,0
H8KY03062,"MILLER, JONATHAN SCOTT",O,1,DEM,622880,0,615406,0,0,7474,2685,143100,0,0,0,143100,436965,KY,6,,L,,,0,22450,500,12/31/1998,36750,0
H8KY06065,"NEWBERRY, JAMES H JR",O,1,DEM,490192,0,488773,0,0,1419,4909,57500,0,5000,0,52500,386477,KY,6,,L,,,0,8200,0,12/31/1998,19125,0
H8KY06081,"SCORSONE, ERNESTO",O,1,DEM,1030425,0,1025395,0,0,5029,3967,30000,0,30000,0,2217,726777,KY,6,,W,,L,46,237175,9684,12/31/1998,610,0
H8KY06099,"RUSSELL, ROBERT",O,1,DEM,638971,0,635553,0,0,151,1000,100000,54000,16000,54064,84000,458869,KY,6,,L,,,0,2500,0,12/31/1998,6479,0
H8KY06107,"ROSE, JOHN A ""ECK""",O,1,DEM,340758,0,339268,0,0,1489,6000,0,0,0,0,7345,281069,KY,6,,L,,,0,50500,0,12/31/1998,0,0
H8KY06115,"LAND, SCOTT ANTHONY",O,1,DEM,5663,0,5662,0,0,0,2346,0,0,0,0,0,3317,KY,6,,L,,,0,0,0,6/30/1998,4,0
H6KY06085,"FLETCHER, ERNEST LEE",O,2,REP,1283184,10088,1286068,58284,2885,0,0,0,0,12000,0,0,789974,KY,6,,W,,W,53,406103,35526,12/31/1998,2370,1000
H6KY06093,"ROSS, ANN ELIZABETH",,2,REP,80,0,570,0,244,0,0,0,0,0,0,5599,0,KY,6,,,,,,0,0,12/31/1998,0,0
H8KY06073,"WHITEHEAD, JAY L",O,2,REP,71560,0,71580,0,0,0,4134,35000,0,33492,0,13401,18481,KY,6,,L,,,0,0,0,12/31/1998,0,0
