Candidate identification,Candidate name,Incumbent challenger status,Party code,Party affiliation,Total receipts,Transfers from authorized committees,Total disbursements,Transfers to authorized committees,Beginning cash,Ending cash,Contributions from candidate,Loans from candidate,Other loans,Candidate loan repayments,Other loan repayments,Debts owed by,Total individual contributions,Candidate state,Candidate district,Special election status,Primary election status,Runoff election status,General election status,General election percentage,Contributions from other political committees,Contributions from party committees,Coverage end date,Refunds to individuals,Refunds to committees
H0GU01019,"PALOMO, ANTONIO M",,2,REP,53927,0,53925,0,0,0,0,0,0,0,0,0,0,GU,0,,,,L,42,0,0,11/3/1980,0,0
H6HI00016,"KURODA, JOSEPH TOSHIYUKI",,1,DEM,29126,0,27087,0,0,0,0,0,0,0,0,0,0,HI,0,,,,,,0,0,12/31/1980,0,0
H0HI01025,"CAMPBELL, CHARLES M",,1,DEM,7031,0,7009,0,0,0,0,0,0,0,0,0,0,HI,1,,L,,,0,0,0,12/31/1980,0,0
H6HI01063,"HEFTEL, MR. CECIL LANDAU",I,1,DEM,256604,0,235743,0,0,0,0,0,0,0,0,0,0,HI,1,,W,,W,80,0,0,12/31/1980,0,0
H6HI01071,"CRAVEN, JOHN P.",,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,HI,1,,,,,,0,0,12/31/1980,0,0
H8HI01010,"LARSON, JOHN KENNETH",,1,DEM,195,0,220,0,0,0,0,0,0,0,0,0,0,HI,1,,,,,,0,0,3/31/1979,0,0
H8HI01051,"FIGUEROA, DEBBRA",,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,HI,1,,,,,,0,0,3/31/1979,0,0
H0HI01017,"NOBLE, ALOMA EILEEN (KEEN)",,2,REP,5701,0,6276,0,0,0,0,0,0,0,0,0,0,HI,1,,W,,L,16,0,0,12/31/1980,0,0
H6HI01048,"PAUL, WILLIAM B.",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,HI,1,,,,,,0,0,12/31/1980,0,0
H8HI01069,"LARSEN, PETER DAVID",,3,LIB,195,0,220,0,0,0,0,0,0,0,0,0,0,HI,1,,,,,,0,0,2/12/1979,0,0
H6HI02046,"AKAKA, DANIEL K.",I,1,DEM,136391,0,96774,0,0,0,0,0,0,0,0,0,0,HI,2,,W,,W,90,0,0,12/31/1980,0,0
H8HI02018,"ISAAK, CHARLIE",,2,REP,0,0,1298,0,0,0,0,0,0,0,0,0,0,HI,2,,,,,,0,0,6/30/1980,0,0
H0IA01018,"LAREW, JAMES CRAIG",,1,DEM,47134,0,47134,0,0,0,0,0,0,0,0,0,0,IA,1,,W,,L,46,0,0,12/31/1980,0,0
H6IA01031,"MEZVINSKY, EDWARD",,1,DEM,14707,0,11997,0,0,0,0,0,0,0,0,0,0,IA,1,,,,,,0,0,12/31/1980,0,0
H8IA01011,"MYERS, RICHARD E",,1,DEM,1499,0,1572,0,0,0,0,0,0,0,0,0,0,IA,1,,,,,,0,0,12/31/1979,0,0
H6IA01015,"LEACH, JAMES A S",I,2,REP,232654,0,235692,0,0,0,0,0,0,0,0,0,0,IA,1,,W,,W,53,0,0,12/31/1980,0,0
H0IA02016,"SOVERN, STEVE",,1,DEM,119665,0,112885,0,0,0,0,0,0,0,0,0,0,IA,2,,W,,L,45,0,0,12/31/1980,0,0
H6IA02039,"BLOUIN, MICHAEL T",C,1,DEM,3665,0,4802,0,0,0,0,0,0,0,0,0,0,IA,2,,,,,,0,0,9/30/1980,0,0
H8IA02019,"TAUKE, TOM",I,2,REP,326406,0,308228,0,0,0,0,0,0,0,0,0,0,IA,2,,W,,W,54,0,0,12/31/1980,0,0
H0IA03055,"CUTLER, LYNN",O,1,DEM,236223,0,235140,0,0,0,0,0,0,0,0,0,0,IA,3,,W,,L,48,0,0,12/31/1980,0,0
H6IA03086,"RAPP, STEPHEN J.",,1,DEM,1405,0,1405,0,0,0,0,0,0,0,0,0,0,IA,3,,,,,,0,0,12/31/1980,0,0
H8IA03017,"KNUDSON, JOHN",,1,DEM,1120,0,1239,0,0,0,0,0,0,0,0,0,0,IA,3,,,,,,0,0,12/31/1979,0,0
H0IA03014,"WEST, JAMES C",O,2,REP,50397,0,45610,0,0,0,0,0,0,0,0,0,0,IA,3,,L,,,0,0,0,1/31/1981,0,0
H0IA03022,"EVANS, THOMAS COOPER",O,2,REP,576129,0,575496,0,0,0,0,0,0,0,0,0,0,IA,3,,W,,W,51,0,0,12/31/1980,0,0
H0IA03030,"HANSEN, WILLARD RICHARD",O,2,REP,44287,0,44285,0,0,0,0,0,0,0,0,0,0,IA,3,,L,,,0,0,0,12/31/1980,0,0
H0IA03048,"SIRES, PAUL EUGENE",O,2,REP,1607,0,1606,0,0,0,0,0,0,0,0,0,0,IA,3,,L,,,0,0,0,7/3/1980,0,0
H6IA03037,"GRASSLEY, CHARLES E.",I,2,REP,16611,0,60794,0,0,0,0,0,0,0,0,0,0,IA,3,,,,,,0,0,3/31/1980,0,0
H6IA04043,"SMITH, NEAL",I,1,DEM,93171,0,85861,0,0,0,0,0,0,0,0,0,0,IA,4,,W,,W,54,0,0,12/31/1980,0,0
H0IA04012,"HEIDEL, JACK",,2,REP,9887,0,9886,0,0,0,0,0,0,0,0,0,0,IA,4,,L,,,0,0,0,6/30/1980,0,0
H0IA04020,"YOUNG, DONALD CARTER",,2,REP,225240,0,221487,0,0,0,0,0,0,0,0,0,0,IA,4,,W,,L,46,0,0,12/31/1980,0,0
H0IA04038,"COSSON, GEORGE",,2,REP,5073,0,4762,0,0,0,0,0,0,0,0,0,0,IA,4,,L,,,0,0,0,7/14/1980,0,0
H6IA04050,"MINOR, CHARLES E.",,2,REP,0,0,669,0,0,0,0,0,0,0,0,0,0,IA,4,,,,,,0,0,3/31/1979,0,0
H6IA05024,"HARKIN, TOM",I,1,DEM,201953,0,231212,0,0,0,0,0,0,0,0,0,0,IA,5,,W,,W,60,0,0,12/31/1980,0,0
H0IA05019,"HULTMAN, CALVIN OSCAR",,2,REP,310031,0,309325,0,0,0,0,0,0,0,0,0,0,IA,5,,W,,L,40,0,0,12/31/1980,0,0
H6IA05040,"FULK, KENNETH R.",,2,REP,66,0,85,0,0,0,0,0,0,0,0,0,0,IA,5,,,,,,0,0,12/31/1980,0,0
H8IA05012,"OPPERMAN, GEORGE W.",,2,REP,0,0,1,0,0,0,0,0,0,0,0,0,0,IA,5,,,,,,0,0,12/31/1980,0,0
H8IA05020,"GARRETT, JULIAN B.",,2,REP,12335,0,12351,0,0,0,0,0,0,0,0,0,0,IA,5,,,,,,0,0,12/31/1980,0,0
H6IA06022,"BEDELL, BERKLEY",I,1,DEM,225749,0,200428,0,0,0,0,0,0,0,0,0,0,IA,6,,W,,W,64,0,0,12/31/1980,0,0
H0IA06017,"CARNEY, CLARENCE S",,2,REP,256426,0,250335,0,0,0,0,0,0,0,0,0,0,IA,6,,W,,L,36,0,0,12/31/1980,0,0
H8IA06010,"JUNKER, WILLIS EDGAR",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,IA,6,,,,,,0,0,6/26/1979,0,0
H0ID01022,"HAMMER, JAN H",O,1,DEM,13719,0,13709,0,0,0,0,0,0,0,0,0,0,ID,1,,,,,,0,0,12/31/1980,0,0
H0ID01048,"NICHOLS, GLENN W",O,1,DEM,97091,0,99293,0,0,0,0,0,0,0,0,0,0,ID,1,,W,,L,46,0,0,12/31/1980,0,0
H0ID01063,"MCKAY, TERRY BRUCE",O,1,DEM,22864,0,22862,0,0,0,0,0,0,0,0,0,0,ID,1,,L,,,0,0,0,1/31/1981,0,0
H8ID01025,"TRUBY, ROY",,1,DEM,1640,0,1999,0,0,0,0,0,0,0,0,0,0,ID,1,,,,,,0,0,12/31/1979,0,0
H0ID01030,"CRAIG, LARRY E",O,2,REP,311227,0,306910,0,0,0,0,0,0,0,0,0,0,ID,1,,W,,W,54,0,0,12/31/1980,0,0
H0ID01055,"KIDWELL, WAYNE L",O,2,REP,34533,0,34242,0,0,0,0,0,0,0,0,0,0,ID,1,,L,,,0,0,0,12/31/1980,0,0
H6ID01037,"SYMMS, STEVE",I,2,REP,16108,0,24386,0,0,0,0,0,0,0,0,0,0,ID,1,,,,,,0,0,11/12/1980,0,0
H0ID02012,"BILYEU, DIANE",,1,DEM,32358,0,32355,0,0,0,0,0,0,0,0,0,0,ID,2,,W,,L,41,0,0,12/31/1980,0,0
H6ID02035,"KRESS, STANLEY R.",,1,DEM,2213,0,2864,0,0,0,0,0,0,0,0,0,0,ID,2,,,,,,0,0,3/11/1980,0,0
H8ID02015,"HARDING, RALPH R.",,1,DEM,6400,0,6465,0,0,0,0,0,0,0,0,0,0,ID,2,,,,,,0,0,12/31/1979,0,0
H6ID02027,"HANSEN, GEORGE",I,2,REP,225194,0,222447,0,0,0,0,0,0,0,0,0,0,ID,2,,W,,W,59,0,0,12/31/1980,0,0
H8ID02023,"JONES, JAMES T.",,2,REP,92034,0,94186,0,0,0,0,0,0,0,0,0,0,ID,2,,L,,,0,0,0,9/30/1980,0,0
H0IL01012,"STROGER, JOHN H JR",,1,DEM,78886,0,78193,0,0,0,0,0,0,0,0,0,0,IL,1,,L,,,0,0,0,12/31/1980,0,0
H0IL01020,"WASHINGTON, HAROLD",,1,DEM,93338,0,87345,0,0,0,0,0,0,0,0,0,0,IL,1,,W,,W,95,0,0,12/31/1980,0,0
H0IL01038,"METCALFE, RALPH JR (UNREG)",,1,DEM,2556,0,782,0,0,0,0,0,0,0,0,0,0,IL,1,,L,,,0,0,0,2/27/1980,0,0
H6IL01035,"FRANCE, ERWIN A.",,1,DEM,1271,0,12042,0,0,0,0,0,0,0,0,0,0,IL,1,,,,,,0,0,1/25/1979,0,0
H8IL01031,"STEWART, BENNETT W.",I,1,DEM,30368,0,26419,0,0,0,0,0,0,0,0,0,0,IL,1,,L,,,0,0,0,12/31/1980,0,0
H0IL02010,"SAVAGE, AUGUSTUS A",O,1,DEM,78627,0,72350,0,0,0,0,0,0,0,0,0,0,IL,2,,W,,W,88,0,0,12/31/1980,0,0
H0IL02028,"DAVIS, LEON",O,1,DEM,24509,0,24732,0,0,0,0,0,0,0,0,0,0,IL,2,,L,,,0,0,0,10/15/1980,0,0
H0IL02036,"UNGER, ROBERT LOUIS",O,1,DEM,5854,0,5209,0,0,0,0,0,0,0,0,0,0,IL,2,,L,,,0,0,0,6/30/1980,0,0
H0IL02044,"GREER, RONALD V",O,1,DEM,9025,0,9025,0,0,0,0,0,0,0,0,0,0,IL,2,,,,,,0,0,3/31/1980,0,0
H0IL02051,"BROWN, REGINALD V",O,1,DEM,44840,0,32527,0,0,0,0,0,0,0,0,0,0,IL,2,,L,,,0,0,0,7/31/1980,0,0
H6IL02033,"MURPHY, MORGAN F.",I,1,DEM,350,0,23474,0,0,0,0,0,0,0,0,0,0,IL,2,,,,,,0,0,6/30/1980,0,0
H0IL02069,"HARRIS, MARSHA ANN",O,2,REP,1186,0,8925,0,0,0,0,0,0,0,0,0,0,IL,2,,W,,L,12,0,0,11/24/1980,0,0
H6IL02041,"LEAK, SPENCER",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,2,,,,,,0,0,3/31/1979,0,0
H6IL03023,"RUSSO, MARTIN A.",I,1,DEM,214096,0,211989,0,0,0,0,0,0,0,0,0,0,IL,3,,W,,W,69,0,0,12/31/1980,0,0
H8IL03029,"DUNNE, ROBERT L.",,2,REP,21820,0,24859,0,0,0,0,0,0,0,0,0,0,IL,3,,,,,,0,0,12/31/1979,0,0
H0IL04024,"JALOVEC, RICHARD S",,1,DEM,66988,0,66899,0,0,0,0,0,0,0,0,0,0,IL,4,,W,,L,32,0,0,12/31/1980,0,0
H8IL04019,"BILY, ROBERT J.",,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,4,,,,,,0,0,6/9/1979,0,0
H0IL04016,"SAVARD, JOSEPH P",,2,REP,10205,0,10204,0,0,0,0,0,0,0,0,0,0,IL,4,,L,,,0,0,0,5/28/1980,0,0
H6IL04021,"DERWINSKI, EDWARD J",I,2,REP,130462,0,108597,0,0,0,0,0,0,0,0,0,0,IL,4,,W,,W,68,0,0,12/31/1980,0,0
H0IL05013,"KLUCZYNSKI, MELANIE",,1,DEM,68344,0,67214,0,0,0,0,0,0,0,0,0,0,IL,5,,L,,,0,0,0,6/30/1980,0,0
H6IL05010,"FARY, JOHN G",I,1,DEM,69252,0,65952,0,0,0,0,0,0,0,0,0,0,IL,5,,W,,W,80,0,0,12/31/1980,0,0
H0IL05021,"KOTOWSKI, ROBERT V",,2,REP,6927,0,6925,0,0,0,0,0,0,0,0,0,0,IL,5,,W,,L,20,0,0,10/27/1980,0,0
H0IL05039,"BRENART, WALTER F",,2,REP,11220,0,8878,0,0,0,0,0,0,0,0,0,0,IL,5,,L,,,0,0,0,4/8/1980,0,0
H0IL06011,"REDA, MARIO RAYMOND",,1,DEM,27219,0,26894,0,0,0,0,0,0,0,0,0,0,IL,6,,W,,L,33,0,0,12/31/1980,0,0
H6IL06026,"HYDE, HENRY J.",I,2,REP,205329,0,140006,0,0,0,0,0,0,0,0,0,0,IL,6,,W,,W,67,0,0,12/31/1980,0,0
H0IL07019,"TURNER, MARY R",,1,DEM,8988,0,8043,0,0,0,0,0,0,0,0,0,0,IL,7,,L,,,0,0,0,3/31/1980,0,0
H6IL07024,"COLLINS, CARDISS",I,1,DEM,27675,0,21773,0,0,0,0,0,0,0,0,0,0,IL,7,,W,,W,85,0,0,12/31/1980,0,0
H0IL07027,"HOOPER, RUTH R",,2,REP,7255,0,7255,0,0,0,0,0,0,0,0,0,0,IL,7,,,,L,15,0,0,12/31/1980,0,0
H6IL08022,"ROSTENKOWSKI, DAN",I,1,DEM,194195,0,99355,0,0,0,0,0,0,0,0,0,0,IL,8,,W,,W,85,0,0,12/31/1980,0,0
H6IL09038,"YATES, SIDNEY R",I,1,DEM,74981,0,62525,0,0,0,0,0,0,0,0,0,0,IL,9,,W,,W,73,0,0,12/31/1980,0,0
H0IL09015,"ANDRICA, JOHN DEAN",,2,REP,9359,0,12212,0,0,0,0,0,0,0,0,0,0,IL,9,,W,,L,27,0,0,6/30/1980,0,0
H0IL10013,"HEASTON, CURTIS",O,1,DEM,9299,0,8421,0,0,0,0,0,0,0,0,0,0,IL,10,,,,,,0,0,12/31/1979,0,0
H0IL10021,"WEINBERGER, ROBERT A",C,1,DEM,285604,0,283170,0,0,0,0,0,0,0,0,0,0,IL,10,L,W,,L,39,0,0,12/31/1980,0,0
H0IL10039,"RUBENSTEIN, PAUL M",O,1,DEM,100,0,99,0,0,0,0,0,0,0,0,0,0,IL,10,,,,,,0,0,2/15/1980,0,0
H0IL10054,"FLYNN, THOMAS WILLIAM",,1,DEM,1535,0,3440,0,0,0,0,0,0,0,0,0,0,IL,10,,L,,,0,0,0,4/26/1980,0,0
H6IL10028,"MIKVA, ABNER J.",I,1,DEM,16272,0,50940,0,0,0,0,0,0,0,0,0,0,IL,10,,,,,,0,0,6/30/1980,0,0
H6IL10044,"HALES, DANIEL B.",,2,REP,69691,0,74611,0,0,0,0,0,0,0,0,0,0,IL,10,,,,,,0,0,12/31/1980,0,0
H6IL10051,"NIMROD, JOHN J",O,2,REP,26701,0,25080,0,0,0,0,0,0,0,0,0,0,IL,10,,,,,,0,0,6/30/1980,0,0
H8IL10016,"PORTER, JOHN EDWARD",I,2,REP,658709,0,669143,0,0,0,0,0,0,0,0,0,0,IL,10,W,W,,W,61,0,0,12/31/1980,0,0
H8IL10057,"SALAMON, EUGENE R.",,2,REP,0,0,373,0,0,0,0,0,0,0,0,0,0,IL,10,,,,,,0,0,12/31/1980,0,0
H6IL11026,"ANNUNZIO, FRANK",I,1,DEM,108074,0,59436,0,0,0,0,0,0,0,0,0,0,IL,11,,W,,W,70,0,0,12/31/1980,0,0
H0IL12027,"MCCARTNEY, DAVID",,1,DEM,9426,0,9327,0,0,0,0,0,0,0,0,0,0,IL,12,,W,,L,26,0,0,11/30/1980,0,0
H6IL12016,"CRANE, PHILIP M.",I,2,REP,326509,0,191160,0,0,0,0,0,0,0,0,0,0,IL,12,,W,,W,74,0,0,12/31/1980,0,0
H8IL13028,"STEFFEN, FREDERICK J.",,1,DEM,1175,0,3144,0,0,0,0,0,0,0,0,0,0,IL,13,,,,,,0,0,12/31/1979,0,0
H0IL13017,"SKINNER, CALVIN L JR",,2,REP,25792,0,26669,0,0,0,0,0,0,0,0,0,0,IL,13,,L,,,0,0,0,6/30/1980,0,0
H6IL13022,"MCCLORY, ROBERT",I,2,REP,99372,0,65510,0,0,0,0,0,0,0,0,0,0,IL,13,,W,,W,72,0,0,12/31/1980,0,0
H8IL13010,"VERBIC, RICHARD L.",,2,REP,6334,0,6359,0,0,0,0,0,0,0,0,0,0,IL,13,,,,,,0,0,12/31/1979,0,0
H6IL14020,"ERLENBORN, JOHN N",I,2,REP,79041,0,66340,0,0,0,0,0,0,0,0,0,0,IL,14,,W,,W,77,0,0,12/31/1980,0,0
H6IL15019,"CORCORAN, THOMAS J.",I,2,REP,146086,0,97859,0,0,0,0,0,0,0,0,0,0,IL,15,,W,,W,77,0,0,12/31/1980,0,0
H0IL16010,"AURAND, DOUGLAS R",O,1,DEM,41537,0,41535,0,0,0,0,0,0,0,0,0,0,IL,16,,W,,L,33,0,0,12/31/1980,0,0
H0IL16069,"HICKEY, CONN B",O,1,DEM,31149,0,31145,0,0,0,0,0,0,0,0,0,0,IL,16,,L,,,0,0,0,6/30/1980,0,0
H0IL16028,"SISLER, WILLIAM E",O,2,REP,26247,0,24105,0,0,0,0,0,0,0,0,0,0,IL,16,,L,,,0,0,0,1/31/1981,0,0
H0IL16036,"ANDERSON, STEVEN CRAIG",O,2,REP,30933,0,30759,0,0,0,0,0,0,0,0,0,0,IL,16,,L,,,0,0,0,12/31/1980,0,0
H0IL16044,"MARTIN, LYNN",O,2,REP,287229,0,262381,0,0,0,0,0,0,0,0,0,0,IL,16,,W,,W,67,0,0,12/31/1980,0,0
H0IL16051,"CROSBY, RICHARD JAMES",O,2,REP,78264,0,75325,0,0,0,0,0,0,0,0,0,0,IL,16,,L,,,0,0,0,3/31/1980,0,0
H6IL16025,"ANDERSON, JOHN B",I,2,REP,6028,0,25772,0,0,0,0,0,0,0,0,0,0,IL,16,,,,,,0,0,6/30/1979,0,0
H8IL16013,"LYON, DONALD MARVIN",O,2,REP,338265,0,337692,0,0,0,0,0,0,0,0,0,0,IL,16,,L,,,0,0,0,12/31/1980,0,0
H0IL17018,"MURER, MICHAEL A",,1,DEM,25095,0,22501,0,0,0,0,0,0,0,0,0,0,IL,17,,W,,L,34,0,0,11/30/1980,0,0
H6IL17049,"O'BRIEN, GEORGE M",I,2,REP,122443,0,132147,0,0,0,0,0,0,0,0,0,0,IL,17,,W,,W,66,0,0,12/31/1980,0,0
H0IL18016,"KNUPPEL, JOH LINEBAUGH",,1,DEM,27391,0,28360,0,0,0,0,0,0,0,0,0,0,IL,18,,,,L,38,0,0,12/31/1980,0,0
H6IL18013,"GRUNKEMEYER, VIRGIL R.",,1,DEM,13,0,24,0,0,0,0,0,0,0,0,0,0,IL,18,,,,,,0,0,3/31/1979,0,0
H6IL18021,"MICHEL, ROBERT H",I,2,REP,168667,0,134540,0,0,0,0,0,0,0,0,0,0,IL,18,,W,,W,62,0,0,12/31/1980,0,0
H6IL19037,"RAILSBACK, TOM",I,2,REP,69282,0,74031,0,0,0,0,0,0,0,0,0,0,IL,19,,W,,W,73,0,0,12/31/1980,0,0
H0IL20012,"ROBINSON, DAVID L",,1,DEM,318799,0,322851,0,0,0,0,0,0,0,0,0,0,IL,20,,W,,L,44,0,0,12/31/1980,0,0
H0IL20020,"NUESSEN, C DAVID",,2,REP,126512,0,127681,0,0,0,0,0,0,0,0,0,0,IL,20,,L,,,0,0,0,9/30/1980,0,0
H6IL20027,"FINDLEY, PAUL",I,2,REP,557582,0,530568,0,0,0,0,0,0,0,0,0,0,IL,20,,W,,W,56,0,0,12/31/1980,0,0
H0IL21010,"SEVERNS, PENNY LEE",,1,DEM,33277,0,27577,0,0,0,0,0,0,0,0,0,0,IL,21,,W,,L,32,0,0,12/31/1980,0,0
H6IL21025,"MADIGAN, EDWARD",I,2,REP,147512,0,148147,0,0,0,0,0,0,0,0,0,0,IL,21,,W,,W,68,0,0,12/31/1980,0,0
H0IL22018,"VOELZ, PETE",,1,DEM,21387,0,20875,0,0,0,0,0,0,0,0,0,0,IL,22,,W,,L,31,0,0,1/31/1981,0,0
H8IL22045,"BRUCE, TERRY L.",C,1,DEM,7450,0,9543,0,0,0,0,0,0,0,0,0,0,IL,22,,,,,,0,0,12/31/1979,0,0
H8IL22052,"CRANE, DAN",I,2,REP,193698,0,165236,0,0,0,0,0,0,0,0,0,0,IL,22,,W,,W,69,0,0,12/31/1980,0,0
H6IL23021,"PRICE, MELVIN",I,1,DEM,28222,0,21747,0,0,0,0,0,0,0,0,0,0,IL,23,,W,,W,64,0,0,12/30/1980,0,0
H0IL23016,"MONTALVO, PHILIP A",,2,REP,10660,0,11883,0,0,0,0,0,0,0,0,0,0,IL,23,,L,,,0,0,0,4/25/1980,0,0
H0IL23024,"DAVINROY, RONALD L",,2,REP,12641,0,15610,0,0,0,0,0,0,0,0,0,0,IL,23,,W,,L,36,0,0,12/31/1980,0,0
H8IL23027,"ENYART, HUGH LLOYD",,2,REP,400,0,428,0,0,0,0,0,0,0,0,0,0,IL,23,,,,,,0,0,12/31/1979,0,0
H6IL24037,"SIMON, PAUL",I,1,DEM,208356,0,198563,0,0,0,0,0,0,0,0,0,0,IL,24,,W,,W,49,0,0,12/31/1980,0,0
H8IL24041,"ANDERSON, JOHN T",,2,REP,43412,0,42494,0,0,0,0,0,0,0,0,0,0,IL,24,,W,,L,48,0,0,12/31/1980,0,0
H0IL24022,"BARRETT, JAMES H",,3,CST,20094,0,18759,0,0,0,0,0,0,0,0,0,0,IL,24,,,,L,3,0,0,1/31/1981,0,0
H6IN01025,"BENJAMIN, ADAM JR.",I,1,DEM,87070,0,73867,0,0,0,0,0,0,0,0,0,0,IN,1,,W,,W,72,0,0,12/31/1980,0,0
H6IN01074,"BILLINGS, DR. ROBERT J.",,2,REP,4045,0,4045,0,0,0,0,0,0,0,0,0,0,IN,1,,,,,,0,0,3/31/1979,0,0
H8IN01039,"CRUMPACKER, OWEN W.",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,IN,1,,L,,,0,0,0,3/31/1979,0,0
H6IN02023,"FITHIAN, FLOYD J.",I,1,DEM,238870,0,247964,0,0,0,0,0,0,0,0,0,0,IN,2,,,,W,54,0,0,12/31/1980,0,0
H0IN02018,"LOGAN, JAMES H",,2,REP,854,0,854,0,0,0,0,0,0,0,0,0,0,IN,2,,L,,,0,0,0,12/31/1980,0,0
H0IN02026,"NIEMEYER, ERNEST",,2,REP,62865,0,53426,0,0,0,0,0,0,0,0,0,0,IN,2,,W,,L,46,0,0,10/15/1980,0,0
H0IN02034,"BRADSHAW, JOHN O",,2,REP,30583,0,30583,0,0,0,0,0,0,0,0,0,0,IN,2,,L,,,0,0,0,6/30/1980,0,0
H0IN02059,"CONOVER, WILLIAM G.",,2,REP,21672,0,21689,0,0,0,0,0,0,0,0,0,0,IN,2,,L,,,0,0,0,12/31/1980,0,0
H0IN02067,"FLOREK, SARA KIRKENDALL",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,IN,2,,L,,,0,0,0,6/28/1980,0,0
H6IN02015,"ERWIN, WILLIAM W.",,2,REP,135,0,182,0,0,0,0,0,0,0,0,0,0,IN,2,,,,,,0,0,6/21/1979,0,0
H6IN02049,"OPPENHEIM, J PHILIP",,2,REP,24278,0,26021,0,0,0,0,0,0,0,0,0,0,IN,2,,,,,,0,0,12/31/1980,0,0
H8IN02011,"COSTAS, WILLIAM",,3,IND,27360,0,28822,0,0,0,0,0,0,0,0,0,0,IN,2,,,,,,0,0,3/12/1979,0,0
H6IN02056,"SULLIVAN, GLENN H.",,3,UNK,0,0,0,0,0,0,0,0,0,0,0,0,0,IN,2,,,,,,0,0,6/30/1980,0,0
H6IN03039,"BRADEMAS, JOHN",I,1,DEM,629630,0,689688,0,0,0,0,0,0,0,0,0,0,IN,3,,W,,L,45,0,0,12/31/1980,0,0
H0IN03024,"HILER, JOHN PATRICK",,2,REP,446300,0,407979,0,0,0,0,0,0,0,0,0,0,IN,3,,W,,W,55,0,0,12/31/1980,0,0
H0IN03032,"PFEIL, RICHARD JOHN",,2,REP,63415,0,65957,0,0,0,0,0,0,0,0,0,0,IN,3,,L,,,0,0,0,12/31/1980,0,0
H6IN03062,"THORSON, THOMAS LANDON",,2,REP,3438,0,3964,0,0,0,0,0,0,0,0,0,0,IN,3,,,,,,0,0,12/31/1980,0,0
H8IN04017,"WALDA, JOHN D",O,1,DEM,124087,0,126520,0,0,0,0,0,0,0,0,0,0,IN,4,,W,,L,39,0,0,12/31/1980,0,0
H0IN04014,"MACDONALD, ELMER",O,2,REP,26004,0,8865,0,0,0,0,0,0,0,0,0,0,IN,4,,L,,,0,0,0,6/30/1980,0,0
H0IN04022,"COATS, DANIEL R",O,2,REP,197664,0,191209,0,0,0,0,0,0,0,0,0,0,IN,4,,W,,W,61,0,0,12/31/1980,0,0
H0IN04030,"HELMKE, PAUL",O,2,REP,40203,0,40606,0,0,0,0,0,0,0,0,0,0,IN,4,,L,,,0,0,0,12/31/1980,0,0
H6IN04045,"QUAYLE, DANFORTH J.",I,2,REP,1826,0,23904,0,0,0,0,0,0,0,0,0,0,IN,4,,,,,,0,0,5/15/1979,0,0
H8IN04033,"HIVELY, TERRY EUGENE",,3,AMP,752,0,960,0,0,0,0,0,0,0,0,0,0,IN,4,,,,,,0,0,12/31/1980,0,0
H0IN04048,"HOPE, STEPHEN P.",O,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,IN,4,,,,L,0,0,0,12/31/1980,0,0
H0IN05011,"ACKERSON, NELS",,1,DEM,102732,0,106436,0,0,0,0,0,0,0,0,0,0,IN,5,,W,,L,38,0,0,12/31/1980,0,0
H8IN05022,"HEISS, MAX ERVIN",,1,DEM,762,0,762,0,0,0,0,0,0,0,0,0,0,IN,5,,,,,,0,0,3/31/1979,0,0
H6IN05042,"HILLIS, ELWOOD H",I,2,REP,134702,0,173461,0,0,0,0,0,0,0,0,0,0,IN,5,,W,,W,62,0,0,12/31/1980,0,0
H6IN06032,"EVANS, DAVID WALTER",I,1,DEM,264972,0,256828,0,0,0,0,0,0,0,0,0,0,IN,6,,W,,W,50,0,0,12/31/1980,0,0
H0IN06019,"BOYS, DONALD",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,IN,6,,,,,,0,0,12/31/1979,0,0
H0IN06027,"STOVALL, ROS",,2,REP,6305,0,6301,0,0,0,0,0,0,0,0,0,0,IN,6,,L,,,0,0,0,12/31/1980,0,0
H6IN06040,"LANGE, ALEXANDE T.",,2,REP,28156,0,28189,0,0,0,0,0,0,0,0,0,0,IN,6,,,,,,0,0,12/31/1979,0,0
H6IN06065,"CRANE, DAVID GOODRICH",,2,REP,524285,0,527379,0,0,0,0,0,0,0,0,0,0,IN,6,,W,,L,50,0,0,12/31/1980,0,0
H0IN07017,"CARROLL, PATRICK DUNSTAN",,1,DEM,54038,0,51810,0,0,0,0,0,0,0,0,0,0,IN,7,,W,,L,33,0,0,12/31/1980,0,0
H6IN07071,"ZIETLOW, CHARLOTTE T.",,1,DEM,6911,0,7086,0,0,0,0,0,0,0,0,0,0,IN,7,,,,,,0,0,12/31/1980,0,0
H6IN07097,"MASON, JAMES MICHAEL",,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,IN,7,,,,,,0,0,1/28/1980,0,0
