Candidate identification,Candidate name,Incumbent challenger status,Party code,Party affiliation,Total receipts,Transfers from authorized committees,Total disbursements,Transfers to authorized committees,Beginning cash,Ending cash,Contributions from candidate,Loans from candidate,Other loans,Candidate loan repayments,Other loan repayments,Debts owed by,Total individual contributions,Candidate state,Candidate district,Special election status,Primary election status,Runoff election status,General election status,General election percentage,Contributions from other political committees,Contributions from party committees,Coverage end date,Refunds to individuals,Refunds to committees
H8IL10016,"PORTER, JOHN EDWARD",I,2,REP,223322,0,141959,0,3313,84674,0,0,0,0,0,7099,122080,IL,10,,W,,W,73,0,0,12/31/1984,0,0
H6IL11026,"ANNUNZIO, FRANK",I,1,DEM,206371,13545,211802,0,98257,92826,0,0,0,0,0,0,86161,IL,11,,W,,W,63,0,0,12/31/1984,5200,0
H2IL11017,"MOYNIHAN, JAMES",,2,REP,2404,0,2415,0,11,0,0,0,0,510,0,0,1994,IL,11,,,,,,0,0,12/31/1983,0,0
H4IL11013,"GRUTZMACHER, WILLIAM J",,2,REP,2391,0,7795,0,0,-1747,0,871,0,871,0,1890,1520,IL,11,,L,,,0,0,0,10/15/1984,0,0
H4IL11021,"THEUSCH, CHARLES JOSEPH",,2,REP,79788,0,74153,0,0,5632,0,34647,0,0,0,64927,14432,IL,11,,W,,L,37,0,0,11/6/1984,0,0
H4IL11047,"SCHMITT, DANIEL",,2,REP,1134,0,1134,0,0,0,0,0,0,0,0,0,65,IL,11,,L,,,0,0,0,3/28/1984,0,0
H4IL12011,"LA FLAMME, EDWARD J",,1,DEM,5000,0,0,0,0,5000,0,0,0,0,0,0,0,IL,12,,W,,L,22,0,0,10/31/1984,0,0
H6IL12016,"CRANE, PHILIP MILLER",I,2,REP,398450,0,443781,0,201592,156251,0,0,0,0,0,0,353260,IL,12,,W,,W,78,0,0,12/31/1984,0,0
H4IL13084,"DONOHUE, MICHAEL JOSEPH",O,1,DEM,29736,0,29735,0,0,0,0,5877,0,707,0,5169,16332,IL,13,,W,,L,33,0,0,12/31/1984,0,0
H2IL13021,"RHOADS, MARK QUENTIN",O,2,REP,63127,0,63143,0,18,0,0,0,0,0,0,38577,40039,IL,13,,L,,,0,0,0,12/31/1984,0,0
H4IL13019,"FAWELL, THOMAS WILLIAM",O,2,REP,121783,0,121735,0,0,47,0,100000,0,100000,0,0,14300,IL,13,,,,,,0,0,3/31/1984,2400,0
H4IL13027,"KOPITKE, KYLE KENLEY",O,2,REP,745,0,118,0,0,624,0,0,0,0,0,600,45,IL,13,,L,,,0,0,0,12/31/1983,0,0
H4IL13035,"HUDSON, GEORGE RAYMOND",O,2,REP,223816,0,223815,0,0,0,0,95500,0,95500,0,0,28916,IL,13,,L,,,0,0,0,12/31/1984,0,0
H4IL13043,"FAWELL, HARRIS W",O,2,REP,210918,0,176689,0,0,34226,0,4604,0,4605,0,0,126136,IL,13,,W,,W,67,0,0,12/31/1984,0,0
H4IL13050,"NELSON, DIANA",O,2,REP,86169,0,85373,200,0,795,0,13000,0,1684,0,13530,36299,IL,13,,L,,,0,0,0,12/31/1984,0,0
H4IL13068,"JORDAN, TERRENCE MICHAEL",O,2,REP,24600,0,24541,0,0,125,0,0,0,0,0,4385,6133,IL,13,,L,,,0,0,0,12/31/1984,2000,0
H4IL13100,"SNYDER, WILLIAM M JR",O,2,REP,7312,0,7220,0,0,91,0,0,0,0,0,0,5062,IL,13,,L,,,0,0,0,4/11/1984,0,0
H6IL13022,"MCCLORY, ROBERT",C,2,REP,410,0,13702,0,13042,0,0,0,0,0,0,0,0,IL,13,,,,,,0,0,12/1/1984,0,0
H6IL14020,"ERLENBORN, JOHN N",I,2,REP,2854,0,37723,0,35734,866,0,0,0,0,0,0,380,IL,13,,,,,,0,0,12/31/1984,0,0
H2IL14037,"MCGRATH, DAN",O,1,DEM,61045,0,58521,0,35,2557,0,900,0,0,0,4872,23664,IL,14,,W,,L,38,0,0,12/31/1984,0,0
H4IL14058,"SPARROW, GREGORY B",O,1,DEM,29055,0,29054,15,0,0,0,3547,0,2100,0,2556,24312,IL,14,,L,,,0,0,0,12/31/1984,500,0
H4IL14017,"VERBIC, RICHARD L",O,2,REP,139091,11913,139090,0,0,0,0,10000,0,8680,0,0,38216,IL,14,,L,,,0,0,0,6/27/1984,0,0
H4IL14025,"JOHNSON, THOMAS LEE",O,2,REP,169220,0,158235,0,0,10985,0,121800,0,0,0,141926,38237,IL,14,,L,,,0,0,0,3/31/1984,0,0
H4IL14033,"GROTBERG, JOHN E",O,2,REP,460936,2062,436508,0,0,24429,0,36000,0,23000,0,24829,232468,IL,14,,W,,W,62,0,0,12/31/1984,0,0
H4IL14041,"CUNNINGHAM, JOHN ANDREW",O,2,REP,20074,0,17193,0,0,2881,0,6000,0,0,0,3800,14074,IL,14,,L,,,0,0,0,3/1/1984,0,0
H6IL15019,"CORCORAN, TOM",I,2,REP,43220,0,60864,40534,17644,0,0,0,0,0,0,0,10245,IL,14,,,,,,0,0,6/30/1983,0,0
H4IL15014,"HOFFMANN, JOHN MICHAEL",,1,DEM,31533,0,31492,0,0,41,0,18750,0,13125,0,25395,6573,IL,15,,W,,L,27,0,0,10/17/1984,125,0
H6IL21025,"MADIGAN, EDWARD R",I,2,REP,291147,0,206523,0,52290,136912,0,9450,0,9450,0,0,85661,IL,15,,W,,W,73,0,0,12/31/1984,1058,0
H2IL16016,"SCHWERDTFEGER, CARL R ""SKIP""",,1,DEM,199679,3574,199851,3574,289,126,0,18215,0,9740,0,17702,72597,IL,16,,W,,L,42,0,0,12/31/1984,100,0
H0IL16044,"MARTIN, LYNN M",I,2,REP,332491,0,352005,0,41711,25147,0,0,0,0,0,16660,151515,IL,16,,W,,W,58,0,0,12/31/1984,0,0
H4IL16012,"BOHNSACK, KENNETH F",,2,REP,8291,0,8290,0,0,0,0,1600,0,96,0,0,2691,IL,16,,L,,,0,0,0,4/30/1984,0,0
H2IL19010,"EVANS, LANE",I,1,DEM,465759,0,465817,0,2153,2095,0,40000,0,22500,0,40181,134282,IL,17,,W,,W,57,0,0,12/31/1984,360,0
H2IL17014,"MCMILLAN, KENNETH G",,2,REP,439241,0,435184,0,1967,6064,0,32587,0,7543,0,81170,184824,IL,17,,W,,L,43,0,0,12/31/1984,0,0
H4IL17010,"MICHALSKI, JACK",,2,REP,47648,0,47647,0,0,0,0,31482,0,2160,0,19422,15744,IL,17,,L,,,0,0,0,12/31/1984,100,0
H4IL17028,"LEE, DANIEL E",,2,REP,23071,0,22972,0,0,97,0,7600,0,0,0,7600,13045,IL,17,,L,,,0,0,0,12/31/1984,0,0
H6IL19037,"RAILSBACK, THOMAS F",C,2,REP,0,0,1062,0,1062,0,0,0,0,0,0,0,0,IL,17,,,,,,0,0,3/8/1983,0,0
H2IL18012,"STEPHENS, GEORGE DOUGLAS",,1,DEM,1231,0,513,0,756,842,0,0,0,0,0,0,10,IL,18,,,,,,0,0,12/31/1984,0,0
H4IL18018,"BRADLEY, GERALD A",,1,DEM,59998,0,58998,0,0,999,0,10000,0,0,0,10000,29766,IL,18,,W,,L,39,0,0,11/26/1984,100,0
H6IL18021,"MICHEL, ROBERT H",I,2,REP,681434,0,707734,0,76531,50231,0,0,0,0,0,0,238358,IL,18,,W,,W,61,0,0,12/31/1984,45,0
H2IL19028,"GWINN, JOHN",,1,DEM,93250,0,93852,0,608,6,0,10000,0,38382,0,2141,40629,IL,19,,L,,,0,0,0,12/31/1984,1923,0
H4IL19016,"JAKOBSSON, ERIC",,1,DEM,55051,5611,54666,0,0,382,0,31850,0,10300,0,22170,29474,IL,19,,L,,,0,0,0,9/30/1984,0,0
H4IL19024,"LINDLEY, TOM",,1,DEM,109665,0,116977,0,0,257,0,6988,0,2950,0,5345,51246,IL,19,,L,,,0,0,0,12/31/1984,0,0
H4IL19032,"BRUCE, TERRY L",,1,DEM,303546,0,300837,0,0,2708,0,18000,0,0,0,24550,96358,IL,19,,W,,W,52,0,0,12/31/1984,0,0
H4IL19040,"COFFEY, MAX E",,2,REP,50048,0,50042,0,0,5,0,1324,0,0,0,6975,45336,IL,19,,L,,,0,0,0,12/31/1984,500,0
H8IL22052,"CRANE, DANIEL B",I,2,REP,340245,0,389043,0,51443,2643,0,10000,0,5000,0,7890,176097,IL,19,,W,,L,48,0,0,12/31/1984,10,0
H0IL20012,"ROBINSON, DAVID L",,1,DEM,0,0,365,0,365,0,0,0,0,0,0,0,0,IL,20,,,,,,0,0,12/31/1984,0,0
H2IL20018,"CURRAN, MICHAEL D",,1,DEM,0,0,300,0,611,311,0,0,0,0,0,3899,0,IL,20,,,,,,0,0,12/31/1984,0,0
H2IL20026,"DURBIN, RICHARD JOSEPH",I,1,DEM,472069,0,466556,0,3007,8519,0,0,0,9000,0,0,211330,IL,20,,W,,W,61,0,0,12/31/1984,2095,0
H4IL20022,"WIDMAR, LOUIS K",,1,DEM,694,0,694,0,0,0,0,0,0,0,0,0,0,IL,20,,L,,,0,0,0,3/20/1984,0,0
H4IL20014,"AUSTIN, RICHARD G",,2,REP,218698,15000,217728,0,0,967,0,10000,0,0,0,10000,116599,IL,20,,W,,L,39,0,0,12/31/1984,75,0
H6IL20027,"FINDLEY,PAUL",C,2,REP,37530,0,67179,1100,62562,32026,0,0,0,0,0,0,20530,IL,20,,,,,,0,0,12/31/1984,0,0
H2IL21016,"CLIMACO, SANDRA L.",,1,DEM,5374,0,6146,0,641,0,0,1230,0,0,0,2817,1862,IL,21,,L,,,0,0,0,5/9/1984,0,0
H6IL23021,"PRICE, MELVIN",I,1,DEM,106786,0,110088,12293,22363,19062,0,0,0,0,0,0,21925,IL,21,,W,,W,60,0,0,12/31/1984,0,0
H2IL21024,"GAFFNER, ROBERT H",,2,REP,5963,0,5990,0,636,608,0,1050,0,0,0,13482,785,IL,21,,W,,L,40,0,0,12/31/1984,0,0
H4IL22010,"BUZBEE, KENNETH VON",O,1,DEM,134388,0,133840,0,0,548,0,33000,0,5000,0,28000,70601,IL,22,,L,,,0,0,0,12/31/1984,1000,0
H4IL22044,"GRAY, KENNETH JAMES",O,1,DEM,198832,0,195254,0,0,3576,0,0,0,0,0,8810,134923,IL,22,,W,,W,50,0,0,12/31/1984,450,0
H6IL24037,"SIMON, PAUL",I,1,DEM,22146,0,39158,0,17016,3,0,0,0,0,0,0,6725,IL,22,,,,,,0,0,8/22/1983,0,0
H4IL22051,"PATCHETT, JOHN RANDALL (RANDY)",O,2,REP,288414,0,253062,0,0,4106,0,0,0,0,0,2632,86052,IL,22,,W,,L,50,0,0,12/31/1984,0,0
H0IL23024,"DAVINROY, RONALD L",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,IL,23,,,,,,0,0,6/30/1983,0,0
H2IN01040,"HALL, KATIE",I,1,DEM,182640,0,187837,0,5139,-41,0,3959,0,2147,0,23704,74846,IN,1,,L,,,0,0,0,12/31/1984,0,0
H4IN01012,"VISCLOSKY, PETER J",C,1,DEM,194472,0,175415,0,0,19056,0,15000,0,16086,0,0,123763,IN,1,,W,,W,71,0,0,12/31/1984,0,0
H4IN01020,"CRAWFORD, JACK F",C,1,DEM,262000,57590,285692,33613,0,9920,0,35500,0,35962,0,1005,148482,IN,1,,L,,,0,0,0,12/31/1984,125,0
H6IN01025,"BENJAMIN, ADAM JR",C,1,DEM,0,0,14277,0,14277,0,0,0,0,0,0,0,0,IN,1,,,,,,0,0,2/11/1983,0,0
H2IN01016,"ROMANOWSKI, THADDEUS",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,IN,1,,L,,,0,0,0,10/15/1984,0,0
H2IN01024,"KRIEGER, THOMAS H",,2,REP,1110,0,1134,0,24,0,0,0,0,0,0,0,10,IN,1,,L,,,0,0,0,6/30/1984,0,0
H4IN01061,"HARRIGAN, A F PETE",,2,REP,550,0,550,0,0,0,0,0,0,0,0,0,350,IN,1,,L,,,0,0,0,6/30/1984,0,0
H4IN01103,"GRENCHIK, JOSEPH BENEDICT",,2,REP,52058,1387,46469,0,0,5588,0,14000,0,0,0,9000,36172,IN,1,,W,,L,29,0,0,10/24/1984,0,0
H4IN01111,"WILLIS, JAMES ELLIOTT",,3,LIB,520,0,0,0,0,520,0,0,0,0,0,0,520,IN,1,,W,,L,0,0,0,11/6/1984,0,0
H6IN10059,"SHARP, PHILIP RILEY",I,1,DEM,429818,0,409593,0,27705,47929,0,0,0,0,0,0,160845,IN,2,,W,,W,53,0,0,12/31/1984,380,0
H0IN02059,"CONOVER, WILLIAM G.",,2,REP,0,0,0,0,8,0,0,0,0,0,0,0,0,IN,2,,,,,,0,0,12/31/1983,0,0
H2IN02022,"MACKENZIE, KEN",C,2,REP,406512,0,399755,0,176,6931,0,5000,0,5000,0,40239,195462,IN,2,,W,,L,46,0,0,12/31/1984,0,0
H2IN02030,"VAN NATTA, RALPH",,2,REP,439,0,10888,0,10449,0,0,0,0,0,0,0,0,IN,2,,,,,,0,0,6/30/1984,0,0
H6IN10075,"FRAZIER, WILLIAM GOULD",C,2,REP,35074,0,35321,0,265,17,0,25233,0,1156,0,303341,6341,IN,2,,L,,,0,0,0,12/31/1984,0,0
H2IN03012,"ROSS, STEVEN",C,1,DEM,36310,0,36309,0,0,0,0,1000,0,1000,0,0,19539,IN,3,,L,,,0,0,0,6/30/1984,0,0
H2IN03020,"BODINE, RICHARD CLAY",,1,DEM,1334,0,1866,0,605,73,0,0,0,0,0,20235,1100,IN,3,,,,,,0,0,6/30/1983,0,0
H2IN03053,"WARD, THOMAS WILLIAM (TOM)",,1,DEM,0,0,0,0,0,310,0,0,0,0,0,0,0,IN,3,,,,,,0,0,6/30/1983,0,0
H4IN03018,"BARNES, MICHAEL PHILLIP",C,1,DEM,271725,11516,260517,0,0,11210,0,25000,0,25000,0,1436,140567,IN,3,,W,,L,47,0,0,12/31/1984,350,0
H4IN03026,"BARRETT, DAVID MARSHALL",C,1,DEM,3692,0,2902,0,0,789,0,0,0,0,0,0,1416,IN,3,,L,,,0,0,0,6/4/1984,0,0
H0IN03024,"HILER, JOHN PATRICK",I,2,REP,476428,0,460285,0,36123,52265,0,0,0,0,0,0,257098,IN,3,,W,,W,52,0,0,12/31/1984,50,0
H4IN04016,"BARNARD, MICHAEL H",,1,DEM,38179,0,36957,0,0,1219,0,0,0,0,0,0,11041,IN,4,,W,,L,39,0,0,12/31/1984,0,0
H4IN04024,"HIGHLEN, MIKE",,1,DEM,152,0,152,0,0,0,0,0,0,0,0,0,105,IN,4,,L,,,0,0,0,5/10/1984,0,0
H0IN04022,"COATS, DANIEL R",I,2,REP,251237,0,213293,5278,42768,80711,0,0,0,0,0,0,118848,IN,4,,W,,W,61,0,0,12/31/1984,0,0
H0IN04030,"HELMKE, PAUL",C,2,REP,125,0,255,0,130,0,0,0,0,255,0,3710,0,IN,4,,,,,,0,0,12/31/1984,0,0
H2IN05017,"MAXWELL, ALLEN B",,1,DEM,25506,0,26170,0,767,102,0,5728,0,4629,0,1100,11865,IN,5,,W,,L,32,0,0,12/31/1984,0,0
H6IN05042,"HILLIS, ELWOOD H",I,2,REP,175695,0,125307,0,4394,54783,0,0,0,0,0,0,71427,IN,5,,W,,W,68,0,0,12/31/1984,0,0
H2IN06064,"GRABIANOWSKI, GEORGE E",C,1,DEM,386,0,1840,0,1453,0,0,0,0,0,0,0,128,IN,6,,,,,,0,0,12/31/1983,0,0
H4IN06011,"CAMPBELL, HOWARD O",,1,DEM,14992,0,14921,0,0,72,0,1300,0,1300,0,1000,7478,IN,6,,W,,L,27,0,0,12/31/1984,0,0
H4IN06029,"HUNT, ROBERT REX",,1,DEM,0,0,164,0,0,36,0,0,0,0,0,0,0,IN,6,,L,,,0,0,0,5/16/1984,0,0
H0IN06027,"STOVALL, ROS",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,IN,6,,,,,,0,0,6/30/1983,0,0
H2IN06015,"PRICE, JOHN RICHARD",C,2,REP,2351,0,2528,0,176,0,0,0,0,0,0,0,2345,IN,6,,,,,,0,0,3/31/1983,0,0
H2IN06023,"BURTON, DAN M C",I,2,REP,259032,50,235502,0,15938,39506,0,0,0,24545,0,0,130126,IN,6,,W,,W,73,0,0,12/31/1984,375,0
H2IN06031,"MELCHERT, BRUCE B",C,2,REP,2203,0,1293,0,473,1383,0,0,0,0,0,0,1594,IN,6,,,,,,0,0,12/31/1984,0,0
H2IN06049,"NATION, STEVEN ROY",C,2,REP,500,0,500,0,0,0,0,0,0,0,0,0,500,IN,6,,,,,,0,0,7/22/1983,0,0
H4IN06060,"DILK, LINDA SUE",,3,LIB,0,0,0,0,0,0,0,0,0,0,0,0,0,IN,6,,W,,L,1,0,0,10/15/1984,0,0
H2IN07013,"BONNEY, STEPHEN S",,1,DEM,850,0,1313,0,463,0,0,0,0,0,0,0,850,IN,7,,,,,,0,0,6/30/1983,0,0
H4IN07019,"SMITH, ARTHUR EUGENE",,1,DEM,92224,0,89222,0,0,3001,0,0,0,0,0,14295,33662,IN,7,,W,,L,31,0,0,12/31/1984,0,0
H6IN07030,"MYERS, JOHN T",I,2,REP,216101,5100,178334,6255,70146,107915,0,0,0,0,0,0,89443,IN,7,,W,,W,67,0,0,12/31/1984,50,0
H2IN08029,"MCCLOSKEY, FRANCIS (FRANK) X.",I,1,DEM,483703,0,504478,0,277,6352,0,0,0,0,0,0,148929,IN,8,,W,,W,50,0,0,12/31/1984,60,0
H6IN08053,"CORNWELL, DAVID LANCE",C,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,IN,8,,,,,,0,0,12/31/1983,0,0
H2IN08045,"MCINTYRE, RICHARD DEAN SR",C,2,REP,480831,0,473066,0,0,7763,0,67000,0,36292,0,36405,148640,IN,8,,W,,L,50,0,0,12/31/1984,50,0
H4IN08017,"BENDER, JOHN W",C,2,REP,17005,0,17005,0,0,0,0,5607,0,5607,0,0,5000,IN,8,,L,,,0,0,0,12/31/1983,0,0
H4IN08025,"LUDWYCK, JIM",C,2,REP,218064,0,218063,0,0,0,0,107757,0,107757,0,0,12560,IN,8,,L,,,0,0,0,9/30/1984,0,0
H4IN08041,"WAGGONER, DAVID L ""DAVE""",,2,REP,6667,0,6412,0,0,255,0,5797,0,0,0,5798,870,IN,8,,L,,,0,0,0,4/18/1984,0,0
H8IN08026,"DECKARD, JOEL",C,2,REP,1438,0,9013,0,7576,0,0,0,0,0,0,4000,80,IN,8,,,,,,0,0,12/31/1984,0,0
H6IN09036,"HAMILTON, LEE H",I,1,DEM,243432,0,208456,150,447,35422,0,0,0,0,0,0,114377,IN,9,,W,,W,65,0,0,12/31/1984,0,0
H0IN02018,"LOGAN, JAMES HENSLEY",,2,REP,644,0,643,0,0,0,0,0,0,0,0,0,440,IN,9,,L,,,0,0,0,6/30/1984,0,0
H2IN09027,"COATES, FLOYD EUGENE",,2,REP,11007,0,11702,0,704,6,0,0,0,1650,0,78335,3161,IN,9,,W,,L,35,0,0,11/26/1984,0,0
H2IN09035,"CORCORAN, JOSEPH V",,2,REP,16347,0,16719,0,372,0,0,0,0,13355,0,0,0,IN,9,,,,,,0,0,12/31/1984,0,0
H6IN11040,"JACOBS, ANDREW JR",I,1,DEM,36465,0,30412,0,870,6920,0,0,0,0,0,0,36321,IN,10,,W,,W,59,0,0,12/31/1984,125,0
H2IN10025,"CARROLL, MICHAEL A",,2,REP,8470,0,13235,0,5407,642,0,0,0,0,0,0,2490,IN,10,,,,,,0,0,6/30/1983,25,0
H4IN10013,"WATKINS, JOSEPH P",,2,REP,118735,0,112081,0,0,6653,0,0,0,0,0,9335,82781,IN,10,,W,,L,41,0,0,12/31/1984,100,0
H6KS00015,"MCATEE, CHARLES D",,3,,877,0,1074,0,247,51,0,0,0,0,0,409,877,KS,0,,,,,,0,0,12/31/1984,438,0
H2KS01012,"ROTH, KENT",,1,DEM,678,0,1022,0,344,0,0,0,0,0,0,0,400,KS,1,,,,,,0,0,5/31/1983,0,0
H4KS01018,"RINGER, DARRELL T",,1,DEM,34308,0,33633,0,0,673,0,540,0,200,0,10989,18934,KS,1,,W,,L,23,0,0,12/31/1984,0,0
H0KS01016,"ROBERTS, CHARLES PATRICK",I,2,REP,157020,0,96624,0,64915,125309,0,0,0,0,0,0,72332,KS,1,,W,,W,76,0,0,12/31/1984,0,0
H2KS02010,"SLATTERY, JAMES C",I,1,DEM,312948,0,312591,0,5986,6345,0,0,0,3000,0,0,128940,KS,2,,W,,W,60,0,0,12/31/1984,0,0
H2KS02044,"KAY, MORRIS",C,2,REP,493,0,90,0,713,1115,0,0,0,0,0,30684,0,KS,2,,,,,,0,0,6/30/1984,0,0
H2KS02069,"MCCORMICK, WILLIAM B",C,2,REP,0,0,503,498,5,0,0,0,0,0,0,0,498,KS,2,,,,,,0,0,6/30/1983,0,0
H4KS02016,"VAN SLYKE, JAMES KING II",,2,REP,55588,0,55569,0,0,18,0,2072,0,2167,0,0,32800,KS,2,,W,,L,39,0,0,11/26/1984,0,0
H4KS02024,"LAFLIN, ROBERT DUDLEY",,2,REP,25137,0,24004,0,0,0,0,11001,0,0,0,3442,2973,KS,2,,L,,,0,0,0,1/31/1985,0,0
H8KS02017,"JEFFRIES, JAMES E",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,KS,2,,,,,,0,0,6/30/1983,0,0
H8KS02025,"HEIN, RONALD REED",,2,REP,12705,0,12777,0,298,225,0,0,0,8425,0,8864,11970,KS,2,,,,,,0,0,12/31/1984,0,0
H0KS03020,"WATKINS, DANIEL L",,1,DEM,36025,0,36133,0,108,0,0,0,0,19667,0,0,26725,KS,3,,,,,,0,0,10/13/1984,0,0
H4KS03048,"REARDON, JOHN E",O,1,DEM,276676,0,273960,50441,0,2724,0,13028,0,0,0,13028,106870,KS,3,,W,,L,40,0,0,12/31/1984,0,0
H4KS03014,"MEYERS, JAN",O,2,REP,445794,0,444445,0,0,1348,0,17000,0,2050,0,20640,178198,KS,3,,W,,W,55,0,0,12/31/1984,100,0
H4KS03022,"LEFFEL, RUSSELL C ""RUSTY""",O,2,REP,155968,0,155281,0,0,687,0,20000,0,0,0,20000,115698,KS,3,,L,,,0,0,0,12/31/1984,525,0
H4KS03030,"ALLEN, MARJORIE POWELL",O,2,REP,455167,0,455115,0,0,51,0,349900,0,500,0,0,85753,KS,3,,L,,,0,0,0,12/31/1984,1000,0
H4KS03063,"UHLMANN, JOHN W",O,2,REP,230786,0,230786,0,0,0,0,25000,0,7302,0,104322,112245,KS,3,,L,,,0,0,0,12/31/1984,200,0
H6KS03043,"WINN, LARRY JR",I,2,REP,1068,0,10604,0,36707,27170,0,0,0,0,0,0,0,KS,3,,,,,,0,0,12/31/1984,0,0
H4KS03071,"RALPH, JOHN S JR",O,3,IND,29825,0,29387,0,0,438,0,20000,0,300,0,19700,4890,KS,3,,W,,L,5,0,0,12/31/1984,0,0
H6KS04041,"GLICKMAN, DANIEL R",I,1,DEM,198867,0,162316,0,40962,77510,0,0,0,0,0,0,127451,KS,4,,W,,W,74,0,0,12/31/1984,0,0
H4KS04020,"SCHULTZ, GORDON",,2,REP,11209,0,11210,0,0,1,0,0,0,0,0,1227,6209,KS,4,,,,,,0,0,3/31/1984,0,0
H4KS04053,"KRAUSE, WILLIAM VERNE",,2,REP,17909,0,17908,0,0,0,0,0,0,0,0,0,8159,KS,4,,W,,L,26,0,0,11/26/1984,0,0
H2KS05013,"ROWE, LEE",,1,DEM,57,0,1410,0,1353,1069,0,0,0,0,0,0,0,KS,5,,,,,,0,0,3/15/1984,0,0
H4KS05019,"DICKSON, STEVEN MARTIN",,1,DEM,26167,0,25393,0,0,774,0,7358,0,0,0,13337,13643,KS,5,,L,,,0,0,0,9/30/1984,686,0
H8KS05028,"MCGILL, DUANE S. ""PETE""",C,2,REP,678,0,927,0,249,0,0,0,0,0,0,0,0,KS,5,,,,,,0,0,9/1/1983,0,0
H8KS05036,"WHITTAKER, ROBERT RUSSELL",I,2,REP,204584,0,78682,0,103354,229092,0,0,0,0,0,0,46061,KS,5,,W,,W,74,0,0,12/31/1984,0,0
H4KY01016,"HATCHETT, CHARLES KENDALL",,1,DEM,8318,0,8318,0,0,0,0,0,0,0,0,0,2160,KY,1,,L,,,0,0,0,7/15/1984,0,0
H6KY01029,"HUBBARD, CARROLL JR",I,1,DEM,237477,0,166765,0,129442,200155,0,0,0,0,0,0,36594,KY,1,,W,,W,100,0,0,12/31/1984,0,0
H2KY02018,"STOOPS, ROY FAYE",,1,DEM,46708,0,46793,0,85,0,0,0,0,40000,0,0,50,KY,2,,,,,,0,0,3/31/1984,0,0
H2KY02034,"REEVES, BRIAN",,1,DEM,90694,0,91286,0,602,10,0,0,0,86052,0,16200,0,KY,2,,,,,,0,0,12/31/1984,0,0
H4KY02014,"MILLER, FRANK",,1,DEM,129716,0,128334,0,0,1381,0,8699,0,0,0,30132,99365,KY,2,,L,,,0,0,0,12/31/1984,0,0
H6KY02019,"NATCHER, WILLIAM H",I,1,DEM,7245,0,7245,0,0,0,0,0,0,0,0,0,0,KY,2,,W,,W,62,0,0,12/31/1984,30,0
H0KY02012,"WATSON, MARK",,2,REP,11675,0,12180,0,506,0,0,11365,0,10550,0,18127,300,KY,2,,,,,,0,0,12/31/1984,0,0
H6KY03025,"MAZZOLI, ROMANO L",I,1,DEM,157027,0,157763,0,3202,2463,0,5000,0,10490,0,5000,56093,KY,3,,W,,W,68,0,0,12/31/1984,525,0
H2KY03016,"MAPLE, RUSSELL RAY",,2,REP,0,0,0,0,1503,1503,0,0,0,0,0,0,0,KY,3,,,,,,0,0,12/31/1983,0,0
H2KY03024,"BROWN, CARL WAYNE",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,KY,3,,,,,,0,0,12/31/1984,0,0
H2KY03065,"HELERINGER, BOB",,2,REP,2183,0,2417,0,231,0,0,550,0,2350,0,0,1105,KY,3,,,,,,0,0,12/31/1984,0,0
H4KY03012,"MUSSELMAN, CISSY",,2,REP,259948,7,258829,0,0,1117,0,88000,0,0,0,92000,89282,KY,3,,,,,,0,0,12/31/1984,900,0
H4KY03053,"WARNER, SUZANNE MCCARROLL",,2,REP,29596,0,29227,0,0,368,0,0,0,0,0,0,23277,KY,3,,,,L,32,0,0,12/31/1984,0,0
H2KY04030,"MANN, TERRY LAWRENCE",,1,DEM,549,0,765,0,216,0,0,0,0,0,0,0,179,KY,4,,,,,,0,0,10/30/1984,0,0
H4KY04010,"MULLOY, WILLIAM PATRICK II",,1,DEM,429698,0,427845,0,0,1853,0,161328,0,6000,0,161186,151635,KY,4,,W,,L,46,0,0,12/31/1984,120,0
H4KY04028,"MCCORMICK, MAURICE DR",,1,DEM,7058,0,7057,0,0,0,0,1700,0,0,0,0,3737,KY,4,,L,,,0,0,0,7/15/1984,0,0
H6KY04031,"SNYDER, GENE",I,2,REP,360816,0,311912,250,155845,204748,0,0,0,0,0,0,104959,KY,4,,W,,W,54,0,0,12/31/1984,0,0
H4KY04036,"MEYER, CHRISTOPHER LYNN",,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,KY,4,,W,,,0,0,0,1/31/1985,0,0
H2KY05052,"MCINTOSH, SHERMAN WILSON",,1,DEM,1365,0,1365,0,0,151,0,0,0,0,0,0,0,KY,5,,W,,L,24,0,0,12/6/1984,0,0
H0KY05015,"ROGERS, HAROLD ""HAL"" MR",I,2,REP,219253,0,209717,0,45780,55316,0,0,0,0,0,0,128476,KY,5,,W,,W,76,0,0,12/31/1984,0,0
H0KY05031,"EMBERTON, TOM",C,2,REP,0,0,0,0,41,41,0,0,0,0,0,43281,0,KY,5,,,,,,0,0,6/30/1984,0,0
H0KY06013,"MILLER, EDWIN EARL",,1,DEM,15095,0,15113,0,18,0,0,0,0,15095,0,0,0,KY,6,,,,,,0,0,12/31/1983,0,0
