Candidate identification,Candidate name,Incumbent challenger status,Party code,Party affiliation,Total receipts,Transfers from authorized committees,Total disbursements,Transfers to authorized committees,Beginning cash,Ending cash,Contributions from candidate,Loans from candidate,Other loans,Candidate loan repayments,Other loan repayments,Debts owed by,Total individual contributions,Candidate state,Candidate district,Special election status,Primary election status,Runoff election status,General election status,General election percentage,Contributions from other political committees,Contributions from party committees,Coverage end date,Refunds to individuals,Refunds to committees
H8IA06036,"EARLL, MICHAEL DEAN",,1,DEM,3993,0,3992,0,0,0,100,235,0,235,0,0,3658,IA,6,,L,,,0,0,0,7/11/1988,0,0
H4IA06019,"RENSINK, DARREL WAYNE",C,2,REP,6000,0,6000,0,0,0,6000,0,0,0,0,0,0,IA,6,,,,,,0,0,5/5/1988,0,0
H6IA06014,"GRANDY, FREDRICK LAWRENCE",I,2,REP,527487,8045,523108,0,3109,-546,0,0,0,49500,0,124480,195682,IA,6,,W,,W,64,294944,21785,12/31/1988,30,0
H6ID01078,"CURRIE, WILLIAM M",,1,DEM,7849,0,8232,0,382,0,6885,0,0,0,0,0,742,ID,1,,,,,,0,0,5/8/1987,0,0
H8ID01033,"ROBINSON, BRUCE OLIVER",,1,DEM,62787,0,62786,0,0,0,133,59429,0,29715,0,0,2495,ID,1,,L,,,0,500,328,12/21/1988,0,0
H8ID01041,"GIVENS, JEANNE",,1,DEM,117516,0,116109,0,0,1407,0,0,0,0,0,5745,45246,ID,1,,W,,L,34,64378,7768,12/31/1988,0,0
H0ID01030,"CRAIG, LARRY E",I,2,REP,356033,0,361113,0,14829,9748,0,0,0,0,0,0,189097,ID,1,,W,,W,66,159060,2707,12/31/1988,0,0
H2ID02018,"STALLINGS, RICHARD HOWARD",I,1,DEM,498997,0,502083,25,4773,1687,0,0,0,5000,0,9570,205481,ID,2,,W,,W,63,266739,15751,12/31/1988,5,1000
H6ID02019,"WATKINS, DANE H",,2,REP,205847,0,206960,0,5,-1092,15826,43000,0,32631,0,44321,90642,ID,2,,W,,L,34,26450,29651,12/31/1988,0,0
H6ID02027,"HANSEN, GEORGE V",C,2,REP,160,0,200,0,111,71,160,0,0,0,0,32823,0,ID,2,,,,,,0,0,12/31/1988,0,0
H6ID02084,"CHADBAND, J F",,2,REP,83078,0,83078,0,0,0,83078,0,0,83078,0,0,0,ID,2,,,,,,0,0,7/24/1987,0,0
H6ID02092,"RICHARDSON, MELVIN M",,2,REP,20682,0,38641,0,1861,87,8400,0,0,500,1400,11173,8557,ID,2,,,,,,2075,845,12/31/1988,0,0
H6ID02100,"HANSEN, CONNIE",,2,REP,17617,0,17942,0,559,233,17597,0,0,0,0,4952,20,ID,2,,,,,,0,0,12/31/1988,0,0
H8ID02049,"REID, JANET L",,2,REP,10379,0,11308,0,0,-912,0,5000,0,5001,0,684,379,ID,2,,L,,,0,0,0,12/31/1988,175,0
H4IL01022,"HAYES, CHARLES A REP",I,1,DEM,161960,11000,156905,11000,35507,40554,200,0,0,0,0,13144,33290,IL,1,,W,,W,96,115634,0,12/31/1988,0,0
H4IL01089,"PREACELY, DIANE",C,2,REP,2498,0,2498,0,0,7,0,0,0,0,0,3488,0,IL,1,,,,,,0,0,12/31/1988,0,0
H0IL02010,"SAVAGE, GUS",I,1,DEM,240244,0,242487,0,2452,702,0,26856,1450,26829,0,47012,95620,IL,2,,W,,W,83,116218,0,12/31/1988,0,0
H4IL02012,"DAVIS, LEON",,1,DEM,9600,0,9500,0,82,182,8000,0,0,0,600,8100,1600,IL,2,,,,,,0,0,6/30/1987,0,0
H6IL02017,"RAGLAND, LAWRENCE",,1,DEM,0,0,21241,0,0,0,21241,0,0,18900,0,0,0,IL,2,,,,,,0,0,12/31/1988,0,0
H8IL02039,"REYNOLDS, MEL",,1,DEM,57665,0,57664,0,0,0,14500,0,0,0,0,9683,42165,IL,2,,L,,,0,1000,0,9/30/1988,0,0
H8IL02047,"JONES, EMIL JR",,1,DEM,101368,15000,101367,0,0,0,0,3500,0,3500,0,0,47157,IL,2,,L,,,0,34900,0,12/30/1988,0,0
H8IL02054,"SHERMAN, NILES",,1,DEM,11436,0,12835,0,1400,0,0,0,0,0,0,0,11404,IL,2,,L,,,0,0,0,9/30/1988,0,0
H8IL02062,"HESPEL, WILLIAM T",,2,REP,6167,0,6392,0,0,0,0,0,0,0,0,0,5697,IL,2,,W,,L,17,220,250,11/19/1988,0,0
H6IL03023,"RUSSO, MARTIN A",I,1,DEM,558458,0,558273,0,2105,2289,0,0,20000,0,20000,6219,179890,IL,3,,W,,W,62,357996,0,12/31/1988,0,0
H6IL03031,"TIERNEY, JAMES J",,2,REP,0,0,1336,0,668,0,0,0,0,0,0,0,0,IL,3,,,,,,0,0,7/31/1987,0,0
H8IL03037,"MCCARTHY, JOSEPH J",,2,REP,83234,0,81325,0,0,1907,0,11500,20000,0,0,55885,49182,IL,3,,W,,L,38,25,1987,12/31/1988,400,0
H6IL04039,"COLLINS, SHAWN",C,1,DEM,23996,0,27779,0,4172,391,0,13472,0,5595,0,18971,5275,IL,4,,,,,,500,0,12/31/1988,0,0
H6IL04054,"EMMERICH, PATRICIA",C,1,DEM,86,0,653,0,546,0,0,0,0,0,456,10512,56,IL,4,,,,,,0,0,12/31/1988,0,0
H8IL04035,"SANGMEISTER, GEORGE EDWARD",,1,DEM,378294,0,359942,800,0,18349,0,95000,3000,41840,0,65301,102549,IL,4,,W,,W,50,158142,18405,12/31/1988,1500,100
H6IL04062,"DAVIS, JACK",I,2,REP,388118,0,348339,0,2856,23831,0,0,0,0,0,0,101805,IL,4,,W,,L,50,266768,19919,12/31/1988,750,250
H2IL05019,"LIPINSKI, WILLIAM OLIVER",I,1,DEM,154568,0,165144,0,18225,7646,0,0,7500,0,0,0,48000,IL,5,,W,,W,61,96464,0,12/31/1988,0,0
H2IL05035,"HOLOWINSKI, JOHN J",,2,REP,55457,0,55187,0,0,270,300,29721,2570,5910,2352,23750,18720,IL,5,,W,,L,39,500,3641,1/31/1989,0,0
H6IL05036,"SOBIESKI, DANIEL JOHN",,2,REP,268,0,80,0,92,0,109,0,0,215,0,0,159,IL,5,,,,,,0,0,1/31/1988,0,0
H8IL06030,"ANDRLE, WILLIAM J",,1,DEM,27274,0,26555,0,0,717,2178,0,0,0,0,0,8116,IL,6,,W,,L,26,10600,2855,12/31/1988,0,0
H6IL06026,"HYDE, HENRY JOHN",I,2,REP,304349,0,282183,0,133497,155663,0,0,0,0,0,0,164681,IL,6,,W,,W,74,122407,0,12/31/1988,0,1000
H4IL07037,"DAVIS, DANNY K",,1,DEM,26440,0,25600,0,9433,9877,0,0,0,25000,0,17886,26195,IL,7,,L,,,0,0,245,12/31/1988,0,0
H6IL07024,"COLLINS, CARDISS",I,1,DEM,235058,0,127487,0,103880,211451,0,0,0,0,0,25000,22655,IL,7,,W,,W,100,199043,1500,12/31/1988,0,0
H8IL07053,"HOWLETT, EDWARD G",,2,REP,18166,0,17996,0,0,70,0,0,0,0,0,25190,13000,IL,7,,W,,,0,0,5166,12/31/1988,0,0
H6IL08022,"ROSTENKOWSKI, DAN",I,1,DEM,866341,0,428607,0,596703,1034438,0,0,0,0,0,0,345096,IL,8,,W,,W,75,444698,0,12/31/1988,6000,11500
H6IL09038,"YATES, SIDNEY R",I,1,DEM,126705,0,122900,0,110010,113811,0,0,0,0,0,0,101455,IL,9,,W,,W,66,25250,0,12/31/1988,0,0
H4IL09017,"SOHN, HERBERT MD",,2,REP,41986,0,36837,0,998,6145,0,22297,0,0,0,17797,11546,IL,9,,W,,L,33,0,6000,1/31/1989,0,0
H6IL10010,"CLELAND, ROBERT A",,1,DEM,17892,0,18336,0,444,0,16978,0,0,17200,800,0,800,IL,10,,,,,,0,0,11/30/1987,0,0
H8IL10073,"FRIEDMAN, EUGENE F",,1,DEM,62786,0,62560,0,0,226,0,0,16113,0,0,16113,24488,IL,10,,W,,L,28,21800,200,1/31/1989,0,0
H8IL10016,"PORTER, JOHN EDWARD",I,2,REP,245366,0,212630,0,96786,129521,0,0,0,0,0,0,110577,IL,10,,W,,W,72,115321,0,12/31/1988,0,0
H6IL11026,"ANNUNZIO, FRANK",I,1,DEM,260514,0,239158,0,147155,168512,0,0,0,0,0,0,79150,IL,11,,W,,W,65,158200,0,12/31/1988,0,2000
H6IL11018,"GOTTLIEB, GEORGE SIMON",,2,REP,39882,0,41259,50,1383,2,300,200,0,0,0,6890,34995,IL,11,,W,,L,35,1730,2500,12/31/1988,0,0
H8IL11048,"KIERNIK, ADAM W",,2,REP,10554,0,26097,0,15638,94,0,0,0,0,0,0,10512,IL,11,,L,,,0,0,0,6/30/1988,0,0
H8IL11055,"ZENKICH, ELIAS R",,2,REP,41941,0,40112,0,0,1827,1000,30000,0,0,0,0,10941,IL,11,,L,,,0,0,0,4/10/1988,300,0
H6IL12024,"LEONARDI, JOHN A",,1,DEM,11798,0,11955,0,164,2,1321,0,0,0,0,0,3120,IL,12,,W,,L,25,7150,200,12/31/1988,0,0
H6IL12016,"CRANE, PHILIP MILLER",I,2,REP,466894,0,480460,0,129371,115804,0,0,0,0,0,0,445289,IL,12,,W,,W,75,0,2000,12/31/1988,3750,0
H8IL13036,"CRAIG, EVELYN",,1,DEM,49542,0,51141,0,0,61,355,5000,0,1500,0,5820,21162,IL,13,,W,,L,30,21150,1875,12/31/1988,255,0
H2IL13021,"RHOADS, MARK QUENTIN",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,32821,0,IL,13,,,,,,0,0,12/31/1988,0,0
H4IL13043,"FAWELL, HARRIS W",I,2,REP,292896,0,289190,0,35230,38935,0,0,0,0,0,0,186556,IL,13,,W,,W,70,98171,2400,12/31/1988,0,0
H4IL13050,"NELSON, DIANA",C,2,REP,0,0,78,0,79,0,0,0,0,0,0,9386,0,IL,13,,,,,,0,0,12/31/1988,0,0
H4IL13068,"JORDAN, TERRENCE MICHAEL",C,2,REP,4,0,10,0,122,118,0,0,0,0,0,4385,0,IL,13,,,,,,0,0,12/31/1988,0,0
H8IL13044,"HAMILTON, GEORGE THOMAS",,2,REP,22644,0,22346,0,0,298,6319,7800,0,6200,0,1600,8325,IL,13,,L,,,0,200,0,12/31/1988,0,0
H6IL14087,"KEARNS, MARY LOU",C,1,DEM,21950,0,28390,0,6438,0,0,0,0,16673,0,33187,7148,IL,14,,,,,,2250,0,12/31/1988,950,0
H4IL14033,"GROTBERG, JOHN E",C,2,REP,2600,0,0,0,560,0,0,0,0,0,0,0,0,IL,14,,,,,,0,0,6/29/1987,0,0
H6IL14095,"HASTERT, J DENNIS",I,2,REP,361879,0,334785,0,15521,42612,0,0,0,25000,0,0,190552,IL,14,,W,,W,74,148608,10246,12/31/1988,0,0
H4IL15014,"HOFFMANN, JOHN MICHAEL",,1,DEM,4075,0,4075,0,0,0,4075,0,0,1775,0,5862,0,IL,15,,,,,,0,0,12/31/1988,0,0
H8IL15031,"CURL, THOMAS J (TOM)",,1,DEM,51246,0,50785,0,0,4447,2336,7500,0,0,0,3750,28116,IL,15,,W,,L,28,10845,2447,12/31/1988,0,0
H6IL21025,"MADIGAN, EDWARD R",I,2,REP,500508,0,374760,0,262375,388122,0,0,0,0,0,0,111401,IL,15,,W,,W,72,334315,4049,12/31/1988,1005,1000
H2IL16016,"SCHWERDTFEGER, CARL R ""SKIP""",,1,DEM,0,0,83,0,83,0,0,0,0,83,0,0,0,IL,16,,,,,,0,0,1/30/1989,0,0
H6IL16017,"BOHNSACK, KENNETH F",,1,DEM,11851,0,12296,0,446,0,1110,9775,0,619,6685,0,966,IL,16,,L,,,0,0,0,7/20/1988,0,0
H8IL16039,"MAHAN, STEVEN E",,1,DEM,25426,0,25424,0,0,0,0,11800,0,3667,0,0,4885,IL,16,,W,,L,36,7650,545,12/31/1988,0,0
H0IL16044,"MARTIN, LYNN MORLEY",I,2,REP,456255,0,329598,0,146612,273268,0,0,0,0,0,0,251403,IL,16,,W,,W,64,186532,2922,12/31/1988,1481,0
H2IL19010,"EVANS, LANE ALLEN",I,1,DEM,461211,0,471833,0,14307,3686,0,20000,0,34000,0,49086,209123,IL,17,,W,,W,65,211218,14933,12/31/1988,0,0
H2IL17014,"MCMILLAN, KENNETH G",,2,REP,42009,0,42874,0,1002,136,0,0,0,13043,6688,34017,41909,IL,17,,,,,,0,0,12/31/1988,0,0
H4IL17010,"MICHALSKI, JACK",,2,REP,7797,0,7797,0,0,0,7797,0,0,3702,0,17255,0,IL,17,,,,,,0,0,12/31/1988,0,0
H6IL17056,"MCHARD, SAMUEL STEVEN",,2,REP,5397,0,5748,0,351,0,0,0,0,2566,0,0,584,IL,17,,,,,,250,0,12/8/1987,0,0
H8IL17029,"STEWART, WILLIAM E",,2,REP,125065,0,124993,0,0,69,1400,30000,0,0,0,45513,74389,IL,17,,W,,L,35,14951,4371,12/31/1988,0,0
H2IL18012,"STEPHENS, G DOUGLAS",,1,DEM,246715,0,246453,0,0,265,13801,20000,0,10000,0,10000,107602,IL,18,,W,,L,45,84300,19626,12/31/1988,0,0
H6IL18062,"DAWSON, JAMES",,1,DEM,125,0,0,0,0,0,0,0,0,0,0,0,125,IL,18,,,,,,0,0,6/30/1987,0,0
H8IL18019,"WEST, JUSTIN ZACHARY",,1,DEM,3147,0,3059,0,0,88,2575,0,0,0,0,0,571,IL,18,,L,,,0,0,0,12/31/1987,0,0
H6IL18021,"MICHEL, ROBERT H",I,2,REP,877026,0,861969,0,100315,115375,0,0,0,0,0,0,271691,IL,18,,W,,W,55,558417,7470,12/31/1988,135,0
H4IL19016,"JAKOBSSON, ERIC",,1,DEM,100,0,482,0,382,0,0,0,0,361,0,0,100,IL,19,,,,,,0,0,3/21/1987,0,0
H4IL19024,"LINDLEY, TOM",,1,DEM,1500,0,1500,0,0,0,0,1500,0,1500,0,3892,0,IL,19,,,,,,0,0,9/11/1987,0,0
H4IL19032,"BRUCE, TERRY L",I,1,DEM,457955,0,193205,0,96020,360770,0,0,75000,0,25000,50000,76677,IL,19,,W,,W,64,276182,2139,12/31/1988,80,1445
H4IL19040,"COFFEY, MAX E",,2,REP,0,0,0,0,62,62,0,0,0,0,0,3567,0,IL,19,,,,,,0,0,12/31/1988,0,0
H8IL19017,"FUQUA, CHARLES ROGER",,2,REP,5021,0,4931,0,0,90,3386,0,0,0,0,0,1622,IL,19,,L,,,0,0,0,4/15/1988,0,0
H8IL19025,"KERANS, ROBERT F",,2,REP,12313,0,11851,0,0,203,0,4800,0,0,0,39470,5686,IL,19,,W,,L,36,1250,577,12/31/1988,0,0
H8IL22052,"CRANE, DANIEL B",C,2,REP,583,0,453,0,137,266,0,0,0,175,0,4447,545,IL,19,,,,,,0,0,12/31/1987,0,0
H2IL20018,"CURRAN, MICHAEL D",,1,DEM,0,0,0,0,311,311,0,0,0,0,0,3899,0,IL,20,,,,,,0,0,6/30/1987,0,0
H2IL20026,"DURBIN, RICHARD JOSEPH",I,1,DEM,373425,0,257591,0,62833,178667,0,0,0,0,0,5015,131141,IL,20,,W,,W,69,220055,8423,12/31/1988,170,300
H6IL20027,"FINDLEY,PAUL",C,2,REP,1682,0,6098,2550,14444,10030,0,0,0,0,0,0,0,IL,20,,,,,,0,0,12/31/1988,0,0
H6IL20043,"MCCARTHY, KEVIN BART",,2,REP,22463,0,21895,0,0,274,200,10072,3500,5500,0,49847,3010,IL,20,,,,,,650,150,12/31/1988,0,0
H8IL20031,"JURGENS, PAUL EUGENE",,2,REP,58532,0,57708,0,0,120,0,0,0,0,0,0,47114,IL,20,,W,,L,31,8300,2193,12/31/1988,0,0
H6IL21058,"LUCAS, RONALD PAUL",C,1,DEM,13744,0,18236,0,4493,0,0,0,0,0,0,0,13744,IL,21,,L,,,0,0,0,3/31/1988,0,0
H6IL21066,"FIELDS, PETE",C,1,DEM,77760,15,77769,10,10,0,0,32557,1086,1547,300,76201,40432,IL,21,,L,,,0,3670,0,9/30/1988,0,0
H6IL23021,"PRICE, MELVIN",I,1,DEM,1696,0,4788,0,3094,0,0,0,0,0,0,0,100,IL,21,,,,,,1500,0,12/31/1988,0,0
H8IL21021,"COSTELLO, JERRY F",I,1,DEM,1106495,155194,1106233,0,0,260,0,75000,0,0,0,75000,512895,IL,21,W,W,,W,53,329661,13735,12/31/1988,2875,250
H8IL21047,"MANSFIELD, ROBERT MICHAEL",C,1,DEM,21629,0,21628,0,0,0,1418,2560,0,2560,0,0,16426,IL,21,,L,,,0,1175,0,3/15/1988,0,0
H2IL21024,"GAFFNER, ROBERT H",C,2,REP,159491,0,157416,0,245,2178,0,16775,0,0,0,50478,84159,IL,21,W,W,,L,47,33798,24726,12/31/1988,0,0
H4IL22010,"BUZBEE, KENNETH VON",C,1,DEM,6589,0,6589,0,3,4,6589,0,0,6589,0,0,0,IL,22,,,,,,0,0,12/31/1988,0,0
H4IL22044,"GRAY, KENNETH J",I,1,DEM,13829,0,27278,0,13393,0,0,1071,0,1039,600,32,2585,IL,22,,,,,,10250,0,12/8/1988,0,0
H8IL22094,"POSHARD, GLENDAL W",O,1,DEM,430248,0,392791,0,0,37457,0,0,0,0,0,0,174056,IL,22,,W,,W,65,248970,2455,12/31/1988,500,0
H2IL24010,"PRINEAS, PETER GREGORY",O,2,REP,6071,0,6071,0,0,0,0,4941,0,883,0,4057,1130,IL,22,,L,,,0,0,0,4/12/1988,0,0
H4IL22051,"PATCHETT, JOHN RANDALL",C,2,REP,29370,0,34690,0,5906,586,400,0,0,0,0,5744,26770,IL,22,,,,,,2200,0,12/31/1988,0,0
H8IL22110,"KELLEY, PATRICK J",O,2,REP,81763,0,80675,0,0,1087,1000,0,0,0,0,6408,52716,IL,22,,W,,L,35,15872,11238,12/31/1988,100,0
H4IN01012,"VISCLOSKY, PETER J",I,1,DEM,222620,0,141855,0,14301,95066,0,0,0,0,0,0,60457,IN,1,,W,,W,77,157250,354,12/31/1988,0,0
H4IN01020,"CRAWFORD, JACK F",C,1,DEM,790,0,137,97,928,0,0,0,0,0,0,0,0,IN,1,,,,,,0,0,12/31/1987,0,0
H6IN01082,"HEBERT, WILLIAM MERRILL",,1,DEM,0,0,0,0,0,0,0,0,0,0,0,0,0,IN,1,,,,,,0,0,12/31/1987,0,0
H6IN01017,"COSTAS, WILLIAM",,2,REP,44606,0,44521,0,0,0,40000,3060,0,40000,0,0,0,IN,1,,,,,,0,0,6/30/1987,0,0
H8IN01070,"SKUBISH, LAWRENCE J PHB",,2,REP,4464,0,4464,0,0,100,4564,0,0,0,0,0,0,IN,1,,L,,,0,0,0,4/13/1988,0,0
H6IN10059,"SHARP, PHILIP R",I,1,DEM,465414,0,444422,0,67639,88631,0,0,0,0,0,0,129167,IN,2,,W,,W,53,311581,6675,12/31/1988,125,600
H6IN02031,"LYNCH, DONALD J",,2,REP,1187,0,1340,0,219,67,700,0,0,0,0,11295,487,IN,2,,,,,,0,0,12/31/1988,0,0
H6IN10075,"FRAZIER, WILLIAM GOULD",C,2,REP,0,0,17,0,17,0,0,0,0,0,0,303324,0,IN,2,,,,,,0,0,12/31/1988,0,0
H8IN02060,"PENCE, MICHAEL RICHARD",,2,REP,381667,0,379342,0,0,8115,597,0,0,0,0,3050,360350,IN,2,,W,,L,47,1100,19620,12/31/1988,1000,1100
H8IN02078,"SCHWAB, RAYMOND EDWARD",,2,REP,12194,0,12194,0,0,0,3943,3800,0,3800,0,0,4445,IN,2,,L,,,0,0,0,6/30/1988,0,0
H2IN03053,"WARD, THOMAS W",,1,DEM,596838,11414,594502,10496,756,3089,0,1049,2000,25024,2000,1926,156734,IN,3,,W,,L,46,386413,30274,12/31/1988,835,200
H0IN03024,"HILER, JOHN PATRICK",I,2,REP,971929,0,1085140,0,115830,2617,0,0,60000,0,60000,11577,496625,IN,3,,W,,W,54,346741,30944,12/31/1988,1011,2000
H6IN05026,"LONG, JILL LYNETTE",C,1,DEM,111944,0,111649,0,0,435,5466,0,0,0,0,21399,53146,IN,4,,W,,L,38,42690,9831,12/31/1988,0,0
H8IN04041,"WELKER, DAVID DAN",,1,DEM,23206,0,23205,0,0,0,11711,10000,0,10000,0,0,1406,IN,4,,L,,,0,53,0,6/30/1988,0,0
H0IN04022,"COATS, DANIEL R",I,2,REP,351827,0,266016,0,147443,233253,0,0,0,0,0,0,137761,IN,4,,W,,W,62,190152,2442,12/31/1988,180,0
H0IN04030,"HELMKE, PAUL",C,2,REP,300,0,300,0,0,0,0,0,0,300,0,3295,300,IN,4,,,,,,0,0,12/31/1988,0,0
H8IN04074,"TURNER, JEFF",,2,REP,48210,0,39250,0,0,8959,0,15000,0,10000,0,5000,33210,IN,4,,,,,,0,0,12/31/1988,0,0
H6IN05059,"JONTZ, JAMES",I,1,DEM,721637,0,689086,0,762,33315,0,0,0,2700,3000,2276,219771,IN,5,,W,,W,56,471725,7895,12/31/1988,50,500
H8IN05055,"RAJU, S GOPAL M D",,1,DEM,7040,0,4373,0,0,2310,5270,0,0,0,0,0,1770,IN,5,,L,,,0,0,0,7/31/1988,0,0
H6IN05034,"BUTCHER, JAMES ROBERT",C,2,REP,22692,0,23203,0,511,0,105,0,0,0,0,0,19670,IN,5,,,,,,1557,0,11/30/1987,0,0
H6IN05042,"HILLIS, ELWOOD H",C,2,REP,0,0,41166,0,40937,0,0,0,0,0,0,0,0,IN,5,,,,,,0,0,1/14/1988,0,0
H6IN05109,"RIDLEN, JULIAN L",C,2,REP,35331,0,36550,0,619,0,0,134,0,32134,0,0,35223,IN,5,,,,,,1000,0,6/7/1988,1000,0
H6IN05117,"BURDEN, WAYNE LEROY",,2,REP,240,0,240,0,0,0,240,0,0,0,0,0,0,IN,5,,L,,,0,0,0,5/3/1988,0,0
H8IN05048,"WILLIAMS, PATRICIA LEE",,2,REP,247010,0,244985,0,0,1797,779,0,0,0,0,0,116608,IN,5,,W,,L,44,90262,35925,12/31/1988,0,0
H6IN06016,"MCKENNA, THOMAS F",,1,DEM,4,0,2001,0,1996,0,0,0,0,0,0,10000,0,IN,6,,,,,,0,0,6/30/1987,0,0
H6IN06024,"HOLLAND, GEORGE THOMAS",,1,DEM,12319,0,11743,0,0,575,5896,0,0,0,0,0,865,IN,6,,W,,L,27,5000,556,12/31/1988,0,0
H2IN06023,"BURTON, DANNY LEE",I,2,REP,383915,0,333725,0,135981,186172,0,0,0,0,0,0,224210,IN,6,,W,,W,73,141170,4295,12/31/1988,131,0
H4IN07019,"SMITH, ARTHUR EUGENE",,1,DEM,0,0,18,0,124,99,0,0,0,0,0,6669,0,IN,7,,,,,,0,0,7/31/1988,0,0
H6IN07113,"SMITH, LESLIE EUGENE",,1,DEM,12159,0,12282,0,123,0,12159,0,0,12279,0,0,0,IN,7,,,,,,0,0,1/23/1987,0,0
H8IN07085,"AZAR, RAY S",,1,DEM,1286,0,1286,0,0,0,0,67,0,10,0,0,1219,IN,7,,L,,,0,0,0,3/4/1988,900,0
H8IN07101,"PURCELL, JOHN KNOX",,1,DEM,5000,0,987,0,5000,4112,5000,0,0,0,0,0,0,IN,7,,L,,,0,0,0,4/15/1988,0,0
H8IN07127,"WATERFILL, MARK R",,1,DEM,67889,0,67591,0,0,296,0,6185,0,5500,685,0,20291,IN,7,,W,,L,38,34800,2900,12/31/1988,0,0
H8IN17019,"FOWLER, GEORGE F",,1,DEM,936,0,875,0,0,61,686,0,0,0,0,0,250,IN,7,,L,,,0,0,0,7/30/1988,0,0
H6IN07030,"MYERS, JOHN T",I,2,REP,171287,2000,163280,5609,125521,132552,0,0,0,1000,0,0,47506,IN,7,,W,,W,62,96500,2300,12/31/1988,0,0
H2IN08029,"MCCLOSKEY, FRANK",I,1,DEM,549096,0,551484,0,3832,1441,0,0,0,5000,0,6126,172748,IN,8,,W,,W,62,342058,15274,12/31/1988,100,0
H2IN08045,"MCINTYRE, RICHARD D",C,2,REP,48596,0,48561,0,38,72,0,38018,0,28318,0,24106,5180,IN,8,,,,,,1250,0,12/31/1988,0,0
H8IN08026,"DECKARD, JOEL",C,2,REP,0,0,0,0,0,0,0,0,0,0,0,4000,0,IN,8,,,,,,0,0,12/31/1988,0,0
H8IN08042,"HARRIS, JAMES R",,2,REP,69306,0,68532,0,0,772,0,19950,0,0,0,19950,40730,IN,8,,L,,,0,7400,200,12/31/1988,166,0
H8IN08067,"MOURDOCK, RICHARD E",,2,REP,20825,0,20825,0,0,0,9975,6400,0,0,0,0,4450,IN,8,,L,,,0,0,0,6/30/1988,0,0
H8IN08075,"SMITH, JOHN LEE",,2,REP,9115,0,9114,0,0,0,880,0,0,0,0,0,5705,IN,8,,L,,,0,0,0,6/30/1988,0,0
H8IN08091,"MYERS, JOHN L",,2,REP,132638,0,130243,0,0,2394,5883,0,0,0,0,21616,92196,IN,8,,W,,L,38,19665,14649,12/31/1988,0,0
H6IN09036,"HAMILTON, LEE H CONGRESSMAN",I,1,DEM,369547,0,333957,2500,15851,51442,0,0,0,0,0,0,192351,IN,9,,W,,W,71,152066,5605,12/31/1988,200,0
H6IN11040,"JACOBS, ANDREW JR",I,1,DEM,35731,0,35786,0,18346,18293,0,0,0,0,0,0,33004,IN,10,,W,,W,61,0,0,12/31/1988,55,0
H0IN11043,"CUMMINGS, JAMES",,2,REP,45743,0,42857,0,0,2883,0,0,0,0,0,0,34453,IN,10,,W,,L,39,2800,7000,12/31/1988,700,0
H4IN10013,"WATKINS, JOSEPH P",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,IN,10,,,,,,0,0,4/3/1987,0,0
H6IN10026,"EYNON, JAMES P",,2,REP,8579,0,10628,0,2072,22,0,0,0,10100,0,25900,7620,IN,10,,,,,,0,0,12/31/1988,0,0
H6IN10042,"BEAVEN, KEITH ALLEN",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,IN,10,,L,,,0,0,0,5/3/1988,0,0
H6KS00015,"MCATEE, CHARLES D",,3,,357,0,409,0,51,0,357,0,0,0,0,0,0,KS,0,,,,,,0,0,8/8/1988,0,0
H6KS02177,"LYON, DALE",,1,DEM,0,0,1643,0,1604,0,0,0,0,0,0,0,0,KS,1,,,,,,0,0,1/30/1988,0,0
H0KS01016,"ROBERTS, PAT",I,2,REP,191584,0,81140,0,219871,330315,0,0,0,0,0,0,59377,KS,1,,W,,W,100,99600,2388,12/31/1988,0,0
H2KS02010,"SLATTERY, JAMES CHARLES",I,1,DEM,453832,0,388866,0,25888,90853,0,0,0,0,0,0,177062,KS,2,,W,,W,73,266122,100,12/31/1988,200,0
H4KS02024,"LAFLIN, ROBERT DUDLEY",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,KS,2,,,,,,0,0,8/8/1988,0,0
H6KS02185,"KLINE, PHILLIP DEAN",,2,REP,0,0,950,0,1015,81,0,0,0,0,0,1683,0,KS,2,,,,,,0,0,12/31/1988,0,0
H8KS02058,"MEINHARDT, PHIL",,2,REP,110319,55,110318,55,0,0,30187,25000,0,25000,0,0,29272,KS,2,,W,,L,27,7577,17420,12/31/1988,0,0
H4KS03048,"REARDON, JOHN E",C,1,DEM,0,0,103,0,103,0,0,0,0,0,0,0,0,KS,3,,,,,,0,0,12/31/1988,0,0
H8KS03023,"KUNST, LIONEL",,1,DEM,13483,0,13483,0,0,0,10508,0,0,0,0,0,2350,KS,3,,W,,L,26,0,0,11/28/1988,0,0
H4KS03014,"MEYERS, JAN",I,2,REP,201229,0,234583,0,33914,561,0,0,0,0,0,2478,84725,KS,3,,W,,W,74,110395,2178,12/31/1988,500,0
H4KS03022,"LEFFEL, RUSSELL C ""RUSTY""",C,2,REP,18766,0,18783,0,0,0,18766,0,0,18783,0,0,0,KS,3,,,,,,0,0,12/31/1987,0,0
H4KS03030,"ALLEN, MARJORIE POWELL",C,2,REP,8161,8161,11500,0,3338,0,0,0,0,0,0,0,0,KS,3,,,,,,0,0,6/30/1987,0,0
